index,model,numb_vars,formula,project,R2,R2_adj,AIC,rmse_kg_mean,rmse_kg_sd,mpe,rmse_pct_mean,rmse_pct_sd,rmse_pct_max,mae_kg_mean|,mae_kg_sd,mae_orig_mean,mae_orig_sd,rmse_orig_mean,rmse_orig_sd,rmse_orig_pct_mean,rmse_orig_pct_sd,rmse_kg_low_mean,rmse_pct_low_mean,mpe_low,mae_kg_mean,mae_kg_max,mae_pct_mean,mae_pct_sd,mae_pct_max
82,Project,3,np.log(bm) ~ dfi + bai_236 + bai_246 + dfi:bai_236 + dfi:bai_246 + bai_236:bai_246,BIRD,0.5176,0.516,6456.5767,782.5854,104.4422,5.3091,1.1619,0.1551,1.4444,,34.1276,1.1394,0.0298,1.5425,0.0443,0.2825,0.0081,444.5595,1.7681,8.5727,458.1952,500.2525,0.6803,0.0507,0.7427
83,Project,3,np.log(bm) ~ ndvi + nir + bai_126 + ndvi:nir + ndvi:bai_126 + nir:bai_126,BIRD,0.5374,0.5358,6383.6114,871.2877,422.5466,4.8372,1.2936,0.6274,2.5244,,80.8348,1.0753,0.0473,1.5104,0.0589,0.2766,0.0108,529.3216,2.1326,7.794,412.5529,551.9736,0.6125,0.12,0.8195
84,Project,3,np.log(bm) ~ ndvi + nir + bai_246 + ndvi:nir + ndvi:bai_246 + nir:bai_246,BIRD,0.5242,0.5226,6432.6063,595.8095,29.2617,4.8183,0.8846,0.0434,0.9574,,18.1082,1.0946,0.03,1.5322,0.0494,0.2806,0.009,342.716,1.3578,7.8048,367.0497,386.5805,0.545,0.0269,0.574
85,Project,3,np.log(bm) ~ ndvi + bai_126 + bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246,BIRD,0.3659,0.3637,6933.2272,948.3182,167.8196,7.152,1.408,0.2492,1.8698,,34.7291,1.3214,0.0291,1.7733,0.0356,0.3248,0.0065,391.5208,1.5366,11.499,503.7783,547.2328,0.748,0.0516,0.8125
86,Project,3,np.log(bm) ~ ndti + nir + bai_126 + ndti:nir + ndti:bai_126 + nir:bai_126,BIRD,0.5114,0.5098,6478.8053,856.6836,378.8449,5.6228,1.2719,0.5625,2.3771,,71.2925,1.1015,0.0675,1.549,0.0995,0.2837,0.0182,407.347,1.6279,9.0335,417.6423,539.9122,0.6201,0.1059,0.8016
87,Project,3,np.log(bm) ~ ndti + nir + bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246,BIRD,0.547,0.5454,6347.0694,580.9074,37.6919,4.4512,0.8625,0.056,0.9244,,24.1042,1.0656,0.0314,1.4936,0.049,0.2736,0.009,295.5558,1.162,7.2483,357.4643,385.366,0.5307,0.0358,0.5722
88,Project,3,np.log(bm) ~ ndti + bai_126 + bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,BIRD,0.4993,0.4976,6521.5599,895.2265,239.6455,4.9664,1.3292,0.3558,2.0276,,40.2964,1.1677,0.0343,1.5717,0.0494,0.2879,0.009,413.6767,1.639,7.9955,463.2355,522.1787,0.6878,0.0598,0.7753
89,Project,3,np.log(bm) ~ satvi + ndii7 + nir + satvi:ndii7 + satvi:nir + ndii7:nir,BIRD,0.5409,0.5393,6370.3894,717.7093,171.3929,4.4113,1.0656,0.2545,1.564,,28.9245,1.0809,0.021,1.5054,0.0392,0.2757,0.0072,496.437,2.0022,7.1592,382.1608,426.0373,0.5674,0.0429,0.6326
90,Project,3,np.log(bm) ~ satvi + ndii7 + bai_126 + satvi:ndii7 + satvi:bai_126 + ndii7:bai_126,BIRD,0.5095,0.5078,6485.6608,655.3784,70.8188,4.7363,0.9731,0.1051,1.1345,,32.9262,1.1357,0.0187,1.5544,0.0444,0.2847,0.0081,325.677,1.2805,7.695,393.8008,447.9275,0.5847,0.0489,0.6651
91,Project,3,np.log(bm) ~ satvi + ndii7 + bai_236 + satvi:ndii7 + satvi:bai_236 + ndii7:bai_236,BIRD,0.49,0.4883,6553.5259,603.9663,42.4622,5.0148,0.8967,0.063,1.0126,,28.7536,1.1555,0.0202,1.5857,0.039,0.2904,0.0071,335.7873,1.3204,8.1847,383.5257,436.3191,0.5694,0.0427,0.6478
92,Project,3,np.log(bm) ~ satvi + nir + bai_126 + satvi:nir + satvi:bai_126 + nir:bai_126,BIRD,0.5226,0.521,6438.4849,694.4325,28.1715,5.1213,1.031,0.0418,1.0919,,28.6857,1.1008,0.0506,1.5335,0.0763,0.2809,0.014,361.7127,1.4177,8.2847,410.0044,445.58,0.6087,0.0426,0.6616
93,Project,3,np.log(bm) ~ satvi + nir + bai_236 + satvi:nir + satvi:bai_236 + nir:bai_236,BIRD,0.4236,0.4216,6766.8844,621.9277,27.3053,7.1563,0.9234,0.0405,0.9725,,17.245,1.194,0.0205,1.6896,0.0426,0.3095,0.0078,278.2725,1.0912,11.6222,375.49,406.4447,0.5575,0.0256,0.6035
94,Project,3,np.log(bm) ~ satvi + nir + bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,BIRD,0.5069,0.5052,6494.7866,696.8983,75.2781,5.202,1.0347,0.1118,1.2008,,23.2621,1.1144,0.013,1.5622,0.0371,0.2861,0.0068,394.2459,1.5674,8.409,393.308,423.2402,0.584,0.0345,0.6284
95,Project,3,np.log(bm) ~ satvi + bai_126 + bai_236 + satvi:bai_126 + satvi:bai_236 + bai_126:bai_236,BIRD,0.4872,0.4854,6563.3375,670.0057,59.9195,5.2522,0.9948,0.089,1.1535,,19.4031,1.1575,0.0226,1.5915,0.0486,0.2915,0.0089,333.4955,1.3085,8.5194,404.606,430.1044,0.6007,0.0288,0.6386
96,Project,3,np.log(bm) ~ satvi + bai_126 + bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,BIRD,0.444,0.442,6704.2888,869.8552,90.6533,5.6917,1.2915,0.1346,1.532,,23.1441,1.2372,0.0294,1.6595,0.0558,0.304,0.0102,474.563,1.8868,9.1798,493.9356,520.9996,0.7334,0.0344,0.7735
97,Project,3,np.log(bm) ~ satvi + bai_236 + bai_246 + satvi:bai_236 + satvi:bai_246 + bai_236:bai_246,BIRD,0.4153,0.4132,6792.0559,634.4759,33.0006,6.8829,0.942,0.049,1.0016,,23.4927,1.2176,0.0251,1.6994,0.0426,0.3113,0.0078,285.9901,1.1203,11.2108,392.226,435.253,0.5824,0.0349,0.6462
98,Project,3,np.log(bm) ~ ndii7 + nir + bai_126 + ndii7:nir + ndii7:bai_126 + nir:bai_126,BIRD,0.5384,0.5368,6380.0344,1621.4809,1911.2142,4.7401,2.4075,2.8376,8.0722,,200.3057,1.0719,0.0576,1.5071,0.0779,0.276,0.0143,1548.6622,6.4657,7.6211,470.1745,861.2918,0.6981,0.2974,1.2788
99,Project,3,np.log(bm) ~ ndii7 + nir + bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,BIRD,0.5354,0.5338,6391.3037,878.3325,345.9973,4.4476,1.3041,0.5137,2.3032,,46.7961,1.098,0.0354,1.5134,0.0524,0.2772,0.0096,622.2803,2.5322,7.1787,414.729,500.8518,0.6158,0.0695,0.7436
100,Project,3,np.log(bm) ~ ndii7 + nir + bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,BIRD,0.5403,0.5387,6372.8183,829.7972,258.8464,4.2425,1.232,0.3843,1.8766,,34.3041,1.095,0.0281,1.5043,0.0429,0.2755,0.0079,574.0614,2.3266,6.861,404.7758,452.9357,0.601,0.0509,0.6725
101,Project,3,np.log(bm) ~ ndii7 + swir1 + bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,BIRD,0.5301,0.5285,6410.942,603.0322,30.6831,4.6112,0.8953,0.0456,0.9574,,23.2108,1.1077,0.015,1.5227,0.0363,0.2789,0.0066,346.5737,1.363,7.4634,372.8088,410.7465,0.5535,0.0345,0.6099
102,Project,3,np.log(bm) ~ ndii7 + swir2 + bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126,BIRD,0.562,0.5605,6288.397,600.9762,32.6394,4.0714,0.8923,0.0485,0.9501,,23.9244,1.0639,0.0343,1.4701,0.0525,0.2693,0.0096,339.645,1.3381,6.5882,367.3373,396.5761,0.5454,0.0355,0.5888
103,Project,3,np.log(bm) ~ ndii7 + bai_126 + bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,BIRD,0.4363,0.4343,6728.2923,653.2293,66.8767,5.5063,0.9699,0.0993,1.1398,,28.5977,1.2418,0.0254,1.6686,0.0233,0.3056,0.0043,368.0168,1.4446,8.9426,406.0532,453.526,0.6029,0.0425,0.6734
104,Project,3,np.log(bm) ~ ndii7 + bai_126 + bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,BIRD,0.4359,0.434,6729.3361,661.7603,87.9181,5.5432,0.9825,0.1305,1.2183,,30.2295,1.241,0.0266,1.6688,0.0256,0.3057,0.0047,355.4231,1.3963,9.0082,406.3181,452.7766,0.6033,0.0449,0.6723
105,Project,3,np.log(bm) ~ nir + bai_126 + bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136,BIRD,0.4423,0.4403,6709.5924,635.7455,29.6612,6.2966,0.9439,0.044,1.0003,,27.4149,1.1756,0.0637,1.6592,0.0794,0.3039,0.0145,318.8086,1.2473,10.1941,386.1323,416.6285,0.5733,0.0407,0.6186
106,Project,3,np.log(bm) ~ nir + bai_126 + bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236,BIRD,0.4428,0.4409,6707.81,631.4106,31.9564,6.3581,0.9375,0.0474,0.9922,,28.497,1.1686,0.0644,1.6585,0.0808,0.3038,0.0148,309.7402,1.2105,10.2919,379.7872,412.4493,0.5639,0.0423,0.6124
107,Project,3,np.log(bm) ~ nir + bai_126 + bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246,BIRD,0.5545,0.553,6317.8881,763.9162,130.025,4.11,1.1342,0.1931,1.4704,,37.5502,1.0752,0.0323,1.4822,0.0476,0.2715,0.0087,548.9865,2.2192,6.6191,413.5283,468.8186,0.614,0.0558,0.6961
108,Project,3,np.log(bm) ~ nir + bai_136 + bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,BIRD,0.5261,0.5244,6425.7677,703.9943,60.7181,4.6948,1.0452,0.0902,1.1665,,24.4655,1.1075,0.0319,1.5295,0.0496,0.2802,0.0091,404.6516,1.6169,7.572,402.5026,427.4578,0.5976,0.0363,0.6347
109,Project,3,np.log(bm) ~ nir + bai_236 + bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,BIRD,0.506,0.5043,6498.1674,576.8709,33.3958,5.1315,0.8565,0.0496,0.9005,,24.0791,1.1024,0.0186,1.5611,0.0362,0.2859,0.0066,305.4136,1.2048,8.3314,353.7408,385.4008,0.5252,0.0358,0.5722
110,Project,3,np.log(bm) ~ swir1 + bai_126 + bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,BIRD,0.5153,0.5136,6464.9765,788.1178,71.2921,4.7178,1.1701,0.1059,1.336,,20.3188,1.1385,0.012,1.5494,0.0315,0.2838,0.0058,458.1592,1.8278,7.5926,432.5501,454.2021,0.6422,0.0302,0.6744
111,Project,3,np.log(bm) ~ swir2 + bai_126 + bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,BIRD,0.553,0.5514,6323.9552,745.8944,59.5841,4.0744,1.1075,0.0885,1.262,,24.6912,1.0904,0.0294,1.4872,0.044,0.2724,0.0081,409.9301,1.6269,6.5558,421.7707,449.8703,0.6262,0.0367,0.6679
112,Project,3,np.log(bm) ~ bai_126 + bai_136 + bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,BIRD,0.3442,0.3419,6991.9784,802.0028,61.0818,7.8165,1.1908,0.0907,1.3243,,26.5082,1.3371,0.0271,1.8028,0.0339,0.3302,0.0062,408.9754,1.6012,12.6547,475.0657,510.6185,0.7053,0.0394,0.7581
113,Project,3,np.log(bm) ~ bai_126 + bai_236 + bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,BIRD,0.3473,0.3451,6983.5736,737.3506,31.1124,7.8659,1.0948,0.0462,1.1466,,25.9614,1.3318,0.0248,1.7987,0.0374,0.3294,0.0069,381.188,1.4971,12.7609,457.6583,499.0358,0.6795,0.0385,0.7409
114,Project,4,np.log(bm) ~ dfi + ndvi + nir + bai_126 + dfi:ndvi + dfi:nir + dfi:bai_126 + ndvi:nir + ndvi:bai_126 + nir:bai_126,BIRD,0.5655,0.563,6282.4536,722.4771,168.8666,4.2365,1.0727,0.2507,1.5546,,44.7279,1.0533,0.0541,1.4684,0.0816,0.269,0.015,428.3258,1.7152,6.8338,398.5704,455.9705,0.5918,0.0664,0.677
115,Project,4,np.log(bm) ~ dfi + ndvi + nir + bai_246 + dfi:ndvi + dfi:nir + dfi:bai_246 + ndvi:nir + ndvi:bai_246 + nir:bai_246,BIRD,0.5571,0.5545,6315.8553,560.0136,32.004,4.8474,0.8315,0.0475,0.8862,,20.5836,1.0372,0.0389,1.4802,0.0576,0.2711,0.0106,271.4309,1.0696,7.8741,339.628,360.5869,0.5043,0.0306,0.5354
116,Project,4,np.log(bm) ~ dfi + ndvi + bai_126 + bai_246 + dfi:ndvi + dfi:bai_126 + dfi:bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246,BIRD,0.5301,0.5274,6418.9856,746.1726,48.4273,4.9153,1.1079,0.0719,1.1897,,23.5089,1.1203,0.0254,1.5291,0.0456,0.2801,0.0084,387.4136,1.5343,7.9108,435.5747,468.6029,0.6467,0.0349,0.6958
117,Project,4,np.log(bm) ~ dfi + ndti + nir + bai_126 + dfi:ndti + dfi:nir + dfi:bai_126 + ndti:nir + ndti:bai_126 + nir:bai_126,BIRD,0.5315,0.5288,6413.8526,1684.1314,1822.9168,4.7933,2.5005,2.7066,7.8952,,232.2697,1.0986,0.0632,1.528,0.0967,0.2799,0.0177,867.8499,3.5669,7.6149,520.9569,975.01,0.7735,0.3449,1.4476
118,Project,4,np.log(bm) ~ dfi + ndti + nir + bai_246 + dfi:ndti + dfi:nir + dfi:bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246,BIRD,0.5615,0.559,6298.3944,557.5846,28.8737,4.6777,0.8279,0.0429,0.8682,,19.2617,1.0324,0.0382,1.4735,0.0585,0.2699,0.0107,276.2232,1.0886,7.6063,339.5276,359.6038,0.5041,0.0286,0.5339
119,Project,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,BIRD,0.5153,0.5125,6473.1462,774.6742,75.0162,5.4103,1.1502,0.1114,1.3628,,22.5631,1.1259,0.0309,1.5517,0.0574,0.2842,0.0105,344.2685,1.3555,8.7303,436.443,463.1424,0.648,0.0335,0.6876
120,Project,4,np.log(bm) ~ dfi + satvi + ndii7 + nir + dfi:satvi + dfi:ndii7 + dfi:nir + satvi:ndii7 + satvi:nir + ndii7:nir,BIRD,0.5589,0.5564,6308.5311,693.9115,127.338,4.6735,1.0303,0.1891,1.3144,,25.8957,1.0519,0.0347,1.4801,0.0543,0.2711,0.0099,401.9224,1.6095,7.5847,373.3436,409.0969,0.5543,0.0384,0.6074
121,Project,4,np.log(bm) ~ dfi + satvi + ndii7 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:bai_126 + satvi:ndii7 + satvi:bai_126 + ndii7:bai_126,BIRD,0.5543,0.5518,6326.6498,630.7733,68.3463,4.698,0.9365,0.1015,1.133,,22.7303,1.0593,0.0315,1.4853,0.0582,0.272,0.0107,284.2414,1.1201,7.6374,372.7555,412.653,0.5534,0.0337,0.6127
122,Project,4,np.log(bm) ~ dfi + satvi + ndii7 + bai_236 + dfi:satvi + dfi:ndii7 + dfi:bai_236 + satvi:ndii7 + satvi:bai_236 + ndii7:bai_236,BIRD,0.5633,0.5608,6291.1959,609.2972,43.7988,4.3733,0.9046,0.065,0.9828,,26.0304,1.0581,0.0308,1.4708,0.053,0.2694,0.0097,336.7685,1.3349,7.1289,373.1614,400.116,0.554,0.0386,0.5941
123,Project,4,np.log(bm) ~ dfi + satvi + nir + bai_126 + dfi:satvi + dfi:nir + dfi:bai_126 + satvi:nir + satvi:bai_126 + nir:bai_126,BIRD,0.5253,0.5225,6436.7438,712.4672,25.4857,5.4383,1.0578,0.0378,1.1184,,25.838,1.1017,0.0545,1.5368,0.0851,0.2815,0.0156,354.5347,1.3869,8.7947,414.9725,442.8981,0.6161,0.0384,0.6576
124,Project,4,np.log(bm) ~ dfi + satvi + nir + bai_236 + dfi:satvi + dfi:nir + dfi:bai_236 + satvi:nir + satvi:bai_236 + nir:bai_236,BIRD,0.5131,0.5103,6480.7272,629.9519,25.2729,5.6271,0.9353,0.0375,0.9933,,15.6763,1.1124,0.038,1.5565,0.0593,0.2851,0.0109,323.4092,1.2743,9.1651,382.9832,406.3687,0.5686,0.0233,0.6034
125,Project,4,np.log(bm) ~ dfi + satvi + nir + bai_246 + dfi:satvi + dfi:nir + dfi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,BIRD,0.5519,0.5494,6335.9384,637.2071,96.5166,4.862,0.9461,0.1433,1.2148,,19.3886,1.0543,0.0375,1.4926,0.0552,0.2734,0.0101,321.9558,1.2755,7.8745,362.4022,386.805,0.5381,0.0288,0.5743
126,Project,4,np.log(bm) ~ dfi + satvi + bai_126 + bai_236 + dfi:satvi + dfi:bai_126 + dfi:bai_236 + satvi:bai_126 + satvi:bai_236 + bai_126:bai_236,BIRD,0.5428,0.5402,6371.0936,621.8424,41.1428,5.0021,0.9233,0.0611,1.0105,,22.4486,1.0646,0.0329,1.5059,0.0638,0.2758,0.0117,291.7777,1.146,8.1369,374.1044,402.9719,0.5554,0.0333,0.5983
127,Project,4,np.log(bm) ~ dfi + satvi + bai_126 + bai_246 + dfi:satvi + dfi:bai_126 + dfi:bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,BIRD,0.5032,0.5003,6515.9471,694.5496,43.2059,5.9754,1.0312,0.0641,1.1322,,18.39,1.1354,0.0398,1.5724,0.065,0.288,0.0119,315.0678,1.2442,9.6895,421.3395,437.8434,0.6256,0.0273,0.6501
128,Project,4,np.log(bm) ~ dfi + satvi + bai_236 + bai_246 + dfi:satvi + dfi:bai_236 + dfi:bai_246 + satvi:bai_236 + satvi:bai_246 + bai_236:bai_246,BIRD,0.5438,0.5412,6367.1786,648.0441,65.5189,4.8275,0.9622,0.0973,1.1403,,22.8962,1.0899,0.0249,1.5043,0.0429,0.2755,0.0079,383.8157,1.5284,7.8776,395.557,421.9007,0.5873,0.034,0.6264
129,Project,4,np.log(bm) ~ dfi + ndii7 + nir + bai_126 + dfi:ndii7 + dfi:nir + dfi:bai_126 + ndii7:nir + ndii7:bai_126 + nir:bai_126,BIRD,0.5466,0.544,6356.7035,1174.2553,1024.0091,4.5998,1.7435,1.5204,4.7691,,108.6289,1.066,0.0566,1.4989,0.0869,0.2745,0.0159,1055.0489,4.3665,7.4189,424.6994,628.8818,0.6306,0.1613,0.9337
130,Project,4,np.log(bm) ~ dfi + ndii7 + nir + bai_136 + dfi:ndii7 + dfi:nir + dfi:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,BIRD,0.5557,0.5532,6321.1432,662.2001,34.8747,4.5511,0.9832,0.0518,1.0586,,12.0791,1.0668,0.04,1.4821,0.0599,0.2715,0.011,367.6109,1.4647,7.3619,384.2791,407.5001,0.5706,0.0179,0.605
131,Project,4,np.log(bm) ~ dfi + ndii7 + nir + bai_236 + dfi:ndii7 + dfi:nir + dfi:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,BIRD,0.5701,0.5676,6263.7569,640.1038,79.8234,4.257,0.9504,0.1185,1.1679,,17.5073,1.0424,0.0415,1.4564,0.0646,0.2668,0.0118,344.2983,1.369,6.8976,368.6968,391.5771,0.5474,0.026,0.5814
132,Project,4,np.log(bm) ~ dfi + ndii7 + swir1 + bai_126 + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,BIRD,0.5689,0.5664,6268.7944,578.2916,44.5551,4.7214,0.8586,0.0662,0.9707,,21.4357,1.0333,0.0343,1.4631,0.0581,0.268,0.0106,317.7194,1.2571,7.6605,347.6763,375.2729,0.5162,0.0318,0.5572
133,Project,4,np.log(bm) ~ dfi + ndii7 + swir2 + bai_126 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126,BIRD,0.5755,0.5731,6241.7934,576.1721,33.9123,4.4553,0.8555,0.0504,0.9239,,22.1716,1.0276,0.0354,1.453,0.0614,0.2661,0.0112,299.1933,1.178,7.2258,348.563,381.3967,0.5175,0.0329,0.5663
134,Project,4,np.log(bm) ~ dfi + ndii7 + bai_126 + bai_136 + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,BIRD,0.5555,0.5529,6322.1918,640.4658,71.0134,4.558,0.9509,0.1054,1.1304,,23.6718,1.0693,0.0326,1.482,0.0558,0.2714,0.0102,354.3293,1.4069,7.3993,379.5379,403.2962,0.5635,0.0351,0.5988
135,Project,4,np.log(bm) ~ dfi + ndii7 + bai_126 + bai_236 + dfi:ndii7 + dfi:bai_126 + dfi:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,BIRD,0.558,0.5554,6312.3335,668.0172,116.1918,4.4589,0.9918,0.1725,1.3216,,23.9017,1.0673,0.0337,1.4778,0.0557,0.2707,0.0102,343.3294,1.3627,7.2446,382.4377,400.788,0.5678,0.0355,0.5951
136,Project,4,np.log(bm) ~ dfi + nir + bai_126 + bai_136 + dfi:nir + dfi:bai_126 + dfi:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136,BIRD,0.4805,0.4775,6593.7722,683.5506,26.9332,5.9758,1.0149,0.04,1.0572,,21.2049,1.1564,0.0655,1.605,0.0989,0.294,0.0181,363.7728,1.4247,9.6719,413.9611,438.9395,0.6146,0.0315,0.6517
137,Project,4,np.log(bm) ~ dfi + nir + bai_126 + bai_236 + dfi:nir + dfi:bai_126 + dfi:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236,BIRD,0.4808,0.4779,6592.6622,678.1292,40.4799,5.9584,1.0068,0.0601,1.0994,,22.8609,1.1493,0.0676,1.6039,0.1014,0.2938,0.0186,341.223,1.3381,9.6434,408.672,428.4351,0.6068,0.0339,0.6361
138,Project,4,np.log(bm) ~ dfi + nir + bai_126 + bai_246 + dfi:nir + dfi:bai_126 + dfi:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246,BIRD,0.5725,0.5701,6253.9673,662.4043,69.4285,3.994,0.9835,0.1031,1.1076,,31.4612,1.0431,0.0447,1.4562,0.0701,0.2667,0.0128,432.15,1.7275,6.4531,382.6914,425.1246,0.5682,0.0467,0.6312
139,Project,4,np.log(bm) ~ dfi + nir + bai_136 + bai_246 + dfi:nir + dfi:bai_136 + dfi:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,BIRD,0.5521,0.5495,6335.3282,584.6021,25.547,4.8577,0.868,0.0379,0.9398,,12.8692,1.056,0.0408,1.489,0.0584,0.2727,0.0107,310.1394,1.2318,7.8693,361.1338,380.7318,0.5362,0.0191,0.5653
140,Project,4,np.log(bm) ~ dfi + nir + bai_236 + bai_246 + dfi:nir + dfi:bai_236 + dfi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,BIRD,0.5707,0.5682,6261.4237,571.059,40.762,4.4907,0.8479,0.0605,0.9214,,25.4015,1.0326,0.0311,1.4571,0.0503,0.2669,0.0092,290.5255,1.1496,7.3087,349.539,376.4558,0.519,0.0377,0.5589
141,Project,4,np.log(bm) ~ dfi + swir1 + bai_126 + bai_246 + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,BIRD,0.5712,0.5688,6259.2607,679.381,120.9406,4.5646,1.0087,0.1796,1.3358,,20.8434,1.038,0.0373,1.4605,0.0629,0.2675,0.0115,422.8541,1.7066,7.388,374.9808,395.1329,0.5567,0.0309,0.5867
142,Project,4,np.log(bm) ~ dfi + swir2 + bai_126 + bai_246 + dfi:swir2 + dfi:bai_126 + dfi:bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,BIRD,0.5746,0.5722,6245.4677,642.7771,51.5223,4.4139,0.9544,0.0765,1.0615,,19.8011,1.0366,0.0369,1.455,0.0633,0.2665,0.0116,335.9636,1.3342,7.1395,375.8284,397.5792,0.558,0.0294,0.5903
143,Project,4,np.log(bm) ~ dfi + bai_126 + bai_136 + bai_246 + dfi:bai_126 + dfi:bai_136 + dfi:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,BIRD,0.5279,0.5252,6426.8945,719.8881,72.494,5.0475,1.0688,0.1076,1.219,,32.5314,1.1265,0.0289,1.5312,0.0434,0.2805,0.0079,404.6414,1.607,8.1788,434.5377,460.5315,0.6452,0.0483,0.6838
144,Project,4,np.log(bm) ~ dfi + bai_126 + bai_236 + bai_246 + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,BIRD,0.5317,0.529,6413.0907,692.3185,53.9738,5.0077,1.0279,0.0801,1.1528,,28.5083,1.1196,0.0291,1.5254,0.0424,0.2794,0.0078,405.8108,1.6124,8.1355,423.1568,442.3366,0.6283,0.0423,0.6568
145,Project,4,np.log(bm) ~ ndvi + nir + bai_126 + bai_246 + ndvi:nir + ndvi:bai_126 + ndvi:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246,BIRD,0.5779,0.5755,6231.897,599.2404,34.7025,4.0052,0.8897,0.0515,0.9415,,19.0707,1.0299,0.0371,1.4465,0.0586,0.2649,0.0107,352.5685,1.3975,6.4793,360.3845,377.5719,0.5351,0.0283,0.5606
146,Project,4,np.log(bm) ~ ndti + nir + bai_126 + bai_246 + ndti:nir + ndti:bai_126 + ndti:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246,BIRD,0.5845,0.5821,6204.5326,585.67,35.3272,4.0578,0.8696,0.0525,0.9296,,25.0672,1.018,0.039,1.4371,0.0647,0.2632,0.0118,321.3754,1.2701,6.5768,351.6489,382.2858,0.5221,0.0372,0.5676
147,Project,4,np.log(bm) ~ satvi + ndii7 + nir + bai_126 + satvi:ndii7 + satvi:nir + satvi:bai_126 + ndii7:nir + ndii7:bai_126 + nir:bai_126,BIRD,0.5814,0.579,6217.3418,589.5124,38.2901,3.9301,0.8753,0.0569,0.9278,,27.9503,1.0201,0.0374,1.4374,0.0613,0.2633,0.0112,331.718,1.3139,6.3807,351.4021,390.3901,0.5217,0.0415,0.5796
148,Project,4,np.log(bm) ~ satvi + ndii7 + nir + bai_236 + satvi:ndii7 + satvi:nir + satvi:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,BIRD,0.547,0.5444,6355.1285,689.8182,91.3555,4.3512,1.0242,0.1356,1.2201,,21.8991,1.0783,0.0264,1.4977,0.0428,0.2743,0.0078,431.1185,1.7281,7.0589,377.8493,400.204,0.561,0.0325,0.5942
