,model,kfold,numb_vars,formula,xv,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
0,Temporal,2015,2,np.log(bm) ~ dfi + bai_126 + dfi:bai_126,simp,0.1362,0.1351,9229.1265,852.0463,1.6757,1.1394,1.6047,0.2622,274.0095,0.8263,3.3646,576.4989,0.7709,1.3451
1,Temporal,2016,2,np.log(bm) ~ dfi + bai_126 + dfi:bai_126,simp,0.1079,0.1068,8308.4448,497.1525,119.3585,1.5008,3.3746,0.856,330.1701,1.7937,139.8659,327.3792,0.9883,2.345
2,Temporal,2017,2,np.log(bm) ~ dfi + bai_126 + dfi:bai_126,simp,0.0802,0.079,9067.5004,509.7155,21.6751,1.2571,1.9536,0.3909,234.2667,1.1601,26.6386,310.3827,0.7655,1.2987
3,Temporal,2018,2,np.log(bm) ~ dfi + bai_126 + dfi:bai_126,simp,0.121,0.1198,9763.8301,1158.8365,-0.4404,1.0001,1.5466,0.2289,263.3325,0.7258,0.1786,891.873,0.7697,1.343
4,Temporal,2019,2,np.log(bm) ~ dfi + bai_126 + dfi:bai_126,simp,0.0917,0.0905,9525.3039,1203.9225,0.0397,0.9868,1.3647,0.2006,240.6876,0.5928,1.4353,881.0498,0.7222,1.1448
5,Temporal,2020,2,np.log(bm) ~ dfi + bai_126 + dfi:bai_126,simp,0.0988,0.0978,10745.5242,508.7215,2.4694,0.6699,0.8616,0.1346,181.6301,0.4247,5.0374,375.7821,0.4949,0.6164
6,Temporal,2021,2,np.log(bm) ~ dfi + bai_126 + dfi:bai_126,simp,0.1151,0.1141,10480.8455,626.2516,14.2037,1.072,1.5607,0.2709,473.633,1.7042,21.6693,453.1417,0.7757,1.0976
0,Temporal,2015,2,np.log(bm) ~ dfi + bai_136 + dfi:bai_136,simp,0.3899,0.3891,8450.5884,932.7072,1.3987,1.2472,1.4097,0.2303,324.3157,0.978,2.7029,551.7817,0.7378,1.1446
1,Temporal,2016,2,np.log(bm) ~ dfi + bai_136 + dfi:bai_136,simp,0.2948,0.2939,7756.4098,446.8556,44.4777,1.349,2.7846,0.7064,180.8221,0.9823,52.1809,229.424,0.6926,1.9558
2,Temporal,2017,2,np.log(bm) ~ dfi + bai_136 + dfi:bai_136,simp,0.357,0.3562,8260.3528,538.8007,6.2832,1.3289,1.7204,0.3442,193.4618,0.9581,7.8402,295.4392,0.7287,1.302
3,Temporal,2018,2,np.log(bm) ~ dfi + bai_136 + dfi:bai_136,simp,0.3564,0.3556,9022.6951,951.2578,-0.1807,0.8209,1.1814,0.1749,327.0699,0.9015,0.5069,709.123,0.612,0.974
4,Temporal,2019,2,np.log(bm) ~ dfi + bai_136 + dfi:bai_136,simp,0.3315,0.3307,8821.4718,1891.2131,1.3326,1.5502,1.0373,0.1525,1111.6005,2.7377,2.8587,1197.6087,0.9817,0.8308
5,Temporal,2020,2,np.log(bm) ~ dfi + bai_136 + dfi:bai_136,simp,0.3529,0.3521,9875.8924,468.2346,2.6547,0.6166,0.8486,0.1325,285.071,0.6665,5.23,353.612,0.4657,0.5883
6,Temporal,2021,2,np.log(bm) ~ dfi + bai_136 + dfi:bai_136,simp,0.3749,0.3741,9585.7369,634.3679,16.726,1.0859,1.561,0.2709,605.4028,2.1783,25.3986,463.6404,0.7936,1.0634
0,Temporal,2015,2,np.log(bm) ~ dfi + bai_236 + dfi:bai_236,simp,0.4228,0.422,8326.4555,940.1212,2.189,1.2571,1.2829,0.2096,449.3916,1.3552,3.9275,552.0611,0.7382,0.9968
1,Temporal,2016,2,np.log(bm) ~ dfi + bai_236 + dfi:bai_236,simp,0.3095,0.3086,7707.0135,455.2777,32.2569,1.3744,2.6243,0.6657,161.1801,0.8756,37.879,222.9991,0.6732,1.8776
2,Temporal,2017,2,np.log(bm) ~ dfi + bai_236 + dfi:bai_236,simp,0.4219,0.4212,8020.5445,562.7102,4.6669,1.3878,1.7776,0.3556,197.1811,0.9765,5.8813,313.6048,0.7735,1.4199
3,Temporal,2018,2,np.log(bm) ~ dfi + bai_236 + dfi:bai_236,simp,0.3972,0.3965,8867.0152,980.3372,-0.0811,0.846,1.1187,0.1656,366.1043,1.0091,0.796,737.4633,0.6364,0.9419
4,Temporal,2019,2,np.log(bm) ~ dfi + bai_236 + dfi:bai_236,simp,0.3866,0.3858,8624.1748,2438.1389,1.9896,1.9985,1.1577,0.1701,1648.0728,4.0589,3.8245,1590.9463,1.3041,0.9372
5,Temporal,2020,2,np.log(bm) ~ dfi + bai_236 + dfi:bai_236,simp,0.3973,0.3966,9689.1625,488.6324,2.3828,0.6435,0.8676,0.1355,248.7401,0.5816,4.7878,364.4701,0.48,0.6172
6,Temporal,2021,2,np.log(bm) ~ dfi + bai_236 + dfi:bai_236,simp,0.4157,0.415,9411.591,580.9103,16.4017,0.9944,1.4837,0.2575,514.0746,1.8497,24.9102,416.7787,0.7134,0.9825
0,Temporal,2015,2,np.log(bm) ~ dfi + bai_246 + dfi:bai_246,simp,0.2457,0.2447,8925.6403,2266.4383,9.8437,3.0307,1.4466,0.2363,2484.4046,7.4923,16.6526,875.5085,1.1707,1.0214
1,Temporal,2016,2,np.log(bm) ~ dfi + bai_246 + dfi:bai_246,simp,0.1041,0.1029,8318.5855,463.227,62.8422,1.3984,2.9933,0.7593,249.2928,1.3543,73.6831,271.3972,0.8193,2.1158
2,Temporal,2017,2,np.log(bm) ~ dfi + bai_246 + dfi:bai_246,simp,0.2419,0.2409,8631.7453,553.4914,18.0305,1.3651,1.9536,0.3909,277.4226,1.3739,22.2111,347.052,0.856,1.3914
3,Temporal,2018,2,np.log(bm) ~ dfi + bai_246 + dfi:bai_246,simp,0.2555,0.2545,9369.0009,1159.1978,-0.376,1.0004,1.5907,0.2355,293.2158,0.8082,0.344,887.3493,0.7658,1.3601
4,Temporal,2019,2,np.log(bm) ~ dfi + bai_246 + dfi:bai_246,simp,0.2351,0.2341,9131.0013,1167.4963,0.2286,0.957,1.4282,0.2099,321.6163,0.7921,1.8369,859.8253,0.7048,1.1835
5,Temporal,2020,2,np.log(bm) ~ dfi + bai_246 + dfi:bai_246,simp,0.2256,0.2247,10347.5026,691.5735,4.9563,0.9107,1.058,0.1652,682.32,1.5954,9.2258,562.4962,0.7408,0.7847
6,Temporal,2021,2,np.log(bm) ~ dfi + bai_246 + dfi:bai_246,simp,0.2293,0.2284,10124.8768,581.2102,10.0245,0.9949,1.3773,0.2391,322.488,1.1604,15.3979,380.2995,0.651,0.9578
0,Temporal,2015,2,np.log(bm) ~ ndvi + satvi + ndvi:satvi,simp,0.4203,0.4196,8336.0118,682.1652,3.1724,0.9122,1.2796,0.209,493.3396,1.4878,5.5692,486.0106,0.6499,0.9443
1,Temporal,2016,2,np.log(bm) ~ ndvi + satvi + ndvi:satvi,simp,0.3264,0.3256,7648.8709,475.2727,26.1036,1.4347,2.57,0.6519,182.9342,0.9938,30.6925,250.0988,0.755,1.9925
2,Temporal,2017,2,np.log(bm) ~ ndvi + satvi + ndvi:satvi,simp,0.4153,0.4145,8046.3292,514.8622,9.5443,1.2698,1.7444,0.349,192.5686,0.9536,11.8202,290.1789,0.7157,1.2555
3,Temporal,2018,2,np.log(bm) ~ ndvi + satvi + ndvi:satvi,simp,0.3767,0.3759,8946.5538,830.473,-0.0951,0.7167,0.8911,0.1319,300.4417,0.8281,0.574,608.5041,0.5251,0.7172
4,Temporal,2019,2,np.log(bm) ~ ndvi + satvi + ndvi:satvi,simp,0.3631,0.3623,8710.3841,869.08,0.3399,0.7124,0.8303,0.122,411.7943,1.0142,1.5869,628.8742,0.5155,0.6511
5,Temporal,2020,2,np.log(bm) ~ ndvi + satvi + ndvi:satvi,simp,0.3954,0.3947,9697.4346,520.9783,0.0702,0.6861,0.9151,0.1429,228.49,0.5342,0.5864,395.6959,0.5211,0.7312
6,Temporal,2021,2,np.log(bm) ~ ndvi + satvi + ndvi:satvi,simp,0.4113,0.4106,9431.1694,537.1135,8.728,0.9194,1.4455,0.2509,346.3093,1.2461,13.4092,375.1151,0.6421,1.0107
0,Temporal,2015,2,np.log(bm) ~ ndvi + nir + ndvi:nir,simp,0.461,0.4603,8173.2906,1154.0987,3.1773,1.5433,1.2955,0.2116,1033.0645,3.1154,5.4441,625.7445,0.8367,0.9729
1,Temporal,2016,2,np.log(bm) ~ ndvi + nir + ndvi:nir,simp,0.3717,0.3709,7485.4787,438.3177,29.5869,1.3232,2.5582,0.649,164.6269,0.8944,34.7497,218.9869,0.6611,1.8601
2,Temporal,2017,2,np.log(bm) ~ ndvi + nir + ndvi:nir,simp,0.4508,0.45,7905.2758,523.6566,4.9739,1.2915,1.7005,0.3402,186.6207,0.9242,6.236,287.7927,0.7098,1.3029
3,Temporal,2018,2,np.log(bm) ~ ndvi + nir + ndvi:nir,simp,0.4147,0.414,8797.0943,782.0365,0.0163,0.6749,0.8431,0.1248,337.4416,0.9301,0.7963,579.5057,0.5001,0.6768
4,Temporal,2019,2,np.log(bm) ~ ndvi + nir + ndvi:nir,simp,0.4012,0.4004,8568.8644,938.7167,0.4299,0.7694,0.7924,0.1165,524.669,1.2922,1.4769,640.8899,0.5253,0.6204
5,Temporal,2020,2,np.log(bm) ~ ndvi + nir + ndvi:nir,simp,0.435,0.4343,9519.7098,510.4238,1.0666,0.6722,0.9624,0.1503,230.7251,0.5395,2.4166,391.6266,0.5157,0.7487
6,Temporal,2021,2,np.log(bm) ~ ndvi + nir + ndvi:nir,simp,0.4502,0.4496,9254.6985,544.7481,13.5476,0.9325,1.4476,0.2513,366.0826,1.3172,20.6998,382.9909,0.6556,0.9779
0,Temporal,2015,2,np.log(bm) ~ ndvi + bai_126 + ndvi:bai_126,simp,0.3307,0.3298,8658.0342,1073.2636,3.6286,1.4352,1.3294,0.2172,765.0378,2.3071,6.2029,638.0098,0.8531,0.9969
1,Temporal,2016,2,np.log(bm) ~ ndvi + bai_126 + ndvi:bai_126,simp,0.2788,0.2778,7809.3949,474.6566,46.3262,1.4329,2.8765,0.7297,190.4693,1.0348,54.3755,266.0215,0.8031,2.1293
2,Temporal,2017,2,np.log(bm) ~ ndvi + bai_126 + ndvi:bai_126,simp,0.3151,0.3142,8402.7579,531.8295,11.4233,1.3117,1.7958,0.3593,168.4894,0.8344,14.1346,293.2891,0.7234,1.2565
3,Temporal,2018,2,np.log(bm) ~ ndvi + bai_126 + ndvi:bai_126,simp,0.2859,0.285,9269.9947,820.6196,-0.1866,0.7082,0.9221,0.1365,263.8033,0.7271,0.276,599.1947,0.5171,0.7419
4,Temporal,2019,2,np.log(bm) ~ ndvi + bai_126 + ndvi:bai_126,simp,0.2778,0.2769,8998.8352,1442.6229,0.7145,1.1825,0.9691,0.1424,832.9372,2.0514,1.643,923.3917,0.7569,0.7721
5,Temporal,2020,2,np.log(bm) ~ ndvi + bai_126 + ndvi:bai_126,simp,0.3173,0.3165,10016.4273,643.861,-0.2021,0.8479,1.2444,0.1943,272.5766,0.6373,0.2451,515.1307,0.6784,1.1072
6,Temporal,2021,2,np.log(bm) ~ ndvi + bai_126 + ndvi:bai_126,simp,0.3215,0.3207,9796.6379,583.6003,6.9636,0.999,1.4471,0.2512,308.1796,1.1089,10.855,415.5215,0.7113,1.1054
0,Temporal,2015,2,np.log(bm) ~ ndvi + bai_246 + ndvi:bai_246,simp,0.3482,0.3473,8598.8069,748.2212,2.8167,1.0005,1.2666,0.2069,386.0983,1.1644,5.0668,491.6657,0.6575,0.9479
1,Temporal,2016,2,np.log(bm) ~ ndvi + bai_246 + ndvi:bai_246,simp,0.2919,0.291,7766.2655,485.8331,39.6454,1.4666,2.8247,0.7165,185.9375,1.0101,46.558,266.5309,0.8046,2.1181
2,Temporal,2017,2,np.log(bm) ~ ndvi + bai_246 + ndvi:bai_246,simp,0.3428,0.342,8309.5763,531.9491,11.6195,1.312,1.7939,0.3589,169.0915,0.8374,14.3724,290.0948,0.7155,1.2452
3,Temporal,2018,2,np.log(bm) ~ ndvi + bai_246 + ndvi:bai_246,simp,0.3058,0.3049,9202.7734,787.6579,0.091,0.6797,0.8357,0.1237,397.6894,1.0962,0.773,568.0199,0.4902,0.6583
4,Temporal,2019,2,np.log(bm) ~ ndvi + bai_246 + ndvi:bai_246,simp,0.3097,0.3088,8895.2175,2094.043,1.5974,1.7164,1.0934,0.1607,1475.3757,3.6336,3.1883,1328.3745,1.0888,0.8707
5,Temporal,2020,2,np.log(bm) ~ ndvi + bai_246 + ndvi:bai_246,simp,0.3472,0.3464,9899.0342,675.5975,-0.2881,0.8897,1.3924,0.2175,327.5401,0.7658,0.0852,546.6577,0.7199,1.2476
6,Temporal,2021,2,np.log(bm) ~ ndvi + bai_246 + ndvi:bai_246,simp,0.3427,0.342,9714.7555,587.9916,8.3406,1.0065,1.3987,0.2428,290.0072,1.0435,12.9368,399.5673,0.684,1.0377
0,Temporal,2015,2,np.log(bm) ~ ndti + ndii7 + ndti:ndii7,simp,0.487,0.4863,8062.544,719.8943,3.391,0.9626,1.2027,0.1965,641.2261,1.9338,5.8864,502.888,0.6725,0.874
1,Temporal,2016,2,np.log(bm) ~ ndti + ndii7 + ndti:ndii7,simp,0.361,0.3602,7524.9285,450.7686,20.2321,1.3608,2.397,0.6081,168.8816,0.9175,23.8009,225.8978,0.6819,1.8159
2,Temporal,2017,2,np.log(bm) ~ ndti + ndii7 + ndti:ndii7,simp,0.4998,0.4991,7694.4369,547.6751,4.5023,1.3508,1.7281,0.3458,188.2694,0.9324,5.6813,301.9579,0.7447,1.3412
3,Temporal,2018,2,np.log(bm) ~ ndti + ndii7 + ndti:ndii7,simp,0.4541,0.4535,8631.2105,846.6153,0.0456,0.7306,0.9046,0.1339,397.6634,1.0961,0.8911,613.9864,0.5299,0.7291
4,Temporal,2019,2,np.log(bm) ~ ndti + ndii7 + ndti:ndii7,simp,0.453,0.4523,8361.049,1035.2727,0.7322,0.8486,0.9998,0.147,802.3679,1.9761,2.2474,760.4932,0.6234,0.7625
5,Temporal,2020,2,np.log(bm) ~ ndti + ndii7 + ndti:ndii7,simp,0.4672,0.4666,9365.2601,590.7183,1.5521,0.7779,0.9216,0.1439,552.3716,1.2915,2.9318,459.0971,0.6046,0.6867
6,Temporal,2021,2,np.log(bm) ~ ndti + ndii7 + ndti:ndii7,simp,0.4791,0.4785,9115.8552,547.303,12.5289,0.9368,1.3528,0.2348,371.1042,1.3353,19.0718,363.783,0.6227,0.9312
0,Temporal,2015,2,np.log(bm) ~ ndti + nir + ndti:nir,simp,0.4801,0.4794,8092.4944,1298.4557,1.6178,1.7363,1.3076,0.2136,1146.8992,3.4587,2.8343,668.0227,0.8933,1.0226
1,Temporal,2016,2,np.log(bm) ~ ndti + nir + ndti:nir,simp,0.3765,0.3757,7467.5274,424.4179,30.4338,1.2812,2.5358,0.6433,160.2669,0.8707,35.7263,203.9937,0.6158,1.7869
2,Temporal,2017,2,np.log(bm) ~ ndti + nir + ndti:nir,simp,0.473,0.4723,7812.2703,535.3067,3.5206,1.3203,1.737,0.3475,186.1052,0.9216,4.4689,294.7915,0.7271,1.3637
3,Temporal,2018,2,np.log(bm) ~ ndti + nir + ndti:nir,simp,0.4393,0.4386,8694.8551,908.2945,-0.1146,0.7839,0.9606,0.1422,286.0145,0.7884,0.6336,677.3203,0.5845,0.8094
4,Temporal,2019,2,np.log(bm) ~ ndti + nir + ndti:nir,simp,0.4226,0.4218,8485.3004,1267.496,0.6614,1.0389,0.8651,0.1271,683.0181,1.6822,1.9518,786.4969,0.6447,0.6836
5,Temporal,2020,2,np.log(bm) ~ ndti + nir + ndti:nir,simp,0.4467,0.4461,9464.4236,452.8513,2.5232,0.5964,0.8175,0.1277,346.2952,0.8097,4.8963,351.7273,0.4632,0.5548
6,Temporal,2021,2,np.log(bm) ~ ndti + nir + ndti:nir,simp,0.4644,0.4638,9187.5258,506.4811,14.297,0.867,1.4194,0.2464,376.2209,1.3537,21.7678,353.5734,0.6052,0.9193
0,Temporal,2015,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126,simp,0.4202,0.4194,8336.6472,2263.8296,1.8507,3.0272,1.3612,0.2224,1638.3303,4.9407,3.0178,912.4106,1.2201,1.0853
1,Temporal,2016,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126,simp,0.3299,0.3291,7636.6211,443.379,37.1125,1.3385,2.705,0.6862,165.5004,0.8991,43.5625,226.7641,0.6846,1.9314
2,Temporal,2017,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126,simp,0.3923,0.3915,8133.3809,553.1622,5.8094,1.3643,1.6907,0.3383,173.4145,0.8588,7.2824,299.8065,0.7394,1.2709
3,Temporal,2018,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126,simp,0.3838,0.383,8919.4056,976.4774,-0.2209,0.8427,1.0825,0.1602,295.8465,0.8155,0.3384,718.2103,0.6198,0.9047
4,Temporal,2019,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126,simp,0.3746,0.3738,8668.433,3249.2783,1.6478,2.6634,1.1268,0.1656,1663.2225,4.0962,2.9561,1681.7914,1.3785,0.9016
5,Temporal,2020,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126,simp,0.3856,0.3849,9739.4969,479.6289,1.307,0.6316,0.8341,0.1303,283.0512,0.6618,2.7457,363.159,0.4782,0.603
6,Temporal,2021,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126,simp,0.3983,0.3976,9487.391,518.6152,10.1923,0.8877,1.3616,0.2363,347.8863,1.2518,15.626,360.9279,0.6178,0.9488
0,Temporal,2015,2,np.log(bm) ~ ndti + bai_136 + ndti:bai_136,simp,0.4897,0.489,8050.7158,1084.4704,1.8439,1.4502,1.2705,0.2076,957.8691,2.8887,3.2334,624.5597,0.8352,0.9803
1,Temporal,2016,2,np.log(bm) ~ ndti + bai_136 + ndti:bai_136,simp,0.3742,0.3734,7475.9941,444.0158,22.8193,1.3404,2.4468,0.6207,162.2526,0.8815,26.8233,217.0687,0.6553,1.8159
2,Temporal,2017,2,np.log(bm) ~ ndti + bai_136 + ndti:bai_136,simp,0.4817,0.481,7774.6206,537.1754,3.9209,1.3249,1.6783,0.3358,185.6859,0.9196,4.9593,293.7087,0.7244,1.3153
3,Temporal,2018,2,np.log(bm) ~ ndti + bai_136 + ndti:bai_136,simp,0.4511,0.4504,8644.4162,880.0988,-0.0411,0.7595,0.9395,0.1391,334.4665,0.9219,0.7523,649.983,0.5609,0.778
4,Temporal,2019,2,np.log(bm) ~ ndti + bai_136 + ndti:bai_136,simp,0.4365,0.4357,8429.4009,971.7852,0.4027,0.7966,0.8893,0.1307,533.2422,1.3133,1.8271,695.9955,0.5705,0.7052
5,Temporal,2020,2,np.log(bm) ~ ndti + bai_136 + ndti:bai_136,simp,0.4617,0.461,9392.6658,693.139,1.7947,0.9128,0.9223,0.144,630.2635,1.4737,3.2455,511.24,0.6733,0.6812
6,Temporal,2021,2,np.log(bm) ~ ndti + bai_136 + ndti:bai_136,simp,0.4779,0.4773,9121.588,531.9152,12.5192,0.9105,1.433,0.2487,413.4411,1.4876,19.0202,376.6547,0.6447,0.9719
0,Temporal,2015,2,np.log(bm) ~ ndti + bai_236 + ndti:bai_236,simp,0.5089,0.5082,7964.8284,869.973,2.6149,1.1633,1.2251,0.2001,801.9439,2.4184,4.5597,555.449,0.7427,0.9143
1,Temporal,2016,2,np.log(bm) ~ ndti + bai_236 + ndti:bai_236,simp,0.3823,0.3815,7445.4912,459.5775,17.3295,1.3874,2.3477,0.5955,165.7872,0.9007,20.4054,225.7012,0.6813,1.8045
2,Temporal,2017,2,np.log(bm) ~ ndti + bai_236 + ndti:bai_236,simp,0.5126,0.512,7635.8509,546.5615,3.5511,1.348,1.6968,0.3395,191.5114,0.9484,4.5113,300.4912,0.7411,1.3552
3,Temporal,2018,2,np.log(bm) ~ ndti + bai_236 + ndti:bai_236,simp,0.468,0.4674,8569.9736,811.348,0.0956,0.7002,0.844,0.1249,386.0442,1.0641,0.9969,596.4852,0.5148,0.6864
4,Temporal,2019,2,np.log(bm) ~ ndti + bai_236 + ndti:bai_236,simp,0.4653,0.4646,8308.6875,979.8718,0.5417,0.8032,0.9684,0.1423,598.7138,1.4745,2.141,712.3585,0.5839,0.7575
5,Temporal,2020,2,np.log(bm) ~ ndti + bai_236 + ndti:bai_236,simp,0.4834,0.4828,9284.4083,611.5357,1.3401,0.8053,0.8988,0.1404,531.774,1.2434,2.5164,458.2257,0.6034,0.6707
6,Temporal,2021,2,np.log(bm) ~ ndti + bai_236 + ndti:bai_236,simp,0.4982,0.4976,9019.8104,528.9208,12.7608,0.9054,1.3848,0.2404,397.2413,1.4293,19.3999,366.6466,0.6276,0.9338
0,Temporal,2015,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246,simp,0.4499,0.4492,8218.6654,1012.1087,2.4075,1.3534,1.2082,0.1974,558.4047,1.684,4.3325,520.4924,0.696,0.8997
1,Temporal,2016,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246,simp,0.3314,0.3305,7631.5479,452.0411,25.2547,1.3646,2.5242,0.6403,168.0648,0.913,29.6796,226.5138,0.6838,1.8727
2,Temporal,2017,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246,simp,0.4591,0.4584,7870.5979,543.7971,6.9701,1.3412,1.7476,0.3496,178.8189,0.8856,8.698,298.0568,0.7351,1.2959
3,Temporal,2018,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246,simp,0.425,0.4243,8754.692,929.1763,-0.1235,0.8019,1.0264,0.1519,369.1619,1.0175,0.5756,683.7161,0.59,0.8512
4,Temporal,2019,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246,simp,0.4202,0.4195,8494.5794,2232.6973,1.525,1.8301,1.0877,0.1599,1658.6916,4.0851,3.1481,1359.5448,1.1144,0.8694
5,Temporal,2020,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246,simp,0.4308,0.4301,9539.1373,599.4479,1.4134,0.7894,0.9026,0.141,572.7659,1.3392,2.6404,467.6852,0.6159,0.6805
6,Temporal,2021,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246,simp,0.4431,0.4424,9288.157,574.8438,13.2358,0.984,1.3671,0.2373,434.3252,1.5628,20.1163,379.5609,0.6497,0.951
0,Temporal,2015,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7,simp,0.4964,0.4957,8021.2517,1025.214,5.0372,1.3709,1.31,0.214,1061.4598,3.2011,8.5441,613.3604,0.8202,0.9512
1,Temporal,2016,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7,simp,0.3697,0.3689,7492.9263,471.3182,16.1513,1.4228,2.3508,0.5963,181.8049,0.9877,19.0368,241.3639,0.7286,1.8761
2,Temporal,2017,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7,simp,0.4872,0.4865,7750.6189,517.6575,6.3522,1.2767,1.6658,0.3333,182.3987,0.9033,7.9229,284.4717,0.7016,1.2383
3,Temporal,2018,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7,simp,0.4456,0.4449,8668.2642,784.4212,0.026,0.677,0.7926,0.1173,328.5919,0.9057,0.7767,574.0748,0.4954,0.6464
4,Temporal,2019,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7,simp,0.4396,0.4388,8416.6583,929.8539,0.3349,0.7622,0.8494,0.1248,439.6849,1.0829,1.6136,667.4026,0.5471,0.6762
5,Temporal,2020,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7,simp,0.4653,0.4647,9374.8505,483.333,0.2974,0.6365,0.8944,0.1397,290.3679,0.6789,0.9076,365.1218,0.4808,0.6742
6,Temporal,2021,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7,simp,0.4815,0.4809,9103.7327,554.8356,9.2982,0.9497,1.4235,0.2471,417.4456,1.502,14.2194,396.8268,0.6793,1.0131
0,Temporal,2015,2,np.log(bm) ~ satvi + nir + satvi:nir,simp,0.3976,0.3968,8422.2872,754.9752,0.9959,1.0096,1.3902,0.2271,353.9615,1.0674,2.081,506.1901,0.6769,1.1006
1,Temporal,2016,2,np.log(bm) ~ satvi + nir + satvi:nir,simp,0.3043,0.3034,7724.6714,436.1925,43.899,1.3168,2.7236,0.6909,191.6272,1.041,51.4918,226.3731,0.6834,1.9147
2,Temporal,2017,2,np.log(bm) ~ satvi + nir + satvi:nir,simp,0.3696,0.3688,8215.8804,514.0954,7.5648,1.2679,1.7273,0.3456,206.6593,1.0234,9.389,288.3583,0.7112,1.261
3,Temporal,2018,2,np.log(bm) ~ satvi + nir + satvi:nir,simp,0.3591,0.3583,9012.6964,969.7054,-0.2049,0.8369,1.0934,0.1619,295.5865,0.8147,0.4963,725.4558,0.6261,0.9155
4,Temporal,2019,2,np.log(bm) ~ satvi + nir + satvi:nir,simp,0.3295,0.3287,8828.3058,923.074,0.3632,0.7566,0.8479,0.1246,412.0921,1.0149,1.6407,647.0154,0.5303,0.662
5,Temporal,2020,2,np.log(bm) ~ satvi + nir + satvi:nir,simp,0.3608,0.3601,9843.4123,422.0303,1.6188,0.5558,0.8026,0.1253,331.2821,0.7746,3.2249,329.3134,0.4337,0.5584
6,Temporal,2021,2,np.log(bm) ~ satvi + nir + satvi:nir,simp,0.3838,0.3831,9548.7199,589.3509,13.8358,1.0088,1.5366,0.2667,481.0801,1.731,21.0225,426.197,0.7295,1.0556
0,Temporal,2015,2,np.log(bm) ~ satvi + swir1 + satvi:swir1,simp,0.4902,0.4896,8048.3483,646.8147,2.3014,0.8649,1.1494,0.1878,412.1725,1.243,4.0925,438.3155,0.5861,0.8379
1,Temporal,2016,2,np.log(bm) ~ satvi + swir1 + satvi:swir1,simp,0.4071,0.4063,7349.2626,430.8206,23.718,1.3006,2.416,0.6129,172.4549,0.9369,27.8761,214.0659,0.6462,1.7744
2,Temporal,2017,2,np.log(bm) ~ satvi + swir1 + satvi:swir1,simp,0.5042,0.5035,7674.6156,521.7766,4.4436,1.2869,1.7123,0.3426,186.8642,0.9254,5.59,287.8808,0.71,1.3218
3,Temporal,2018,2,np.log(bm) ~ satvi + swir1 + satvi:swir1,simp,0.4552,0.4545,8626.7235,713.0565,0.2871,0.6154,0.7702,0.114,466.8643,1.2868,1.3118,525.4134,0.4534,0.5949
4,Temporal,2019,2,np.log(bm) ~ satvi + swir1 + satvi:swir1,simp,0.4444,0.4437,8396.697,1037.3445,0.3717,0.8503,0.7583,0.1115,465.8916,1.1474,1.5148,630.0301,0.5164,0.6017
5,Temporal,2020,2,np.log(bm) ~ satvi + swir1 + satvi:swir1,simp,0.4788,0.4782,9307.5983,571.7321,1.3303,0.7529,1.0493,0.1639,267.8479,0.6263,2.9746,441.6425,0.5816,0.8527
6,Temporal,2021,2,np.log(bm) ~ satvi + swir1 + satvi:swir1,simp,0.4904,0.4898,9059.4541,527.1621,14.5183,0.9024,1.3894,0.2412,329.7255,1.1864,22.1926,364.2324,0.6235,0.9274
0,Temporal,2015,2,np.log(bm) ~ satvi + bai_126 + satvi:bai_126,simp,0.4115,0.4107,8369.7847,1056.4643,2.3637,1.4127,1.3619,0.2225,852.9985,2.5724,4.1836,656.6273,0.878,1.0697
1,Temporal,2016,2,np.log(bm) ~ satvi + bai_126 + satvi:bai_126,simp,0.2874,0.2865,7781.0832,474.9831,30.6112,1.4339,2.638,0.6692,171.8614,0.9337,35.9644,242.364,0.7316,1.9638
2,Temporal,2017,2,np.log(bm) ~ satvi + bai_126 + satvi:bai_126,simp,0.3843,0.3835,8162.7892,536.2179,8.0812,1.3225,1.711,0.3423,185.6833,0.9195,10.0433,293.4696,0.7238,1.2375
