,model,kfold,numb_vars,formula,project,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
2,Project,3,6,np.log(bm) ~ dfi + ndti + satvi + swir1 + bai_236 + bai_246 + dfi:ndti + dfi:satvi + dfi:swir1 + dfi:bai_236 + dfi:bai_246 + ndti:satvi + ndti:swir1 + ndti:bai_236 + ndti:bai_246 + satvi:swir1 + satvi:bai_236 + satvi:bai_246 + swir1:bai_236 + swir1:bai_246 + bai_236:bai_246,FIRE,0.4185,0.1742,85.4762,77.985,-0.0307,0.2529,0.2449,0.0433,77.985,0.2521,-0.0307,58.9405,0.1911,0.1935
3,Project,4,6,np.log(bm) ~ dfi + ndti + satvi + swir1 + bai_236 + bai_246 + dfi:ndti + dfi:satvi + dfi:swir1 + dfi:bai_236 + dfi:bai_246 + ndti:satvi + ndti:swir1 + ndti:bai_236 + ndti:bai_246 + satvi:swir1 + satvi:bai_236 + satvi:bai_246 + swir1:bai_236 + swir1:bai_246 + bai_236:bai_246,FIRE,0.5173,0.3146,67.4429,146.7853,0.1449,0.4759,0.4987,0.0883,146.7853,0.4967,0.1449,106.241,0.3445,0.3791
4,Project,5,6,np.log(bm) ~ dfi + ndti + satvi + swir1 + bai_236 + bai_246 + dfi:ndti + dfi:satvi + dfi:swir1 + dfi:bai_236 + dfi:bai_246 + ndti:satvi + ndti:swir1 + ndti:bai_236 + ndti:bai_246 + satvi:swir1 + satvi:bai_236 + satvi:bai_246 + swir1:bai_236 + swir1:bai_246 + bai_236:bai_246,FIRE,0.5517,0.3634,56.7727,313.8703,0.5872,1.0177,0.6509,0.1152,313.8703,0.9903,0.5872,217.3628,0.7048,0.5419
0,Project,1,6,np.log(bm) ~ dfi + ndti + satvi + bai_126 + bai_236 + bai_246 + dfi:ndti + dfi:satvi + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + ndti:satvi + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,FIRE,0.3989,0.1464,76.1126,125.0942,0.07,0.4056,0.4378,0.0775,125.0942,0.3795,0.07,93.8547,0.3043,0.3229
1,Project,2,6,np.log(bm) ~ dfi + ndti + satvi + bai_126 + bai_236 + bai_246 + dfi:ndti + dfi:satvi + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + ndti:satvi + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,FIRE,0.4628,0.2372,77.2016,123.1408,0.0431,0.3993,0.5522,0.0977,123.1408,0.4235,0.0431,91.8308,0.2977,0.39
2,Project,3,6,np.log(bm) ~ dfi + ndti + satvi + bai_126 + bai_236 + bai_246 + dfi:ndti + dfi:satvi + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + ndti:satvi + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,FIRE,0.3731,0.1099,90.8823,66.2819,-0.0289,0.2149,0.2337,0.0413,66.2819,0.2143,-0.0289,55.9636,0.1815,0.1954
3,Project,4,6,np.log(bm) ~ dfi + ndti + satvi + bai_126 + bai_236 + bai_246 + dfi:ndti + dfi:satvi + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + ndti:satvi + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,FIRE,0.5224,0.3218,66.6758,144.53,0.1871,0.4686,0.4922,0.0871,144.53,0.4891,0.1871,97.7941,0.3171,0.3493
4,Project,5,6,np.log(bm) ~ dfi + ndti + satvi + bai_126 + bai_236 + bai_246 + dfi:ndti + dfi:satvi + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + ndti:satvi + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,FIRE,0.5097,0.3038,63.2209,290.7573,0.5777,0.9427,0.6819,0.1207,290.7573,0.9174,0.5777,198.7132,0.6443,0.5241
0,Project,1,6,np.log(bm) ~ dfi + ndti + ndii7 + nir + swir1 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:swir1 + dfi:bai_126 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_126 + ndii7:nir + ndii7:swir1 + ndii7:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126,FIRE,0.3755,0.1132,78.8556,115.2887,0.0406,0.3738,0.342,0.0605,115.2887,0.3498,0.0406,88.777,0.2878,0.2741
1,Project,2,6,np.log(bm) ~ dfi + ndti + ndii7 + nir + swir1 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:swir1 + dfi:bai_126 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_126 + ndii7:nir + ndii7:swir1 + ndii7:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126,FIRE,0.4735,0.2524,75.7499,102.8017,0.1405,0.3333,0.4018,0.0711,102.8017,0.3536,0.1405,82.7296,0.2682,0.3112
2,Project,3,6,np.log(bm) ~ dfi + ndti + ndii7 + nir + swir1 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:swir1 + dfi:bai_126 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_126 + ndii7:nir + ndii7:swir1 + ndii7:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126,FIRE,0.4212,0.1782,85.1348,90.15,0.0108,0.2923,0.3004,0.0531,90.15,0.2915,0.0108,70.8372,0.2297,0.2421
3,Project,4,6,np.log(bm) ~ dfi + ndti + ndii7 + nir + swir1 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:swir1 + dfi:bai_126 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_126 + ndii7:nir + ndii7:swir1 + ndii7:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126,FIRE,0.5052,0.2974,69.2195,182.6396,0.2267,0.5922,0.5531,0.0979,182.6396,0.6181,0.2267,118.3521,0.3837,0.4007
4,Project,5,6,np.log(bm) ~ dfi + ndti + ndii7 + nir + swir1 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:swir1 + dfi:bai_126 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_126 + ndii7:nir + ndii7:swir1 + ndii7:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126,FIRE,0.4948,0.2826,65.3783,300.9527,0.5916,0.9758,0.7009,0.124,300.9527,0.9496,0.5916,191.1475,0.6198,0.5256
0,Project,1,6,np.log(bm) ~ dfi + ndti + ndii7 + nir + swir1 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:swir1 + dfi:bai_136 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_136 + ndii7:nir + ndii7:swir1 + ndii7:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,FIRE,0.4862,0.2705,64.8022,149.2354,0.1079,0.4839,0.426,0.0754,149.2354,0.4527,0.1079,112.547,0.3649,0.3322
1,Project,2,6,np.log(bm) ~ dfi + ndti + ndii7 + nir + swir1 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:swir1 + dfi:bai_136 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_136 + ndii7:nir + ndii7:swir1 + ndii7:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,FIRE,0.5134,0.3091,70.0776,100.096,-0.0103,0.3245,0.3887,0.0688,100.096,0.3443,-0.0103,86.4403,0.2803,0.3329
2,Project,3,6,np.log(bm) ~ dfi + ndti + ndii7 + nir + swir1 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:swir1 + dfi:bai_136 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_136 + ndii7:nir + ndii7:swir1 + ndii7:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,FIRE,0.4941,0.2817,75.4409,124.5834,0.0512,0.4039,0.392,0.0694,124.5834,0.4028,0.0512,98.7229,0.3201,0.3301
3,Project,4,6,np.log(bm) ~ dfi + ndti + ndii7 + nir + swir1 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:swir1 + dfi:bai_136 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_136 + ndii7:nir + ndii7:swir1 + ndii7:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,FIRE,0.4904,0.2764,71.3444,103.0065,0.0299,0.334,0.4221,0.0747,103.0065,0.3486,0.0299,81.6959,0.2649,0.3342
4,Project,5,6,np.log(bm) ~ dfi + ndti + ndii7 + nir + swir1 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:swir1 + dfi:bai_136 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_136 + ndii7:nir + ndii7:swir1 + ndii7:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,FIRE,0.5457,0.3549,57.7274,263.643,0.5668,0.8548,0.6563,0.1161,263.643,0.8319,0.5668,184.5842,0.5985,0.4998
0,Project,1,6,np.log(bm) ~ dfi + ndti + ndii7 + nir + swir1 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:swir1 + dfi:bai_236 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_236 + ndii7:nir + ndii7:swir1 + ndii7:bai_236 + nir:swir1 + nir:bai_236 + swir1:bai_236,FIRE,0.5278,0.3295,58.7323,170.225,0.1455,0.5519,0.4881,0.0864,170.225,0.5164,0.1455,130.8501,0.4243,0.389
1,Project,2,6,np.log(bm) ~ dfi + ndti + ndii7 + nir + swir1 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:swir1 + dfi:bai_236 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_236 + ndii7:nir + ndii7:swir1 + ndii7:bai_236 + nir:swir1 + nir:bai_236 + swir1:bai_236,FIRE,0.5001,0.2901,72.0267,110.2371,-0.0286,0.3574,0.4162,0.0737,110.2371,0.3791,-0.0286,93.4085,0.3029,0.3582
