,model,kfold,numb_vars,formula,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
2,projyear,3,4,np.log(bm) ~ dfi + ndvi + bai_126 + bai_246 + dfi:ndvi + dfi:bai_126 + dfi:bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246,0.506,0.5038,7697.2732,726.5732,5.489,0.9705,1.4577,0.2528,405.8054,1.4981,9.0974,470.2683,0.6281,1.0531
3,projyear,4,4,np.log(bm) ~ dfi + ndvi + bai_126 + bai_246 + dfi:ndvi + dfi:bai_126 + dfi:bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246,0.4803,0.4779,7741.1534,619.1932,4.495,0.8271,1.4087,0.2443,323.3691,1.205,7.4136,410.4056,0.5482,1.0096
4,projyear,5,4,np.log(bm) ~ dfi + ndvi + bai_126 + bai_246 + dfi:ndvi + dfi:bai_126 + dfi:bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246,0.4967,0.4944,7787.9628,704.2769,5.6428,0.9407,1.3468,0.2336,377.9029,1.366,9.753,448.7375,0.5994,0.9636
0,projyear,1,4,np.log(bm) ~ dfi + ndti + ndii7 + nir + dfi:ndti + dfi:ndii7 + dfi:nir + ndti:ndii7 + ndti:nir + ndii7:nir,0.5118,0.5096,7686.3054,651.302,3.1456,0.87,1.2731,0.2208,319.2996,1.1269,5.5296,403.9565,0.5396,0.891
1,projyear,2,4,np.log(bm) ~ dfi + ndti + ndii7 + nir + dfi:ndti + dfi:ndii7 + dfi:nir + ndti:ndii7 + ndti:nir + ndii7:nir,0.5271,0.525,7635.7031,631.9092,3.3299,0.8441,1.341,0.2326,365.2547,1.3105,5.9744,415.1971,0.5546,0.9576
2,projyear,3,4,np.log(bm) ~ dfi + ndti + ndii7 + nir + dfi:ndti + dfi:ndii7 + dfi:nir + ndti:ndii7 + ndti:nir + ndii7:nir,0.5312,0.529,7580.9437,616.7688,4.6704,0.8238,1.404,0.2435,373.7594,1.3798,7.7869,421.2246,0.5626,1.0114
3,projyear,4,4,np.log(bm) ~ dfi + ndti + ndii7 + nir + dfi:ndti + dfi:ndii7 + dfi:nir + ndti:ndii7 + ndti:nir + ndii7:nir,0.5075,0.5053,7621.0384,583.2973,4.1072,0.7791,1.36,0.2358,338.364,1.2609,6.8109,389.31,0.52,0.976
4,projyear,5,4,np.log(bm) ~ dfi + ndti + ndii7 + nir + dfi:ndti + dfi:ndii7 + dfi:nir + ndti:ndii7 + ndti:nir + ndii7:nir,0.5261,0.524,7653.6065,670.4305,5.7197,0.8955,1.3177,0.2285,409.6917,1.4809,9.8957,430.5726,0.5751,0.9405
0,projyear,1,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + ndti:ndii7 + ndti:bai_126 + ndii7:bai_126,0.4822,0.4798,7817.5998,694.5916,3.2582,0.9278,1.3146,0.228,333.1352,1.1757,5.7296,420.8037,0.5621,0.9203
1,projyear,2,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + ndti:ndii7 + ndti:bai_126 + ndii7:bai_126,0.4995,0.4972,7762.2323,658.3005,3.2905,0.8793,1.3909,0.2412,353.8087,1.2694,5.9266,434.7796,0.5807,0.9985
2,projyear,3,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + ndti:ndii7 + ndti:bai_126 + ndii7:bai_126,0.5009,0.4986,7720.3192,626.6694,5.4609,0.8371,1.4383,0.2494,361.9099,1.3361,9.0832,421.6828,0.5633,1.029
3,projyear,4,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + ndti:ndii7 + ndti:bai_126 + ndii7:bai_126,0.4801,0.4778,7741.9573,617.3872,4.4338,0.8247,1.4147,0.2453,338.2886,1.2606,7.3425,414.1103,0.5531,1.0268
4,projyear,5,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + ndti:ndii7 + ndti:bai_126 + ndii7:bai_126,0.4955,0.4932,7793.0064,681.3379,5.712,0.9101,1.3486,0.2339,369.4442,1.3354,9.8864,437.9169,0.5849,0.9639
0,projyear,1,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_136 + ndti:ndii7 + ndti:bai_136 + ndii7:bai_136,0.4945,0.4922,7763.9229,664.8369,3.0406,0.888,1.2911,0.2239,325.2466,1.1479,5.3663,415.9608,0.5556,0.9085
1,projyear,2,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_136 + ndti:ndii7 + ndti:bai_136 + ndii7:bai_136,0.5117,0.5095,7707.098,662.9664,3.1984,0.8855,1.3689,0.2374,365.9411,1.313,5.7716,434.8676,0.5809,0.9878
2,projyear,3,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_136 + ndti:ndii7 + ndti:bai_136 + ndii7:bai_136,0.5131,0.5109,7664.9624,621.1842,5.1557,0.8297,1.4176,0.2458,358.6669,1.3241,8.6009,420.9426,0.5623,1.0184
3,projyear,4,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_136 + ndti:ndii7 + ndti:bai_136 + ndii7:bai_136,0.4936,0.4914,7683.143,618.2127,4.2578,0.8258,1.398,0.2424,351.5428,1.31,7.0781,411.8289,0.5501,1.0192
4,projyear,5,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_136 + ndti:ndii7 + ndti:bai_136 + ndii7:bai_136,0.5091,0.5069,7732.1746,673.5137,5.5572,0.8996,1.3364,0.2318,392.9084,1.4202,9.6356,436.8833,0.5836,0.9547
0,projyear,1,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_236 + ndti:ndii7 + ndti:bai_236 + ndii7:bai_236,0.5038,0.5016,7722.5084,685.3485,3.0768,0.9154,1.2934,0.2243,330.5071,1.1665,5.4492,419.401,0.5602,0.9056
1,projyear,2,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_236 + ndti:ndii7 + ndti:bai_236 + ndii7:bai_236,0.5205,0.5184,7666.3913,662.5178,3.2231,0.8849,1.3687,0.2374,378.9077,1.3595,5.8266,429.5322,0.5737,0.9795
2,projyear,3,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_236 + ndti:ndii7 + ndti:bai_236 + ndii7:bai_236,0.5179,0.5158,7642.8718,616.0317,4.8433,0.8228,1.3948,0.2419,363.8454,1.3432,8.0925,411.2721,0.5493,0.9964
3,projyear,4,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_236 + ndti:ndii7 + ndti:bai_236 + ndii7:bai_236,0.5007,0.4985,7651.698,625.2743,4.171,0.8352,1.3862,0.2404,383.0632,1.4275,6.9405,411.9969,0.5503,1.0122
4,projyear,5,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_236 + ndti:ndii7 + ndti:bai_236 + ndii7:bai_236,0.5146,0.5124,7706.9448,652.1348,5.0907,0.8711,1.3171,0.2284,378.7768,1.3692,8.8432,430.3757,0.5749,0.9372
0,projyear,1,4,np.log(bm) ~ dfi + ndti + nir + bai_136 + dfi:ndti + dfi:nir + dfi:bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136,0.4853,0.483,7803.8737,674.6766,3.5343,0.9012,1.2958,0.2247,413.3301,1.4588,6.1653,417.0632,0.5571,0.9054
1,projyear,2,4,np.log(bm) ~ dfi + ndti + nir + bai_136 + dfi:ndti + dfi:nir + dfi:bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136,0.5021,0.4998,7750.6024,739.5301,3.6392,0.9878,1.3676,0.2372,433.2128,1.5543,6.4859,450.8926,0.6023,0.9889
2,projyear,3,4,np.log(bm) ~ dfi + ndti + nir + bai_136 + dfi:ndti + dfi:nir + dfi:bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136,0.5063,0.5041,7696.0392,753.0713,4.6256,1.0059,1.4338,0.2486,521.4185,1.9249,7.7114,465.2568,0.6215,1.0364
3,projyear,4,4,np.log(bm) ~ dfi + ndti + nir + bai_136 + dfi:ndti + dfi:nir + dfi:bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136,0.4887,0.4864,7704.5399,661.7631,4.5212,0.8839,1.4261,0.2473,466.4359,1.7382,7.4898,417.6781,0.5579,1.0262
4,projyear,5,4,np.log(bm) ~ dfi + ndti + nir + bai_136 + dfi:ndti + dfi:nir + dfi:bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136,0.4996,0.4974,7774.8619,685.8892,4.7164,0.9162,1.3373,0.2319,437.0993,1.58,8.1776,441.3738,0.5896,0.956
0,projyear,1,4,np.log(bm) ~ dfi + ndti + nir + bai_236 + dfi:ndti + dfi:nir + dfi:bai_236 + ndti:nir + ndti:bai_236 + nir:bai_236,0.5053,0.5031,7715.6353,675.9073,3.2995,0.9028,1.3029,0.2259,325.9975,1.1506,5.827,413.2683,0.552,0.9093
1,projyear,2,4,np.log(bm) ~ dfi + ndti + nir + bai_236 + dfi:ndti + dfi:nir + dfi:bai_236 + ndti:nir + ndti:bai_236 + nir:bai_236,0.5182,0.516,7677.2976,630.7189,3.3721,0.8425,1.3532,0.2347,349.6547,1.2545,6.0671,410.9175,0.5489,0.9585
2,projyear,3,4,np.log(bm) ~ dfi + ndti + nir + bai_236 + dfi:ndti + dfi:nir + dfi:bai_236 + ndti:nir + ndti:bai_236 + nir:bai_236,0.5171,0.5149,7646.8309,628.2556,4.3808,0.8392,1.3895,0.241,388.189,1.4331,7.3252,413.6239,0.5525,0.992
3,projyear,4,4,np.log(bm) ~ dfi + ndti + nir + bai_236 + dfi:ndti + dfi:nir + dfi:bai_236 + ndti:nir + ndti:bai_236 + nir:bai_236,0.5022,0.4999,7645.1986,622.8569,4.2766,0.832,1.3933,0.2416,394.2195,1.4691,7.1014,404.1857,0.5399,1.0083
4,projyear,5,4,np.log(bm) ~ dfi + ndti + nir + bai_236 + dfi:ndti + dfi:nir + dfi:bai_236 + ndti:nir + ndti:bai_236 + nir:bai_236,0.5152,0.513,7704.3432,642.822,4.9372,0.8586,1.3191,0.2288,373.1041,1.3487,8.5717,419.3118,0.5601,0.9327
0,projyear,1,4,np.log(bm) ~ dfi + ndti + nir + bai_246 + dfi:ndti + dfi:nir + dfi:bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246,0.5178,0.5156,7658.9336,636.545,3.1156,0.8502,1.2552,0.2177,295.6206,1.0433,5.4997,392.0293,0.5236,0.8714
1,projyear,2,4,np.log(bm) ~ dfi + ndti + nir + bai_246 + dfi:ndti + dfi:nir + dfi:bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246,0.5329,0.5308,7608.2481,599.433,3.4598,0.8007,1.3215,0.2292,322.4819,1.157,6.2158,396.5735,0.5297,0.9268
2,projyear,3,4,np.log(bm) ~ dfi + ndti + nir + bai_246 + dfi:ndti + dfi:nir + dfi:bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246,0.541,0.5389,7533.5914,592.6758,5.0686,0.7917,1.4072,0.244,354.4472,1.3085,8.4514,395.9813,0.5289,0.9824
3,projyear,4,4,np.log(bm) ~ dfi + ndti + nir + bai_246 + dfi:ndti + dfi:nir + dfi:bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246,0.5158,0.5136,7583.4314,572.5674,4.3108,0.7648,1.3528,0.2346,314.0894,1.1705,7.1466,376.5205,0.5029,0.9463
4,projyear,5,4,np.log(bm) ~ dfi + ndti + nir + bai_246 + dfi:ndti + dfi:nir + dfi:bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246,0.5329,0.5308,7621.2917,633.3412,5.362,0.846,1.3048,0.2263,332.173,1.2007,9.3085,411.4691,0.5496,0.9298
0,projyear,1,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_136 + dfi:ndti + dfi:bai_126 + dfi:bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,0.5026,0.5004,7727.753,696.4983,3.2827,0.9303,1.3109,0.2273,341.0086,1.2035,5.8011,423.4652,0.5656,0.9163
1,projyear,2,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_136 + dfi:ndti + dfi:bai_126 + dfi:bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,0.5171,0.5149,7682.2544,651.0149,3.2555,0.8696,1.3694,0.2375,377.2139,1.3534,5.8751,426.5474,0.5698,0.9803
2,projyear,3,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_136 + dfi:ndti + dfi:bai_126 + dfi:bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,0.5136,0.5114,7662.7327,623.4507,4.6096,0.8328,1.3917,0.2413,380.9364,1.4063,7.7033,413.776,0.5527,0.9968
3,projyear,4,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_136 + dfi:ndti + dfi:bai_126 + dfi:bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,0.4978,0.4955,7664.7639,634.287,4.1147,0.8472,1.3915,0.2413,400.4941,1.4924,6.8518,412.7755,0.5514,1.0177
4,projyear,5,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_136 + dfi:ndti + dfi:bai_126 + dfi:bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,0.5118,0.5096,7719.7792,652.6298,5.0626,0.8717,1.3215,0.2292,394.8641,1.4273,8.7898,429.2528,0.5734,0.937
0,projyear,1,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_236 + dfi:ndti + dfi:bai_126 + dfi:bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236,0.5029,0.5007,7726.3497,700.2723,3.3168,0.9354,1.3109,0.2273,341.9402,1.2068,5.8632,423.9743,0.5663,0.9144
1,projyear,2,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_236 + dfi:ndti + dfi:bai_126 + dfi:bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236,0.5169,0.5147,7683.1255,648.5906,3.2329,0.8663,1.3667,0.237,373.7785,1.3411,5.8418,424.0103,0.5664,0.9768
2,projyear,3,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_236 + dfi:ndti + dfi:bai_126 + dfi:bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236,0.5136,0.5114,7663.0924,623.7839,4.6031,0.8332,1.3901,0.2411,377.1736,1.3924,7.6961,414.499,0.5537,0.9955
3,projyear,4,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_236 + dfi:ndti + dfi:bai_126 + dfi:bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236,0.4984,0.4962,7661.9042,636.7452,4.1894,0.8505,1.3926,0.2415,406.3002,1.5141,6.9723,413.0971,0.5518,1.0168
4,projyear,5,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_236 + dfi:ndti + dfi:bai_126 + dfi:bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236,0.5122,0.51,7717.8702,653.25,5.0418,0.8726,1.3227,0.2294,399.0795,1.4426,8.7561,429.1549,0.5732,0.9376
0,projyear,1,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,0.467,0.4646,7881.9924,726.9143,3.5375,0.971,1.3211,0.2291,314.787,1.111,6.1718,439.7676,0.5874,0.9282
1,projyear,2,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,0.486,0.4837,7821.1823,832.5427,3.6228,1.112,1.4038,0.2434,449.7794,1.6138,6.466,499.5465,0.6673,1.026
2,projyear,3,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,0.4909,0.4886,7764.6702,740.6168,5.7708,0.9893,1.4707,0.255,388.3508,1.4337,9.5709,477.2364,0.6375,1.0625
3,projyear,4,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,0.4662,0.4638,7800.7605,639.0517,4.8881,0.8536,1.4309,0.2481,313.7907,1.1693,8.057,420.4886,0.5617,1.0253
4,projyear,5,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,0.4827,0.4803,7849.1573,734.2691,5.7735,0.9808,1.366,0.2369,375.3901,1.3569,9.9831,461.0554,0.6158,0.9775
0,projyear,1,4,np.log(bm) ~ dfi + ndti + bai_136 + bai_246 + dfi:ndti + dfi:bai_136 + dfi:bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,0.499,0.4967,7744.0363,657.6515,3.1577,0.8784,1.279,0.2218,287.3368,1.0141,5.5708,405.8645,0.5421,0.8909
1,projyear,2,4,np.log(bm) ~ dfi + ndti + bai_136 + bai_246 + dfi:ndti + dfi:bai_136 + dfi:bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,0.5169,0.5147,7683.2987,673.4294,3.371,0.8995,1.3591,0.2357,362.4825,1.3006,6.0458,440.3883,0.5882,0.9781
2,projyear,3,4,np.log(bm) ~ dfi + ndti + bai_136 + bai_246 + dfi:ndti + dfi:bai_136 + dfi:bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,0.52,0.5179,7633.1207,651.2317,4.971,0.8699,1.4178,0.2459,370.1657,1.3665,8.2902,435.5295,0.5817,1.0135
3,projyear,4,4,np.log(bm) ~ dfi + ndti + bai_136 + bai_246 + dfi:ndti + dfi:bai_136 + dfi:bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,0.4999,0.4976,7655.5776,593.2536,4.5254,0.7924,1.3932,0.2416,338.0852,1.2599,7.4976,392.7481,0.5246,0.9923
4,projyear,5,4,np.log(bm) ~ dfi + ndti + bai_136 + bai_246 + dfi:ndti + dfi:bai_136 + dfi:bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,0.5132,0.511,7713.43,662.3654,4.7219,0.8847,1.3206,0.229,326.3787,1.1798,8.2116,428.4428,0.5723,0.9441
0,projyear,1,4,np.log(bm) ~ dfi + ndti + bai_236 + bai_246 + dfi:ndti + dfi:bai_236 + dfi:bai_246 + ndti:bai_236 + ndti:bai_246 + bai_236:bai_246,0.5077,0.5054,7705.0785,687.2799,3.0494,0.918,1.2874,0.2233,299.7623,1.058,5.4149,413.2569,0.552,0.8995
1,projyear,2,4,np.log(bm) ~ dfi + ndti + bai_236 + bai_246 + dfi:ndti + dfi:bai_236 + dfi:bai_246 + ndti:bai_236 + ndti:bai_246 + bai_236:bai_246,0.523,0.5209,7654.755,630.247,3.255,0.8418,1.3529,0.2346,331.4418,1.1892,5.8741,410.3738,0.5481,0.9605
2,projyear,3,4,np.log(bm) ~ dfi + ndti + bai_236 + bai_246 + dfi:ndti + dfi:bai_236 + dfi:bai_246 + ndti:bai_236 + ndti:bai_246 + bai_236:bai_246,0.5232,0.521,7618.4448,616.4039,4.8133,0.8233,1.3957,0.242,372.2243,1.3741,8.0352,409.6559,0.5472,0.9891
3,projyear,4,4,np.log(bm) ~ dfi + ndti + bai_236 + bai_246 + dfi:ndti + dfi:bai_236 + dfi:bai_246 + ndti:bai_236 + ndti:bai_246 + bai_236:bai_246,0.5052,0.503,7631.6852,597.0721,4.2299,0.7975,1.3811,0.2395,341.7824,1.2737,7.0268,398.5999,0.5324,0.9975
4,projyear,5,4,np.log(bm) ~ dfi + ndti + bai_236 + bai_246 + dfi:ndti + dfi:bai_236 + dfi:bai_246 + ndti:bai_236 + ndti:bai_246 + bai_236:bai_246,0.5187,0.5165,7688.2068,642.8567,5.108,0.8587,1.3111,0.2274,334.0286,1.2074,8.874,420.1025,0.5611,0.93
0,projyear,1,4,np.log(bm) ~ dfi + satvi + ndii7 + nir + dfi:satvi + dfi:ndii7 + dfi:nir + satvi:ndii7 + satvi:nir + ndii7:nir,0.5103,0.5081,7693.244,574.435,3.0405,0.7673,1.251,0.217,285.3278,1.007,5.3561,377.7434,0.5046,0.8696
1,projyear,2,4,np.log(bm) ~ dfi + satvi + ndii7 + nir + dfi:satvi + dfi:ndii7 + dfi:nir + satvi:ndii7 + satvi:nir + ndii7:nir,0.5281,0.5259,7631.1144,874.509,3.239,1.1681,1.3341,0.2314,493.5472,1.7708,5.7793,467.4107,0.6243,0.9623
2,projyear,3,4,np.log(bm) ~ dfi + satvi + ndii7 + nir + dfi:satvi + dfi:ndii7 + dfi:nir + satvi:ndii7 + satvi:nir + ndii7:nir,0.5356,0.5335,7559.8474,635.5731,5.0792,0.849,1.415,0.2454,374.8985,1.384,8.457,426.3825,0.5695,1.0072
3,projyear,4,4,np.log(bm) ~ dfi + satvi + ndii7 + nir + dfi:satvi + dfi:ndii7 + dfi:nir + satvi:ndii7 + satvi:nir + ndii7:nir,0.5104,0.5081,7608.2995,591.9934,4.1431,0.7907,1.3625,0.2363,318.73,1.1878,6.8906,391.5261,0.523,0.973
4,projyear,5,4,np.log(bm) ~ dfi + satvi + ndii7 + nir + dfi:satvi + dfi:ndii7 + dfi:nir + satvi:ndii7 + satvi:nir + ndii7:nir,0.5287,0.5266,7641.4652,736.6865,5.7086,0.984,1.3206,0.229,589.3478,2.1303,9.8914,430.4663,0.575,0.9363
0,projyear,1,4,np.log(bm) ~ dfi + satvi + ndii7 + swir1 + dfi:satvi + dfi:ndii7 + dfi:swir1 + satvi:ndii7 + satvi:swir1 + ndii7:swir1,0.5264,0.5243,7618.4333,644.336,3.0952,0.8607,1.2484,0.2165,291.9153,1.0303,5.461,399.2593,0.5333,0.8725
1,projyear,2,4,np.log(bm) ~ dfi + satvi + ndii7 + swir1 + dfi:satvi + dfi:ndii7 + dfi:swir1 + satvi:ndii7 + satvi:swir1 + ndii7:swir1,0.5427,0.5406,7561.0393,626.7488,3.4153,0.8372,1.3245,0.2297,332.0033,1.1912,6.1421,410.5179,0.5483,0.9404
2,projyear,3,4,np.log(bm) ~ dfi + satvi + ndii7 + swir1 + dfi:satvi + dfi:ndii7 + dfi:swir1 + satvi:ndii7 + satvi:swir1 + ndii7:swir1,0.5475,0.5455,7501.854,606.6225,4.711,0.8103,1.3892,0.2409,345.8586,1.2768,7.8743,407.9761,0.5449,0.9858
3,projyear,4,4,np.log(bm) ~ dfi + satvi + ndii7 + swir1 + dfi:satvi + dfi:ndii7 + dfi:swir1 + satvi:ndii7 + satvi:swir1 + ndii7:swir1,0.5233,0.5211,7548.7029,573.961,4.3415,0.7667,1.3374,0.2319,312.84,1.1658,7.2053,381.6809,0.5098,0.9462
4,projyear,5,4,np.log(bm) ~ dfi + satvi + ndii7 + swir1 + dfi:satvi + dfi:ndii7 + dfi:swir1 + satvi:ndii7 + satvi:swir1 + ndii7:swir1,0.5407,0.5387,7583.6793,637.3136,5.3974,0.8513,1.295,0.2246,365.4267,1.3209,9.3735,413.1715,0.5519,0.9176
0,projyear,1,4,np.log(bm) ~ dfi + satvi + ndii7 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:bai_126 + satvi:ndii7 + satvi:bai_126 + ndii7:bai_126,0.5027,0.5005,7727.3336,674.3967,2.9763,0.9008,1.279,0.2218,300.3511,1.06,5.2961,414.7459,0.554,0.9012
1,projyear,2,4,np.log(bm) ~ dfi + satvi + ndii7 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:bai_126 + satvi:ndii7 + satvi:bai_126 + ndii7:bai_126,0.5205,0.5183,7666.4752,759.9158,3.3056,1.015,1.359,0.2357,365.4181,1.3111,5.9522,450.4423,0.6017,0.9798
2,projyear,3,4,np.log(bm) ~ dfi + satvi + ndii7 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:bai_126 + satvi:ndii7 + satvi:bai_126 + ndii7:bai_126,0.5237,0.5215,7616.3215,604.4796,5.7916,0.8074,1.4144,0.2453,327.823,1.2102,9.636,402.4661,0.5376,0.9838
3,projyear,4,4,np.log(bm) ~ dfi + satvi + ndii7 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:bai_126 + satvi:ndii7 + satvi:bai_126 + ndii7:bai_126,0.5016,0.4994,7647.7281,608.6491,4.3644,0.813,1.3808,0.2395,318.0357,1.1852,7.2586,400.8807,0.5355,0.9891
4,projyear,5,4,np.log(bm) ~ dfi + satvi + ndii7 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:bai_126 + satvi:ndii7 + satvi:bai_126 + ndii7:bai_126,0.5178,0.5156,7692.248,655.4271,5.9614,0.8755,1.3251,0.2298,373.6161,1.3505,10.3353,423.6961,0.5659,0.9341
0,projyear,1,4,np.log(bm) ~ dfi + satvi + ndii7 + bai_236 + dfi:satvi + dfi:ndii7 + dfi:bai_236 + satvi:ndii7 + satvi:bai_236 + ndii7:bai_236,0.5072,0.5049,7707.3472,672.5969,3.0338,0.8984,1.2768,0.2214,323.444,1.1415,5.3803,421.4279,0.5629,0.9004
1,projyear,2,4,np.log(bm) ~ dfi + satvi + ndii7 + bai_236 + dfi:satvi + dfi:ndii7 + dfi:bai_236 + satvi:ndii7 + satvi:bai_236 + ndii7:bai_236,0.5249,0.5227,7646.0397,682.0945,3.2552,0.9111,1.3568,0.2353,399.0317,1.4317,5.8911,438.2017,0.5853,0.9804
2,projyear,3,4,np.log(bm) ~ dfi + satvi + ndii7 + bai_236 + dfi:satvi + dfi:ndii7 + dfi:bai_236 + satvi:ndii7 + satvi:bai_236 + ndii7:bai_236,0.5249,0.5227,7610.528,615.7447,5.0497,0.8225,1.3984,0.2425,340.4273,1.2567,8.4454,412.0756,0.5504,0.9948
3,projyear,4,4,np.log(bm) ~ dfi + satvi + ndii7 + bai_236 + dfi:satvi + dfi:ndii7 + dfi:bai_236 + satvi:ndii7 + satvi:bai_236 + ndii7:bai_236,0.5064,0.5041,7626.3477,624.8517,4.4018,0.8346,1.3794,0.2392,357.7609,1.3332,7.3291,412.838,0.5514,1.0015
4,projyear,5,4,np.log(bm) ~ dfi + satvi + ndii7 + bai_236 + dfi:satvi + dfi:ndii7 + dfi:bai_236 + satvi:ndii7 + satvi:bai_236 + ndii7:bai_236,0.5213,0.5192,7676.008,648.8087,5.2936,0.8666,1.3183,0.2286,377.1398,1.3632,9.2123,429.9147,0.5742,0.9402
0,projyear,1,4,np.log(bm) ~ dfi + satvi + nir + swir1 + dfi:satvi + dfi:nir + dfi:swir1 + satvi:nir + satvi:swir1 + nir:swir1,0.5213,0.5191,7642.6797,576.8832,3.0039,0.7706,1.2382,0.2147,283.2483,0.9997,5.306,376.8652,0.5034,0.8598
