,model,kfold,numb_vars,formula,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
1,projyear,2,2,np.log(bm) ~ ndvi + nir + ndvi:nir + I(ndvi**2) + I(nir**2),0.4692,0.4676,6503.0176,602.9658,7.3452,0.8073,1.5736,0.2771,363.6679,1.3323,12.2768,381.4369,0.5107,1.0984
2,projyear,3,2,np.log(bm) ~ ndvi + nir + ndvi:nir + I(ndvi**2) + I(nir**2),0.4655,0.464,6535.3418,636.9549,5.8845,0.8528,1.5236,0.2683,338.1138,1.1944,10.5142,402.6242,0.5391,1.048
3,projyear,4,2,np.log(bm) ~ ndvi + nir + ndvi:nir + I(ndvi**2) + I(nir**2),0.4479,0.4463,6514.14,560.2834,9.1516,0.7501,1.5599,0.2747,307.5764,1.1219,16.5501,370.5605,0.4961,1.0398
4,projyear,5,2,np.log(bm) ~ ndvi + nir + ndvi:nir + I(ndvi**2) + I(nir**2),0.4458,0.4442,6564.0026,665.4636,4.8214,0.891,1.4674,0.2584,317.8094,1.1814,8.5153,396.5957,0.531,1.0216
0,projyear,1,2,np.log(bm) ~ ndvi + bai_126 + ndvi:bai_126 + I(ndvi**2) + I(bai_126**2),0.3519,0.3501,6724.6793,646.3077,9.014,0.8653,1.7919,0.3155,305.6301,1.1139,15.5525,423.9866,0.5677,1.2668
1,projyear,2,2,np.log(bm) ~ ndvi + bai_126 + ndvi:bai_126 + I(ndvi**2) + I(bai_126**2),0.3785,0.3768,6778.6204,630.954,8.02,0.8448,1.6905,0.2977,352.1613,1.2901,13.4131,414.3604,0.5548,1.2112
2,projyear,3,2,np.log(bm) ~ ndvi + bai_126 + ndvi:bai_126 + I(ndvi**2) + I(bai_126**2),0.3722,0.3704,6816.7894,677.1469,6.1966,0.9066,1.6225,0.2857,328.9152,1.1619,11.0456,441.9005,0.5916,1.1564
3,projyear,4,2,np.log(bm) ~ ndvi + bai_126 + ndvi:bai_126 + I(ndvi**2) + I(bai_126**2),0.3603,0.3585,6771.6952,579.9094,10.3559,0.7764,1.7086,0.3009,354.0193,1.2913,18.7933,399.0917,0.5343,1.1884
4,projyear,5,2,np.log(bm) ~ ndvi + bai_126 + ndvi:bai_126 + I(ndvi**2) + I(bai_126**2),0.3553,0.3534,6828.7127,741.5919,6.0081,0.9929,1.5954,0.2809,362.5251,1.3476,10.5774,454.4159,0.6084,1.1456
0,projyear,1,2,np.log(bm) ~ ndvi + bai_246 + ndvi:bai_246 + I(ndvi**2) + I(bai_246**2),0.3761,0.3744,6658.0848,636.4055,8.5319,0.852,1.7786,0.3132,294.3592,1.0728,14.7276,419.9906,0.5623,1.2521
1,projyear,2,2,np.log(bm) ~ ndvi + bai_246 + ndvi:bai_246 + I(ndvi**2) + I(bai_246**2),0.3976,0.3958,6724.292,636.2518,7.9677,0.8518,1.6582,0.292,380.8734,1.3953,13.3135,415.0985,0.5558,1.1903
2,projyear,3,2,np.log(bm) ~ ndvi + bai_246 + ndvi:bai_246 + I(ndvi**2) + I(bai_246**2),0.393,0.3913,6757.8886,670.6339,5.8797,0.8979,1.6027,0.2822,360.2957,1.2728,10.5094,434.73,0.582,1.1395
3,projyear,4,2,np.log(bm) ~ ndvi + bai_246 + ndvi:bai_246 + I(ndvi**2) + I(bai_246**2),0.3758,0.374,6728.7027,567.4683,9.8465,0.7598,1.6572,0.2918,341.9551,1.2473,17.8415,393.1738,0.5264,1.1372
4,projyear,5,2,np.log(bm) ~ ndvi + bai_246 + ndvi:bai_246 + I(ndvi**2) + I(bai_246**2),0.3756,0.3738,6772.6672,684.389,5.6664,0.9163,1.5697,0.2764,342.3503,1.2726,9.994,425.5389,0.5697,1.1156
0,projyear,1,2,np.log(bm) ~ ndti + ndii7 + ndti:ndii7 + I(ndti**2) + I(ndii7**2),0.491,0.4896,6302.0691,590.4786,4.5335,0.7906,1.4753,0.2598,293.7777,1.0707,7.8775,387.7599,0.5192,1.0461
1,projyear,2,2,np.log(bm) ~ ndti + ndii7 + ndti:ndii7 + I(ndti**2) + I(ndii7**2),0.5226,0.5212,6317.3499,643.8584,4.4779,0.862,1.4436,0.2542,409.826,1.5014,7.5141,421.151,0.5639,1.0399
2,projyear,3,2,np.log(bm) ~ ndti + ndii7 + ndti:ndii7 + I(ndti**2) + I(ndii7**2),0.5289,0.5275,6314.4798,631.492,5.6556,0.8455,1.4554,0.2563,367.8471,1.2994,10.0511,409.5337,0.5483,1.0208
3,projyear,4,2,np.log(bm) ~ ndti + ndii7 + ndti:ndii7 + I(ndti**2) + I(ndii7**2),0.5252,0.5239,6249.9082,638.9606,9.119,0.8555,1.5592,0.2746,400.0559,1.4592,16.4827,421.4548,0.5643,1.0874
4,projyear,5,2,np.log(bm) ~ ndti + ndii7 + ndti:ndii7 + I(ndti**2) + I(ndii7**2),0.5108,0.5094,6345.6108,654.6727,3.6678,0.8765,1.3996,0.2465,390.1882,1.4504,6.4798,419.4684,0.5616,1.0153
0,projyear,1,2,np.log(bm) ~ ndti + nir + ndti:nir + I(ndti**2) + I(nir**2),0.4925,0.4911,6296.8986,626.6132,4.7195,0.8389,1.5003,0.2642,278.1228,1.0136,8.21,393.0241,0.5262,1.0591
1,projyear,2,2,np.log(bm) ~ ndti + nir + ndti:nir + I(ndti**2) + I(nir**2),0.5205,0.5192,6324.9151,605.2718,5.1673,0.8104,1.4475,0.2549,356.2928,1.3053,8.6688,384.606,0.5149,1.0119
2,projyear,3,2,np.log(bm) ~ ndti + nir + ndti:nir + I(ndti**2) + I(nir**2),0.5277,0.5263,6318.9356,634.5643,6.3613,0.8496,1.4649,0.258,357.7957,1.2639,11.2998,400.5089,0.5362,1.0
3,projyear,4,2,np.log(bm) ~ ndti + nir + ndti:nir + I(ndti**2) + I(nir**2),0.5188,0.5174,6273.5493,571.5698,9.4349,0.7652,1.5395,0.2711,352.8359,1.2869,17.0881,389.1782,0.521,1.0512
4,projyear,5,2,np.log(bm) ~ ndti + nir + ndti:nir + I(ndti**2) + I(nir**2),0.5084,0.507,6354.2763,665.1206,4.025,0.8905,1.4013,0.2468,346.4718,1.2879,7.1138,406.1438,0.5438,1.0007
0,projyear,1,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126 + I(ndti**2) + I(bai_126**2),0.4848,0.4834,6323.2303,624.6626,4.794,0.8363,1.4958,0.2634,288.217,1.0504,8.3265,396.1929,0.5304,1.0563
1,projyear,2,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126 + I(ndti**2) + I(bai_126**2),0.514,0.5126,6348.6668,617.2131,4.7911,0.8264,1.4467,0.2548,362.2872,1.3272,8.0435,397.3175,0.5319,1.0237
2,projyear,3,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126 + I(ndti**2) + I(bai_126**2),0.5218,0.5204,6340.493,635.8518,6.2115,0.8513,1.4679,0.2585,340.6693,1.2034,11.0152,408.3912,0.5468,1.0157
3,projyear,4,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126 + I(ndti**2) + I(bai_126**2),0.517,0.5156,6279.8839,578.9026,9.8853,0.7751,1.5653,0.2756,376.3626,1.3728,17.9051,395.0145,0.5289,1.0733
4,projyear,5,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126 + I(ndti**2) + I(bai_126**2),0.5036,0.5022,6371.114,676.6291,3.9915,0.9059,1.413,0.2488,363.3531,1.3507,7.0471,420.3058,0.5627,1.0222
0,projyear,1,2,np.log(bm) ~ ndti + bai_136 + ndti:bai_136 + I(ndti**2) + I(bai_136**2),0.4923,0.4909,6297.6503,629.4921,4.329,0.8428,1.4957,0.2634,290.7629,1.0597,7.5363,398.171,0.5331,1.0693
1,projyear,2,2,np.log(bm) ~ ndti + bai_136 + ndti:bai_136 + I(ndti**2) + I(bai_136**2),0.5208,0.5194,6323.9076,612.0689,4.6298,0.8195,1.4464,0.2547,361.6179,1.3248,7.7643,391.0105,0.5235,1.0286
2,projyear,3,2,np.log(bm) ~ ndti + bai_136 + ndti:bai_136 + I(ndti**2) + I(bai_136**2),0.5279,0.5265,6318.1044,640.4417,5.8165,0.8575,1.4631,0.2576,342.4602,1.2098,10.3228,411.2012,0.5505,1.0183
3,projyear,4,2,np.log(bm) ~ ndti + bai_136 + ndti:bai_136 + I(ndti**2) + I(bai_136**2),0.5207,0.5193,6266.6586,578.8886,9.248,0.775,1.5459,0.2722,380.0099,1.3861,16.7397,391.9796,0.5248,1.0576
4,projyear,5,2,np.log(bm) ~ ndti + bai_136 + ndti:bai_136 + I(ndti**2) + I(bai_136**2),0.5086,0.5072,6353.5567,672.6595,3.7045,0.9006,1.3999,0.2465,367.4665,1.366,6.5397,412.3673,0.5521,1.0079
0,projyear,1,2,np.log(bm) ~ ndti + bai_236 + ndti:bai_236 + I(ndti**2) + I(bai_236**2),0.5068,0.5053,6247.2132,624.1106,3.8635,0.8356,1.4569,0.2566,316.6012,1.1539,6.7416,397.4903,0.5322,1.0482
1,projyear,2,2,np.log(bm) ~ ndti + bai_236 + ndti:bai_236 + I(ndti**2) + I(bai_236**2),0.5392,0.5379,6255.6083,614.1499,4.3582,0.8223,1.4368,0.253,382.4731,1.4012,7.3014,397.2978,0.5319,1.0297
2,projyear,3,2,np.log(bm) ~ ndti + bai_236 + ndti:bai_236 + I(ndti**2) + I(bai_236**2),0.5452,0.5439,6252.5693,663.828,5.1308,0.8888,1.4495,0.2552,362.5868,1.2808,9.0997,432.164,0.5786,1.0356
3,projyear,4,2,np.log(bm) ~ ndti + bai_236 + ndti:bai_236 + I(ndti**2) + I(bai_236**2),0.5352,0.5339,6212.7483,573.3354,8.7369,0.7676,1.5114,0.2661,414.1727,1.5107,15.8024,382.6824,0.5124,1.0376
4,projyear,5,2,np.log(bm) ~ ndti + bai_236 + ndti:bai_236 + I(ndti**2) + I(bai_236**2),0.5253,0.5239,6293.0202,672.5723,3.1508,0.9005,1.3774,0.2426,390.3634,1.4511,5.5696,411.7089,0.5512,0.9977
0,projyear,1,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246 + I(ndti**2) + I(bai_246**2),0.4876,0.4861,6313.8705,612.013,4.6019,0.8194,1.4853,0.2616,293.7186,1.0705,8.0018,398.3426,0.5333,1.0551
1,projyear,2,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246 + I(ndti**2) + I(bai_246**2),0.518,0.5166,6334.2114,626.2556,4.6034,0.8385,1.4448,0.2544,376.1401,1.378,7.7315,405.1259,0.5424,1.0316
2,projyear,3,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246 + I(ndti**2) + I(bai_246**2),0.5256,0.5243,6326.4594,636.1316,5.8531,0.8517,1.4652,0.258,345.6208,1.2209,10.3898,411.7615,0.5513,1.0248
3,projyear,4,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246 + I(ndti**2) + I(bai_246**2),0.521,0.5196,6265.5106,594.5589,9.3642,0.796,1.564,0.2754,389.7143,1.4215,16.9596,408.1786,0.5465,1.0838
4,projyear,5,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246 + I(ndti**2) + I(bai_246**2),0.5067,0.5053,6360.1309,671.0581,3.8515,0.8984,1.4053,0.2475,382.9037,1.4233,6.7986,421.4168,0.5642,1.017
0,projyear,1,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7 + I(satvi**2) + I(ndii7**2),0.4665,0.4649,6384.5562,609.0673,4.9748,0.8154,1.5404,0.2713,305.5617,1.1136,8.6851,400.607,0.5364,1.09
1,projyear,2,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7 + I(satvi**2) + I(ndii7**2),0.503,0.5016,6387.8005,619.4404,5.4759,0.8293,1.5299,0.2694,352.4943,1.2914,9.1902,404.257,0.5412,1.0966
2,projyear,3,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7 + I(satvi**2) + I(ndii7**2),0.5031,0.5017,6407.5248,649.4094,5.0101,0.8695,1.5032,0.2647,365.3476,1.2906,8.9522,425.065,0.5691,1.0681
3,projyear,4,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7 + I(satvi**2) + I(ndii7**2),0.4891,0.4876,6378.3708,609.7626,7.647,0.8164,1.5503,0.273,375.9889,1.3714,13.8813,404.5465,0.5416,1.0827
4,projyear,5,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7 + I(satvi**2) + I(ndii7**2),0.4794,0.4779,6454.469,652.9662,3.6243,0.8742,1.4158,0.2493,356.8521,1.3265,6.4408,415.3485,0.5561,1.0199
0,projyear,1,2,np.log(bm) ~ satvi + nir + satvi:nir + I(satvi**2) + I(nir**2),0.3776,0.3759,6653.8823,705.2431,9.5094,0.9442,1.7836,0.3141,275.2431,1.0031,16.4078,428.426,0.5736,1.2391
1,projyear,2,2,np.log(bm) ~ satvi + nir + satvi:nir + I(satvi**2) + I(nir**2),0.3899,0.3881,6746.4442,626.6601,8.8623,0.839,1.6135,0.2841,299.1387,1.0959,14.8221,388.9439,0.5207,1.1036
2,projyear,3,2,np.log(bm) ~ satvi + nir + satvi:nir + I(satvi**2) + I(nir**2),0.3946,0.3929,6753.1647,688.1865,9.2191,0.9214,1.6101,0.2835,312.8416,1.1051,16.3757,426.5231,0.571,1.0872
3,projyear,4,2,np.log(bm) ~ satvi + nir + satvi:nir + I(satvi**2) + I(nir**2),0.382,0.3802,6711.3414,590.6099,11.626,0.7907,1.6875,0.2971,300.8851,1.0975,21.1187,395.9544,0.5301,1.1227
4,projyear,5,2,np.log(bm) ~ satvi + nir + satvi:nir + I(satvi**2) + I(nir**2),0.3746,0.3728,6775.6057,738.502,7.0466,0.9887,1.5631,0.2753,282.7389,1.051,12.4191,425.2343,0.5693,1.0742
0,projyear,1,2,np.log(bm) ~ satvi + swir1 + satvi:swir1 + I(satvi**2) + I(swir1**2),0.4837,0.4822,6327.2543,620.8582,6.2044,0.8312,1.549,0.2728,293.8527,1.0709,10.7447,376.5807,0.5042,1.0488
1,projyear,2,2,np.log(bm) ~ satvi + swir1 + satvi:swir1 + I(satvi**2) + I(swir1**2),0.5173,0.516,6336.5677,570.5169,7.2426,0.7638,1.5316,0.2697,327.2964,1.199,12.1019,363.0274,0.486,1.0472
2,projyear,3,2,np.log(bm) ~ satvi + swir1 + satvi:swir1 + I(satvi**2) + I(swir1**2),0.5144,0.513,6367.5498,638.2538,6.2715,0.8545,1.49,0.2624,347.3999,1.2272,11.1791,401.0891,0.537,1.0115
3,projyear,4,2,np.log(bm) ~ satvi + swir1 + satvi:swir1 + I(satvi**2) + I(swir1**2),0.4919,0.4904,6368.8156,522.5954,8.4964,0.6997,1.4826,0.2611,313.5699,1.1437,15.4003,353.0727,0.4727,0.9834
4,projyear,5,2,np.log(bm) ~ satvi + swir1 + satvi:swir1 + I(satvi**2) + I(swir1**2),0.492,0.4905,6411.754,636.7666,4.2143,0.8525,1.4048,0.2474,291.7067,1.0843,7.4786,382.094,0.5116,0.9711
0,projyear,1,2,np.log(bm) ~ satvi + bai_126 + satvi:bai_126 + I(satvi**2) + I(bai_126**2),0.4614,0.4599,6401.0358,698.0916,5.7563,0.9346,1.5615,0.275,310.7874,1.1327,10.0257,424.2282,0.568,1.0879
1,projyear,2,2,np.log(bm) ~ satvi + bai_126 + satvi:bai_126 + I(satvi**2) + I(bai_126**2),0.4942,0.4928,6418.4078,646.1663,6.9435,0.8651,1.5285,0.2692,354.9055,1.3002,11.6349,409.9226,0.5488,1.0615
2,projyear,3,2,np.log(bm) ~ satvi + bai_126 + satvi:bai_126 + I(satvi**2) + I(bai_126**2),0.4977,0.4963,6426.5516,714.924,6.0938,0.9572,1.5231,0.2682,331.4005,1.1707,10.8466,443.6511,0.594,1.051
3,projyear,4,2,np.log(bm) ~ satvi + bai_126 + satvi:bai_126 + I(satvi**2) + I(bai_126**2),0.482,0.4805,6402.3451,614.2021,7.2055,0.8223,1.5601,0.2747,373.8858,1.3637,13.2185,418.841,0.5608,1.086
4,projyear,5,2,np.log(bm) ~ satvi + bai_126 + satvi:bai_126 + I(satvi**2) + I(bai_126**2),0.4706,0.4691,6483.8381,763.3728,3.5207,1.022,1.4162,0.2494,297.981,1.1077,6.3115,441.9657,0.5917,1.0206
0,projyear,1,2,np.log(bm) ~ satvi + bai_236 + satvi:bai_236 + I(satvi**2) + I(bai_236**2),0.4041,0.4024,6577.9615,670.0148,7.6955,0.897,1.724,0.3036,285.2369,1.0395,13.3381,421.4173,0.5642,1.2065
1,projyear,2,2,np.log(bm) ~ satvi + bai_236 + satvi:bai_236 + I(satvi**2) + I(bai_236**2),0.4233,0.4217,6647.8743,612.4692,7.6094,0.82,1.5997,0.2817,332.8908,1.2195,12.7288,389.9773,0.5221,1.1142
2,projyear,3,2,np.log(bm) ~ satvi + bai_236 + satvi:bai_236 + I(satvi**2) + I(bai_236**2),0.4274,0.4257,6655.847,677.1095,6.5117,0.9065,1.5954,0.2809,313.3844,1.107,11.6152,435.6017,0.5832,1.1197
3,projyear,4,2,np.log(bm) ~ satvi + bai_236 + satvi:bai_236 + I(satvi**2) + I(bai_236**2),0.4059,0.4042,6642.3963,576.9791,9.0345,0.7725,1.6188,0.2851,316.8338,1.1556,16.4546,401.3066,0.5373,1.1012
4,projyear,5,2,np.log(bm) ~ satvi + bai_236 + satvi:bai_236 + I(satvi**2) + I(bai_236**2),0.4062,0.4045,6684.6288,710.3091,5.1363,0.951,1.535,0.2703,298.9822,1.1114,9.1237,417.5438,0.559,1.075
0,projyear,1,2,np.log(bm) ~ satvi + bai_246 + satvi:bai_246 + I(satvi**2) + I(bai_246**2),0.3846,0.3828,6634.3494,671.8073,8.2119,0.8994,1.753,0.3087,261.4508,0.9529,14.2093,419.0579,0.5611,1.2122
1,projyear,2,2,np.log(bm) ~ satvi + bai_246 + satvi:bai_246 + I(satvi**2) + I(bai_246**2),0.4021,0.4003,6711.1809,624.7888,7.338,0.8365,1.6135,0.2841,307.2948,1.1258,12.3127,389.2591,0.5212,1.1224
2,projyear,3,2,np.log(bm) ~ satvi + bai_246 + satvi:bai_246 + I(satvi**2) + I(bai_246**2),0.4054,0.4037,6721.8795,664.6694,7.5242,0.8899,1.6014,0.282,295.6097,1.0442,13.4218,424.6459,0.5685,1.0977
3,projyear,4,2,np.log(bm) ~ satvi + bai_246 + satvi:bai_246 + I(satvi**2) + I(bai_246**2),0.3947,0.393,6675.0153,595.2873,9.7362,0.797,1.6867,0.297,328.1011,1.1967,17.7326,424.7691,0.5687,1.168
4,projyear,5,2,np.log(bm) ~ satvi + bai_246 + satvi:bai_246 + I(satvi**2) + I(bai_246**2),0.3822,0.3805,6753.9648,716.6457,6.1486,0.9595,1.535,0.2703,287.3042,1.068,10.8743,427.3235,0.5721,1.0675
0,projyear,1,2,np.log(bm) ~ ndii7 + nir + ndii7:nir + I(ndii7**2) + I(nir**2),0.5109,0.5095,6232.5849,587.8615,4.4857,0.7871,1.4669,0.2583,314.7299,1.147,7.7923,379.4834,0.5081,1.0316
1,projyear,2,2,np.log(bm) ~ ndii7 + nir + ndii7:nir + I(ndii7**2) + I(nir**2),0.548,0.5467,6221.9069,617.4858,5.6288,0.8267,1.4771,0.2601,413.2579,1.514,9.4107,394.174,0.5277,1.0513
2,projyear,3,2,np.log(bm) ~ ndii7 + nir + ndii7:nir + I(ndii7**2) + I(nir**2),0.5445,0.5432,6255.4299,642.0258,4.914,0.8596,1.4298,0.2518,390.4502,1.3793,8.7614,408.1237,0.5464,1.0045
3,projyear,4,2,np.log(bm) ~ ndii7 + nir + ndii7:nir + I(ndii7**2) + I(nir**2),0.5296,0.5282,6233.8386,593.8236,8.3708,0.795,1.4647,0.2579,368.3682,1.3436,15.1001,377.6791,0.5057,1.0034
4,projyear,5,2,np.log(bm) ~ ndii7 + nir + ndii7:nir + I(ndii7**2) + I(nir**2),0.5269,0.5256,6286.9638,654.7673,3.44,0.8766,1.3745,0.242,390.2114,1.4505,6.0598,413.8432,0.5541,0.9924
0,projyear,1,2,np.log(bm) ~ ndii7 + swir1 + ndii7:swir1 + I(ndii7**2) + I(swir1**2),0.487,0.4855,6316.0652,594.9711,5.6605,0.7966,1.5133,0.2665,305.4759,1.1133,9.8207,384.0701,0.5142,1.0462
1,projyear,2,2,np.log(bm) ~ ndii7 + swir1 + ndii7:swir1 + I(ndii7**2) + I(swir1**2),0.5282,0.5268,6296.7818,615.7486,7.3883,0.8244,1.5388,0.271,388.6552,1.4238,12.3369,404.7467,0.5419,1.0933
2,projyear,3,2,np.log(bm) ~ ndii7 + swir1 + ndii7:swir1 + I(ndii7**2) + I(swir1**2),0.5202,0.5188,6346.305,643.8889,5.6622,0.8621,1.4641,0.2578,356.2285,1.2584,10.1215,417.8048,0.5594,1.0384
3,projyear,4,2,np.log(bm) ~ ndii7 + swir1 + ndii7:swir1 + I(ndii7**2) + I(swir1**2),0.499,0.4976,6344.0085,546.6681,8.1546,0.7319,1.468,0.2585,341.1761,1.2444,14.7592,366.9291,0.4913,1.0072
4,projyear,5,2,np.log(bm) ~ ndii7 + swir1 + ndii7:swir1 + I(ndii7**2) + I(swir1**2),0.5025,0.5011,6374.907,663.6331,3.991,0.8885,1.4121,0.2487,385.2037,1.4319,7.0709,423.2537,0.5667,1.0249
0,projyear,1,2,np.log(bm) ~ ndii7 + swir2 + ndii7:swir2 + I(ndii7**2) + I(swir2**2),0.5313,0.5299,6158.1276,578.5732,4.3743,0.7746,1.4204,0.2501,278.3561,1.0145,7.6309,369.5302,0.4947,0.9784
1,projyear,2,2,np.log(bm) ~ ndii7 + swir2 + ndii7:swir2 + I(ndii7**2) + I(swir2**2),0.5694,0.5682,6136.8902,591.8091,6.0071,0.7923,1.4484,0.2551,367.9721,1.3481,10.0551,380.7336,0.5097,1.0115
2,projyear,3,2,np.log(bm) ~ ndii7 + swir2 + ndii7:swir2 + I(ndii7**2) + I(swir2**2),0.5667,0.5654,6168.1039,620.3982,5.3132,0.8306,1.4058,0.2476,335.1286,1.1839,9.4895,392.1791,0.5251,0.9695
3,projyear,4,2,np.log(bm) ~ ndii7 + swir2 + ndii7:swir2 + I(ndii7**2) + I(swir2**2),0.5493,0.548,6158.7837,530.1071,7.7847,0.7097,1.4202,0.2501,325.5034,1.1873,14.0887,354.0791,0.4741,0.9579
4,projyear,5,2,np.log(bm) ~ ndii7 + swir2 + ndii7:swir2 + I(ndii7**2) + I(swir2**2),0.549,0.5477,6203.5475,644.8062,3.4044,0.8633,1.3461,0.237,360.549,1.3402,6.0381,399.1289,0.5344,0.96
0,projyear,1,2,np.log(bm) ~ ndii7 + bai_126 + ndii7:bai_126 + I(ndii7**2) + I(bai_126**2),0.3893,0.3875,6620.9323,620.7402,6.907,0.8311,1.7012,0.2996,329.8383,1.2021,11.9344,416.4422,0.5576,1.2219
1,projyear,2,2,np.log(bm) ~ ndii7 + bai_126 + ndii7:bai_126 + I(ndii7**2) + I(bai_126**2),0.4183,0.4166,6663.0995,627.4328,6.0866,0.84,1.6199,0.2853,363.587,1.332,10.1876,412.2588,0.552,1.1777
2,projyear,3,2,np.log(bm) ~ ndii7 + bai_126 + ndii7:bai_126 + I(ndii7**2) + I(bai_126**2),0.4178,0.4161,6684.924,653.9568,5.5338,0.8755,1.5857,0.2792,339.9942,1.201,9.8474,437.0496,0.5851,1.1457
3,projyear,4,2,np.log(bm) ~ ndii7 + bai_126 + ndii7:bai_126 + I(ndii7**2) + I(bai_126**2),0.4091,0.4074,6632.8336,594.9713,11.0146,0.7966,1.6855,0.2968,408.9229,1.4915,19.9228,408.2637,0.5466,1.172
4,projyear,5,2,np.log(bm) ~ ndii7 + bai_126 + ndii7:bai_126 + I(ndii7**2) + I(bai_126**2),0.3981,0.3964,6708.4031,719.6055,5.0786,0.9634,1.5378,0.2708,387.9938,1.4423,8.9149,452.033,0.6052,1.1129
0,projyear,1,2,np.log(bm) ~ ndii7 + bai_136 + ndii7:bai_136 + I(ndii7**2) + I(bai_136**2),0.3936,0.3919,6608.4283,624.3883,6.7771,0.836,1.6993,0.2992,349.1337,1.2724,11.7421,428.0697,0.5731,1.2323
1,projyear,2,2,np.log(bm) ~ ndii7 + bai_136 + ndii7:bai_136 + I(ndii7**2) + I(bai_136**2),0.4262,0.4245,6639.2238,654.978,6.794,0.8769,1.6392,0.2887,401.1878,1.4697,11.3573,440.0126,0.5891,1.2087
2,projyear,3,2,np.log(bm) ~ ndii7 + bai_136 + ndii7:bai_136 + I(ndii7**2) + I(bai_136**2),0.424,0.4223,6666.2871,690.6427,5.1916,0.9247,1.5982,0.2814,405.4479,1.4323,9.2877,461.7872,0.6183,1.1768
3,projyear,4,2,np.log(bm) ~ ndii7 + bai_136 + ndii7:bai_136 + I(ndii7**2) + I(bai_136**2),0.404,0.4023,6647.7524,588.857,9.1499,0.7884,1.634,0.2877,399.5313,1.4573,16.576,404.5527,0.5416,1.146
4,projyear,5,2,np.log(bm) ~ ndii7 + bai_136 + ndii7:bai_136 + I(ndii7**2) + I(bai_136**2),0.4024,0.4007,6695.9308,671.9266,4.7441,0.8996,1.537,0.2707,405.4413,1.5071,8.3862,445.376,0.5963,1.1286
0,projyear,1,2,np.log(bm) ~ ndii7 + bai_236 + ndii7:bai_236 + I(ndii7**2) + I(bai_236**2),0.3521,0.3503,6724.1273,638.0447,8.3912,0.8542,1.7632,0.3105,357.0286,1.3012,14.5178,434.3026,0.5815,1.2652
1,projyear,2,2,np.log(bm) ~ ndii7 + bai_236 + ndii7:bai_236 + I(ndii7**2) + I(bai_236**2),0.3872,0.3854,6754.0815,667.0995,8.3914,0.8931,1.704,0.3001,397.5181,1.4563,14.0187,463.171,0.6201,1.2571
2,projyear,3,2,np.log(bm) ~ ndii7 + bai_236 + ndii7:bai_236 + I(ndii7**2) + I(bai_236**2),0.383,0.3812,6786.5904,745.0468,6.1699,0.9975,1.6524,0.291,464.387,1.6405,11.0368,491.6437,0.6582,1.225
3,projyear,4,2,np.log(bm) ~ ndii7 + bai_236 + ndii7:bai_236 + I(ndii7**2) + I(bai_236**2),0.3583,0.3565,6777.0816,637.0998,8.796,0.853,1.6703,0.2941,378.0766,1.379,15.9731,433.5913,0.5805,1.1916
4,projyear,5,2,np.log(bm) ~ ndii7 + bai_236 + ndii7:bai_236 + I(ndii7**2) + I(bai_236**2),0.3621,0.3603,6810.1369,695.2272,5.2298,0.9308,1.6006,0.2819,391.3749,1.4548,9.2837,463.0978,0.62,1.1817
0,projyear,1,2,np.log(bm) ~ nir + swir1 + nir:swir1 + I(nir**2) + I(swir1**2),0.4758,0.4743,6353.5351,594.9308,6.4564,0.7965,1.5554,0.2739,282.2592,1.0287,11.188,379.5536,0.5082,1.0607
1,projyear,2,2,np.log(bm) ~ nir + swir1 + nir:swir1 + I(nir**2) + I(swir1**2),0.5138,0.5124,6349.4654,597.3061,8.308,0.7997,1.5578,0.2743,358.8415,1.3146,13.8665,385.7841,0.5165,1.0818
2,projyear,3,2,np.log(bm) ~ nir + swir1 + nir:swir1 + I(nir**2) + I(swir1**2),0.5052,0.5038,6400.2101,635.2932,6.3874,0.8506,1.4788,0.2604,328.0063,1.1587,11.3917,407.3111,0.5453,1.0306
3,projyear,4,2,np.log(bm) ~ nir + swir1 + nir:swir1 + I(nir**2) + I(swir1**2),0.4825,0.4811,6400.5934,530.7981,8.7421,0.7107,1.4771,0.2601,295.0418,1.0761,15.8233,347.5016,0.4653,0.9846
4,projyear,5,2,np.log(bm) ~ nir + swir1 + nir:swir1 + I(nir**2) + I(swir1**2),0.4878,0.4863,6426.1468,699.1747,4.4573,0.9361,1.4317,0.2521,339.355,1.2615,7.8605,410.8594,0.5501,1.0111
