ID,Date,Project,gps_E,gps_N,Method,bm_gm2
west fork-fire-out,2015-07-09,NEX,490225.5355549529,4822766.385347108,vor,231.4187899858448
west fork-fire-out,2015-07-27,NEX,490225.5355549529,4822766.385347108,clip,210.90666666666667
west fork-fire-out,2016-06-29,NEX,490225.5355549529,4822766.385347108,vor,132.99892476201947
west fork-fire-out,2016-08-01,NEX,490225.5355549529,4822766.385347108,clip,115.86666666666667
west fork-fire-out,2017-06-28,NEX,490225.5355549529,4822766.385347108,vor,129.7387628325276
west fork-fire-out,2017-07-19,NEX,490225.5355549529,4822766.385347108,clip,178.26666666666665
west fork-fire-out,2018-06-04,NEX,490225.5355549529,4822766.385347108,clip,191.5
west fork-fire-out,2018-07-02,NEX,490225.5355549529,4822766.385347108,clip,231.0
west fork-fire-out,2018-07-02,NEX,490225.5355549529,4822766.385347108,vor,227.03722466576835
west fork-fire-out,2018-08-01,NEX,490225.5355549529,4822766.385347108,clip,178.11333333333332
west fork-fire-out,2019-07-02,NEX,490225.5355549529,4822766.385347108,clip,254.0
west fork-fire-out,2019-07-02,NEX,490225.5355549529,4822766.385347108,vor,279.83853219569795
west fork-fire-out,2019-08-07,NEX,490225.5355549529,4822766.385347108,clip,204.03333333333333
west fork-fire-out,2020-07-13,NEX,490225.5355549529,4822766.385347108,clip,269.43333333333334
west fork-fire-out,2020-07-14,NEX,490225.5355549529,4822766.385347108,vor,159.19061466658565
west fork-fire-out,2020-08-05,NEX,490225.5355549529,4822766.385347108,clip,76.82000000000001
west fork-fire-out,2021-07-13,NEX,490225.5355549529,4822766.385347108,clip,86.89999999999998
west fork-fire-out,2021-07-13,NEX,490225.5355549529,4822766.385347108,vor,124.8122084178983
west fork-fire-out,2022-07-07,NEX,490225.5355549529,4822766.385347108,clip,141.46666666666667
west fork-fire-out,2022-07-07,NEX,490225.5355549529,4822766.385347108,vor,145.46282581509593
west fork-fire-out,2022-08-02,NEX,490225.5355549529,4822766.385347108,clip,105.98
west fork-fire-out,2023-07-11,NEX,490225.5355549529,4822766.385347108,clip,131.45
west fork-fire-out,2023-07-12,NEX,490225.5355549529,4822766.385347108,vor,157.278773696574
west fork-fire-out,2023-08-14,NEX,490225.5355549529,4822766.385347108,clip,104.128
west fork-fire-out,2024-07-08,NEX,490225.5355549529,4822766.385347108,clip,144.0033333333333
west fork-fire-out,2024-07-09,NEX,490225.5355549529,4822766.385347108,vor,139.21556135710244
west fork-fire-out,2024-08-12,NEX,490225.5355549529,4822766.385347108,clip,162.83
west fork-fire-ungulate ex,2015-07-09,NEX,490205.0398398752,4822685.723261697,vor,286.49254634583747
west fork-fire-ungulate ex,2015-07-27,NEX,490205.0398398752,4822685.723261697,clip,292.7933333333333
west fork-fire-ungulate ex,2016-06-29,NEX,490205.0398398752,4822685.723261697,vor,183.21461204784885
west fork-fire-ungulate ex,2016-08-01,NEX,490205.0398398752,4822685.723261697,clip,165.9333333333333
west fork-fire-ungulate ex,2017-06-28,NEX,490205.0398398752,4822685.723261697,vor,183.62636691190392
west fork-fire-ungulate ex,2017-07-19,NEX,490205.0398398752,4822685.723261697,clip,235.81333333333336
west fork-fire-ungulate ex,2018-06-04,NEX,490205.0398398752,4822685.723261697,clip,210.33333333333331
west fork-fire-ungulate ex,2018-07-02,NEX,490205.0398398752,4822685.723261697,clip,440.3333333333333
west fork-fire-ungulate ex,2018-07-02,NEX,490205.0398398752,4822685.723261697,vor,253.07720129857677
west fork-fire-ungulate ex,2018-08-01,NEX,490205.0398398752,4822685.723261697,clip,278.41333333333336
west fork-fire-ungulate ex,2019-07-02,NEX,490205.0398398752,4822685.723261697,clip,322.0
west fork-fire-ungulate ex,2019-07-02,NEX,490205.0398398752,4822685.723261697,vor,317.5517737721215
west fork-fire-ungulate ex,2019-08-07,NEX,490205.0398398752,4822685.723261697,clip,234.6866666666667
west fork-fire-ungulate ex,2020-07-13,NEX,490205.0398398752,4822685.723261697,clip,264.76666666666665
west fork-fire-ungulate ex,2020-07-14,NEX,490205.0398398752,4822685.723261697,vor,210.1720956652047
west fork-fire-ungulate ex,2020-08-05,NEX,490205.0398398752,4822685.723261697,clip,73.67999999999999
west fork-fire-ungulate ex,2021-07-13,NEX,490205.0398398752,4822685.723261697,clip,117.53333333333332
west fork-fire-ungulate ex,2021-07-13,NEX,490205.0398398752,4822685.723261697,vor,163.80159451273587
west fork-fire-ungulate ex,2022-07-05,NEX,490205.0398398752,4822685.723261697,clip,260.7
west fork-fire-ungulate ex,2022-07-05,NEX,490205.0398398752,4822685.723261697,vor,188.72430391877492
west fork-fire-ungulate ex,2022-07-07,NEX,490205.0398398752,4822685.723261697,clip,354.6
west fork-fire-ungulate ex,2022-08-02,NEX,490205.0398398752,4822685.723261697,clip,66.36
west fork-fire-ungulate ex,2023-07-11,NEX,490205.0398398752,4822685.723261697,clip,252.7
west fork-fire-ungulate ex,2023-07-12,NEX,490205.0398398752,4822685.723261697,vor,213.36945299433188
west fork-fire-ungulate ex,2023-08-14,NEX,490205.0398398752,4822685.723261697,clip,87.876
west fork-fire-ungulate ex,2024-07-08,NEX,490205.0398398752,4822685.723261697,clip,261.89
west fork-fire-ungulate ex,2024-07-09,NEX,490205.0398398752,4822685.723261697,vor,184.1365984966102
west fork-fire-ungulate ex,2024-08-12,NEX,490205.0398398752,4822685.723261697,clip,175.61
west fork-prairie dog-livestock ex,2015-07-08,NEX,487230.1220723571,4822876.010324053,vor,140.77686800766722
west fork-prairie dog-livestock ex,2015-07-27,NEX,487230.1220723571,4822876.010324053,clip,166.56666666666663
west fork-prairie dog-livestock ex,2016-06-28,NEX,487230.1220723571,4822876.010324053,vor,101.92471965569504
west fork-prairie dog-livestock ex,2016-08-01,NEX,487230.1220723571,4822876.010324053,clip,81.8
west fork-prairie dog-livestock ex,2017-06-27,NEX,487230.1220723571,4822876.010324053,vor,76.60081455879207
west fork-prairie dog-livestock ex,2017-07-19,NEX,487230.1220723571,4822876.010324053,clip,100.78666666666668
west fork-prairie dog-livestock ex,2018-06-04,NEX,487230.1220723571,4822876.010324053,clip,144.83333333333334
west fork-prairie dog-livestock ex,2018-07-02,NEX,487230.1220723571,4822876.010324053,clip,176.5
west fork-prairie dog-livestock ex,2018-07-02,NEX,487230.1220723571,4822876.010324053,vor,167.76007213854515
west fork-prairie dog-livestock ex,2018-08-01,NEX,487230.1220723571,4822876.010324053,clip,187.74666666666667
west fork-prairie dog-livestock ex,2019-07-02,NEX,487230.1220723571,4822876.010324053,clip,441.8333333333333
west fork-prairie dog-livestock ex,2019-07-09,NEX,487230.1220723571,4822876.010324053,vor,254.79967721172153
west fork-prairie dog-livestock ex,2019-08-07,NEX,487230.1220723571,4822876.010324053,clip,337.29999999999995
west fork-prairie dog-livestock ex,2020-07-13,NEX,487230.1220723571,4822876.010324053,clip,356.8
west fork-prairie dog-livestock ex,2020-07-14,NEX,487230.1220723571,4822876.010324053,vor,133.35974487667838
west fork-prairie dog-livestock ex,2020-08-05,NEX,487230.1220723571,4822876.010324053,clip,145.06
west fork-prairie dog-livestock ex,2021-07-13,NEX,487230.1220723571,4822876.010324053,clip,91.06666666666666
west fork-prairie dog-livestock ex,2021-07-13,NEX,487230.1220723571,4822876.010324053,vor,109.99083886032886
west fork-prairie dog-livestock ex,2022-07-07,NEX,487230.1220723571,4822876.010324053,clip,192.7333333333333
west fork-prairie dog-livestock ex,2022-07-07,NEX,487230.1220723571,4822876.010324053,vor,138.36827070866
west fork-prairie dog-livestock ex,2022-08-02,NEX,487230.1220723571,4822876.010324053,clip,207.28
west fork-prairie dog-livestock ex,2023-07-11,NEX,487230.1220723571,4822876.010324053,clip,241.41
west fork-prairie dog-livestock ex,2023-07-11,NEX,487230.1220723571,4822876.010324053,vor,186.20031636421092
west fork-prairie dog-livestock ex,2024-07-08,NEX,487230.1220723571,4822876.010324053,clip,106.4
west fork-prairie dog-livestock ex,2024-07-10,NEX,487230.1220723571,4822876.010324053,vor,107.33266874473809
west fork-prairie dog-out,2015-07-07,NEX,487128.942345825,4822876.456864383,vor,84.44128578134521
west fork-prairie dog-out,2015-07-27,NEX,487128.942345825,4822876.456864383,clip,165.31333333333333
west fork-prairie dog-out,2016-06-28,NEX,487128.942345825,4822876.456864383,vor,34.976899486794984
west fork-prairie dog-out,2016-08-01,NEX,487128.942345825,4822876.456864383,clip,19.933333333333334
west fork-prairie dog-out,2017-06-27,NEX,487128.942345825,4822876.456864383,vor,45.301446544474224
west fork-prairie dog-out,2017-07-19,NEX,487128.942345825,4822876.456864383,clip,120.68666666666668
west fork-prairie dog-out,2018-06-04,NEX,487128.942345825,4822876.456864383,clip,151.23333333333332
west fork-prairie dog-out,2018-07-02,NEX,487128.942345825,4822876.456864383,clip,205.5
west fork-prairie dog-out,2018-07-02,NEX,487128.942345825,4822876.456864383,vor,115.40679296944931
west fork-prairie dog-out,2018-08-01,NEX,487128.942345825,4822876.456864383,clip,232.36
west fork-prairie dog-out,2019-07-02,NEX,487128.942345825,4822876.456864383,clip,337.3333333333333
west fork-prairie dog-out,2019-07-09,NEX,487128.942345825,4822876.456864383,vor,254.0306016010257
west fork-prairie dog-out,2019-08-07,NEX,487128.942345825,4822876.456864383,clip,285.6
west fork-prairie dog-out,2020-07-13,NEX,487128.942345825,4822876.456864383,clip,292.79999999999995
west fork-prairie dog-out,2020-07-13,NEX,487128.942345825,4822876.456864383,vor,133.59601696676046
west fork-prairie dog-out,2020-08-05,NEX,487128.942345825,4822876.456864383,clip,114.22
west fork-prairie dog-out,2021-07-12,NEX,487128.942345825,4822876.456864383,clip,72.8
west fork-prairie dog-out,2021-07-12,NEX,487128.942345825,4822876.456864383,vor,108.93842762164546
west fork-prairie dog-out,2022-07-07,NEX,487128.942345825,4822876.456864383,clip,113.53333333333332
west fork-prairie dog-out,2022-07-07,NEX,487128.942345825,4822876.456864383,vor,104.6058356951487
west fork-prairie dog-out,2022-08-02,NEX,487128.942345825,4822876.456864383,clip,138.52
west fork-prairie dog-out,2023-07-11,NEX,487128.942345825,4822876.456864383,clip,144.70333333333332
west fork-prairie dog-out,2023-07-11,NEX,487128.942345825,4822876.456864383,vor,142.69406367305754
west fork-prairie dog-out,2023-08-14,NEX,487128.942345825,4822876.456864383,clip,131.918
west fork-prairie dog-out,2024-07-08,NEX,487128.942345825,4822876.456864383,clip,78.03666666666666
west fork-prairie dog-out,2024-07-10,NEX,487128.942345825,4822876.456864383,vor,70.3975016876384
west fork-prairie dog-ungulate ex,2015-07-07,NEX,487149.36503197206,4822876.242009255,vor,84.50319899573788
west fork-prairie dog-ungulate ex,2015-07-27,NEX,487149.36503197206,4822876.242009255,clip,168.48666666666668
west fork-prairie dog-ungulate ex,2016-06-28,NEX,487149.36503197206,4822876.242009255,vor,48.38953339872975
west fork-prairie dog-ungulate ex,2016-08-01,NEX,487149.36503197206,4822876.242009255,clip,18.33333333333333
west fork-prairie dog-ungulate ex,2017-06-27,NEX,487149.36503197206,4822876.242009255,vor,52.453095225246955
west fork-prairie dog-ungulate ex,2017-07-19,NEX,487149.36503197206,4822876.242009255,clip,94.89333333333332
west fork-prairie dog-ungulate ex,2018-06-04,NEX,487149.36503197206,4822876.242009255,clip,243.4
west fork-prairie dog-ungulate ex,2018-07-02,NEX,487149.36503197206,4822876.242009255,clip,313.3333333333333
west fork-prairie dog-ungulate ex,2018-07-02,NEX,487149.36503197206,4822876.242009255,vor,146.53286799345446
west fork-prairie dog-ungulate ex,2018-08-01,NEX,487149.36503197206,4822876.242009255,clip,230.24
west fork-prairie dog-ungulate ex,2019-07-02,NEX,487149.36503197206,4822876.242009255,clip,493.0
west fork-prairie dog-ungulate ex,2019-07-09,NEX,487149.36503197206,4822876.242009255,vor,302.3396636938089
west fork-prairie dog-ungulate ex,2019-08-07,NEX,487149.36503197206,4822876.242009255,clip,506.12
west fork-prairie dog-ungulate ex,2020-07-13,NEX,487149.36503197206,4822876.242009255,clip,468.5999999999999
west fork-prairie dog-ungulate ex,2020-07-14,NEX,487149.36503197206,4822876.242009255,vor,186.1261318045612
west fork-prairie dog-ungulate ex,2020-08-05,NEX,487149.36503197206,4822876.242009255,clip,271.9296
west fork-prairie dog-ungulate ex,2021-07-13,NEX,487149.36503197206,4822876.242009255,clip,180.33333333333331
west fork-prairie dog-ungulate ex,2021-07-13,NEX,487149.36503197206,4822876.242009255,vor,155.7685080519287
west fork-prairie dog-ungulate ex,2022-07-07,NEX,487149.36503197206,4822876.242009255,clip,248.7333333333333
west fork-prairie dog-ungulate ex,2022-07-07,NEX,487149.36503197206,4822876.242009255,vor,160.61292754036083
west fork-prairie dog-ungulate ex,2022-08-02,NEX,487149.36503197206,4822876.242009255,clip,146.626
west fork-prairie dog-ungulate ex,2023-07-11,NEX,487149.36503197206,4822876.242009255,clip,205.36666666666665
west fork-prairie dog-ungulate ex,2023-07-11,NEX,487149.36503197206,4822876.242009255,vor,196.0288660410865
west fork-prairie dog-ungulate ex,2023-08-14,NEX,487149.36503197206,4822876.242009255,clip,153.51600000000002
west fork-prairie dog-ungulate ex,2024-07-08,NEX,487149.36503197206,4822876.242009255,clip,29.65333333333333
west fork-prairie dog-ungulate ex,2024-07-10,NEX,487149.36503197206,4822876.242009255,vor,78.36568881497324
wfork-l-in,2015-07-22,FIRE,490232.890431,4822778.438115,clip,136.9851
wfork-l-out,2015-07-22,FIRE,490774.6685769963,4822556.937472994,clip,232.5662
wfork-sl-in,2015-07-22,FIRE,490343.084204,4821923.629679999,clip,92.7962
wfork-sl-out,2015-07-22,FIRE,489179.25752900494,4821921.464902333,clip,93.5336
wild-l-in,2015-07-14,FIRE,518722.531084,4836760.858109999,clip,246.5
wild-l-out,2015-07-14,FIRE,518919.7640765,4837003.95221,clip,264.136
wild-ss-in,2015-07-14,FIRE,520066.5740655,4836401.678704999,clip,175.28
wild-ss-out,2015-07-13,FIRE,519820.187233,4835871.435815,clip,171.55
wildcat-control-livestock ex,2015-06-23,NEX,517821.2835453638,4835709.540110381,vor,130.67244932847314
wildcat-control-livestock ex,2015-07-21,NEX,517821.2835453638,4835709.540110381,clip,85.58
wildcat-control-livestock ex,2016-06-27,NEX,517821.2835453638,4835709.540110381,vor,75.93403261378985
wildcat-control-livestock ex,2016-08-01,NEX,517821.2835453638,4835709.540110381,clip,48.13333333333333
wildcat-control-livestock ex,2017-07-05,NEX,517821.2835453638,4835709.540110381,vor,70.74590801534605
wildcat-control-livestock ex,2017-07-18,NEX,517821.2835453638,4835709.540110381,clip,98.94666666666666
wildcat-control-livestock ex,2018-06-05,NEX,517821.2835453638,4835709.540110381,clip,152.5666666666667
wildcat-control-livestock ex,2018-06-26,NEX,517821.2835453638,4835709.540110381,clip,100.66666666666669
wildcat-control-livestock ex,2018-06-26,NEX,517821.2835453638,4835709.540110381,vor,202.22615317678586
wildcat-control-livestock ex,2018-08-02,NEX,517821.2835453638,4835709.540110381,clip,198.42666666666665
wildcat-control-livestock ex,2019-07-03,NEX,517821.2835453638,4835709.540110381,clip,330.3333333333333
wildcat-control-livestock ex,2019-07-03,NEX,517821.2835453638,4835709.540110381,vor,153.06574920979816
wildcat-control-livestock ex,2019-08-05,NEX,517821.2835453638,4835709.540110381,clip,159.82
wildcat-control-livestock ex,2020-07-09,NEX,517821.2835453638,4835709.540110381,clip,130.26666666666665
wildcat-control-livestock ex,2020-07-09,NEX,517821.2835453638,4835709.540110381,vor,139.7276814897931
wildcat-control-livestock ex,2021-07-07,NEX,517821.2835453638,4835709.540110381,vor,109.41540340732818
wildcat-control-livestock ex,2021-07-12,NEX,517821.2835453638,4835709.540110381,clip,42.7
wildcat-control-livestock ex,2021-08-02,NEX,517821.2835453638,4835709.540110381,clip,74.28
wildcat-control-livestock ex,2022-07-12,NEX,517821.2835453638,4835709.540110381,clip,163.06666666666666
wildcat-control-livestock ex,2022-07-12,NEX,517821.2835453638,4835709.540110381,vor,164.58473008212835
wildcat-control-livestock ex,2022-08-01,NEX,517821.2835453638,4835709.540110381,clip,159.12
wildcat-control-livestock ex,2023-07-13,NEX,517821.2835453638,4835709.540110381,clip,112.95666666666666
wildcat-control-livestock ex,2023-07-13,NEX,517821.2835453638,4835709.540110381,vor,111.04925484269684
wildcat-control-livestock ex,2023-08-03,NEX,517821.2835453638,4835709.540110381,clip,132.654
wildcat-control-livestock ex,2024-07-01,NEX,517821.2835453638,4835709.540110381,vor,140.65620216806042
wildcat-control-livestock ex,2024-07-02,NEX,517821.2835453638,4835709.540110381,clip,162.91666666666666
wildcat-control-livestock ex,2024-08-07,NEX,517821.2835453638,4835709.540110381,clip,84.4735
wildcat-control-out,2015-06-24,NEX,517842.42413426586,4835709.818803974,vor,97.56956051228005
wildcat-control-out,2015-08-01,NEX,517842.42413426586,4835709.818803974,clip,116.90666666666668
wildcat-control-out,2016-06-27,NEX,517842.42413426586,4835709.818803974,vor,65.31898760695367
wildcat-control-out,2016-08-01,NEX,517842.42413426586,4835709.818803974,clip,33.8
wildcat-control-out,2017-07-05,NEX,517842.42413426586,4835709.818803974,vor,35.58968419400708
wildcat-control-out,2017-07-18,NEX,517842.42413426586,4835709.818803974,clip,84.97333333333333
wildcat-control-out,2018-06-05,NEX,517842.42413426586,4835709.818803974,clip,126.3
wildcat-control-out,2018-06-26,NEX,517842.42413426586,4835709.818803974,clip,125.33333333333331
wildcat-control-out,2018-06-26,NEX,517842.42413426586,4835709.818803974,vor,164.253353662454
