ID,Date,Project,gps_E,gps_N,bm_gm2
C9.4,2015-07-17,BIRD,498802.0,4816053.0,132.97782411730475
C9.4,2016-08-02,BIRD,498802.0,4816053.0,42.21016298483909
C9.4,2017-07-08,BIRD,498802.0,4816053.0,65.94246000271876
C9.4,2018-07-01,BIRD,498802.0,4816053.0,138.9196911240022
C9.5,2015-07-17,BIRD,498802.0,4816303.0,97.43390291691206
C9.5,2016-08-02,BIRD,498802.0,4816303.0,6.280347273343169
C9.5,2017-07-08,BIRD,498802.0,4816303.0,21.157708427188314
C9.5,2018-07-01,BIRD,498802.0,4816303.0,137.102412234386
C9.6,2015-07-17,BIRD,498802.0,4816553.0,103.29521164049629
C9.6,2016-08-02,BIRD,498802.0,4816553.0,27.25224354788075
C9.6,2017-07-08,BIRD,498802.0,4816553.0,35.019837896425756
C9.6,2017-08-09,PDOG,498815.4,4816563.83,7.27466
C9.6,2018-07-01,BIRD,498802.0,4816553.0,173.0104182153112
C9.6,2018-07-19,PDOG,498815.4,4816563.83,32.105999999999995
C9.6,2019-07-17,PDOG,498815.4,4816563.83,58.4275
C9.6,2021-07-20,PDOG,498815.4,4816563.83,28.95525
C9.7,2015-07-17,BIRD,498802.0,4816803.0,45.22559985586009
C9.7,2016-08-02,BIRD,498802.0,4816803.0,-7.472733543040704
C9.7,2017-07-08,BIRD,498802.0,4816803.0,46.80297170919842
C9.7,2018-07-01,BIRD,498802.0,4816803.0,58.189994745574786
C9.8,2015-07-17,BIRD,498802.0,4817053.0,18.049596756070393
C9.8,2016-08-02,BIRD,498802.0,4817053.0,-9.27910756737155
C9.8,2017-07-08,BIRD,498802.0,4817053.0,-13.196438141851456
C9.8,2018-07-01,BIRD,498802.0,4817053.0,152.78339198262782
Cameron_Place_Pt10_No,2019-08-06,WTGN,490177.781,4792996.63,72.49334399692489
Cameron_Place_Pt2_No,2019-08-06,WTGN,489707.781,4793006.63,91.08845880653962
Cameron_Place_Pt6_No,2019-08-06,WTGN,489717.781,4792806.63,130.50004125426585
Cameron_Place_Pt9_No,2019-08-06,WTGN,490257.781,4792206.63,64.43448529832912
Center_Owens_Pt10_No,2019-06-13,WTGN,487847.781,4795976.63,45.82000000000001
Center_Owens_Pt10_No,2020-06-22,WTGN,487847.781,4795976.63,55.30574893065334
Center_Owens_Pt10_No,2021-08-03,WTGN,487847.781,4795976.63,53.521735870748806
Center_Owens_Pt11_No,2019-06-19,WTGN,487677.781,4797846.63,266.7
Center_Owens_Pt11_No,2021-06-28,WTGN,487677.781,4797846.63,35.07436222285255
Center_Owens_Pt11_No,2021-08-03,WTGN,487677.781,4797846.63,-0.2091200817044241
Center_Owens_Pt12_No,2019-06-17,WTGN,488587.781,4797226.63,67.62
Center_Owens_Pt12_No,2021-06-28,WTGN,488587.781,4797226.63,83.62711657845273
Center_Owens_Pt12_No,2021-08-03,WTGN,488587.781,4797226.63,53.16344782285513
Center_Owens_Pt13_No,2019-06-20,WTGN,487237.781,4797826.63,68.9
Center_Owens_Pt13_No,2021-06-28,WTGN,487237.781,4797826.63,101.29923068019868
Center_Owens_Pt13_No,2021-08-03,WTGN,487237.781,4797826.63,85.04834979385217
Center_Owens_Pt14_No,2019-06-12,WTGN,487987.781,4797216.63,187.06
Center_Owens_Pt14_No,2021-06-22,WTGN,487987.781,4797216.63,96.19540069177114
Center_Owens_Pt14_No,2021-08-03,WTGN,487987.781,4797216.63,92.04906794629872
Center_Owens_Pt15_No,2019-06-19,WTGN,487667.781,4797566.63,123.26
Center_Owens_Pt15_No,2021-06-22,WTGN,487667.781,4797566.63,28.866554223190846
Center_Owens_Pt15_No,2021-08-03,WTGN,487667.781,4797566.63,16.32165234696627
Center_Owens_Pt1_No,2019-06-13,WTGN,488527.781,4795776.63,192.76
Center_Owens_Pt1_No,2020-06-22,WTGN,488527.781,4795776.63,130.6407301117678
Center_Owens_Pt2_No,2019-06-19,WTGN,487777.781,4797836.63,129.74
Center_Owens_Pt2_No,2021-06-28,WTGN,487777.781,4797836.63,40.107589784741876
Center_Owens_Pt2_No,2021-08-03,WTGN,487777.781,4797836.63,-7.601365046741775
Center_Owens_Pt3_No,2019-06-13,WTGN,488157.781,4795996.63,83.04
Center_Owens_Pt3_No,2020-06-22,WTGN,488157.781,4795996.63,30.326245783096994
Center_Owens_Pt3_No,2021-06-21,WTGN,488157.781,4795996.63,12.973961384738004
Center_Owens_Pt3_No,2021-08-03,WTGN,488157.781,4795996.63,21.713167956749277
Center_Owens_Pt4_No,2019-06-11,WTGN,487927.781,4796656.63,36.620000000000005
Center_Owens_Pt4_No,2020-06-22,WTGN,487927.781,4796656.63,51.4118
Center_Owens_Pt5_No,2019-06-12,WTGN,487747.781,4796966.63,88.86
Center_Owens_Pt5_No,2021-06-22,WTGN,487747.781,4796966.63,34.48707200396636
Center_Owens_Pt5_No,2021-08-03,WTGN,487747.781,4796966.63,58.827060895931034
Center_Owens_Pt6_No,2019-06-19,WTGN,487867.781,4797606.63,48.74
Center_Owens_Pt6_No,2021-06-28,WTGN,487867.781,4797606.63,14.865117918297729
Center_Owens_Pt6_No,2021-08-03,WTGN,487867.781,4797606.63,-0.8218549862564457
Center_Owens_Pt7_No,2019-06-19,WTGN,487877.781,4797446.63,50.76
Center_Owens_Pt7_No,2021-06-22,WTGN,487877.781,4797446.63,41.62280766377338
Center_Owens_Pt7_No,2021-08-03,WTGN,487877.781,4797446.63,17.50402686376993
Center_Owens_Pt8_No,2019-06-12,WTGN,487987.781,4797116.63,207.92
Center_Owens_Pt8_No,2021-06-22,WTGN,487987.781,4797116.63,43.60794886096515
Center_Owens_Pt8_No,2021-08-03,WTGN,487987.781,4797116.63,58.044007270749454
Center_Owens_Pt9_No,2019-06-12,WTGN,488297.781,4796686.63,151.72000000000003
Center_Owens_Pt9_No,2020-06-22,WTGN,488297.781,4796686.63,33.56967795914994
Center_Owens_Pt9_No,2021-06-22,WTGN,488297.781,4796686.63,66.4483080319609
Center_Owens_Pt9_No,2021-08-03,WTGN,488297.781,4796686.63,59.610114521112614
E1.1,2015-07-01,BIRD,501818.0,4832768.0,38.9085700454755
E1.1,2016-08-01,BIRD,501818.0,4832768.0,27.729850256552382
E1.1,2017-07-15,BIRD,501818.0,4832768.0,7.1019355958662995
E1.2,2015-07-01,BIRD,501936.0,4832548.0,157.73253425895618
E1.2,2017-07-15,BIRD,501936.0,4832548.0,72.25917893523557
E1.3,2015-07-01,BIRD,502053.0,4832327.0,102.49925580363688
E1.3,2017-07-15,BIRD,502053.0,4832327.0,32.31396147951047
E1.4,2015-07-01,BIRD,502171.0,4832107.0,90.78756308754811
E1.4,2017-07-15,BIRD,502171.0,4832107.0,7.410216510839008
E1.5,2015-07-01,BIRD,502288.0,4831886.0,41.95512685716017
E1.5,2017-07-15,BIRD,502288.0,4831886.0,8.868181854339198
E10.1,2015-06-13,BIRD,499212.0,4823671.0,12.623237882544853
E10.1,2016-08-09,BIRD,499212.0,4823671.0,40.07705616194288
E10.1,2017-07-04,BIRD,499212.0,4823671.0,62.61716804208176
E10.1,2018-07-01,BIRD,499212.0,4823671.0,4.727248688718917
E10.1,2019-06-17,BIRD,499212.0,4823671.0,22.1208721984232
E10.2,2015-06-13,BIRD,499397.0,4823503.0,41.328058296711774
E10.2,2016-08-09,BIRD,499397.0,4823503.0,13.843205594520363
E10.2,2017-07-04,BIRD,499397.0,4823503.0,16.440887991354273
E10.2,2018-07-01,BIRD,499397.0,4823503.0,28.61023241328523
E10.2,2019-06-17,BIRD,499397.0,4823503.0,36.46944219994695
E10.3,2015-06-13,BIRD,499581.0,4823334.0,-4.662032699387519
E10.3,2016-08-09,BIRD,499581.0,4823334.0,11.134872764551087
E10.3,2017-07-04,BIRD,499581.0,4823334.0,16.04814680830148
E10.3,2017-08-01,PDOG,499598.745,4823337.42,10.192525
E10.3,2018-07-01,BIRD,499581.0,4823334.0,32.20913705277258
E10.3,2018-07-17,PDOG,499598.745,4823337.42,15.2545
E10.3,2018-07-18,PDOG,499598.745,4823337.42,31.2875
E10.3,2019-06-18,BIRD,499581.0,4823334.0,35.442671229500725
E10.3,2019-07-17,PDOG,499598.745,4823337.42,6.1235
E10.3,2021-07-21,PDOG,499598.745,4823337.42,6.997999999999999
E10.4,2015-06-13,BIRD,499765.0,4823165.0,53.19668658755225
E10.4,2016-08-09,BIRD,499765.0,4823165.0,-3.0631531338785134
E10.4,2017-07-04,BIRD,499765.0,4823165.0,13.83146189344382
E10.4,2018-07-01,BIRD,499765.0,4823165.0,96.55368873966482
E10.4,2019-06-18,BIRD,499765.0,4823165.0,65.38123796731115
E10.5,2015-06-14,BIRD,499950.0,4822996.0,26.304208868046906
E10.5,2016-08-09,BIRD,499950.0,4822996.0,-11.820346042115826
E10.5,2017-07-04,BIRD,499950.0,4822996.0,0.9811787184895642
E10.5,2018-07-01,BIRD,499950.0,4822996.0,65.47423939544065
E10.5,2019-06-17,BIRD,499950.0,4822996.0,37.852348470649666
E10.6,2015-06-14,BIRD,500134.0,4822827.0,0.4626580109003595
E10.6,2016-08-09,BIRD,500134.0,4822827.0,-16.794122201291625
E10.6,2017-07-04,BIRD,500134.0,4822827.0,4.171093434076286
E10.6,2017-08-01,PDOG,500127.29,4822810.445,7.42
E10.6,2018-07-01,BIRD,500134.0,4822827.0,55.181238513723464
E10.6,2019-06-18,BIRD,500134.0,4822827.0,62.25406649705184
E10.7,2015-06-14,BIRD,500318.0,4822658.0,11.875715003963133
E10.7,2016-08-09,BIRD,500318.0,4822658.0,-0.8042872369412879
E10.7,2017-07-04,BIRD,500318.0,4822658.0,5.271451927909003
E10.7,2017-08-01,PDOG,500331.42,4822660.72,12.725
E10.7,2018-07-01,BIRD,500318.0,4822658.0,163.89773969362145
E11.1,2015-08-12,BIRD,500423.0,4822012.0,64.59531852689993
E11.1,2016-07-22,BIRD,500423.0,4822012.0,17.368321873552148
E11.1,2017-07-28,BIRD,500423.0,4822012.0,10.815635651687014
E11.1,2018-07-01,BIRD,500423.0,4822012.0,62.789397306197756
E11.1,2019-06-19,BIRD,500423.0,4822012.0,64.23407352072526
E11.2,2015-08-12,BIRD,500201.0,4821898.0,71.77518070329332
E11.2,2016-07-22,BIRD,500201.0,4821898.0,75.20408166731806
E11.2,2017-07-28,BIRD,500201.0,4821898.0,62.551913573316625
E11.2,2018-07-01,BIRD,500201.0,4821898.0,175.64487340133695
E11.2,2019-06-19,BIRD,500201.0,4821898.0,89.58231231239974
E11.3,2015-08-12,BIRD,499978.0,4821785.0,173.59003082494712
E11.3,2016-07-22,BIRD,499978.0,4821785.0,88.00394945396852
E11.3,2017-07-28,BIRD,499978.0,4821785.0,6.17797925965926
E11.3,2018-07-01,BIRD,499978.0,4821785.0,176.72553427765678
E11.3,2019-06-19,BIRD,499978.0,4821785.0,103.19598863985864
E11.4,2015-08-12,BIRD,499756.0,4821671.0,133.06667460741846
E11.4,2016-07-22,BIRD,499756.0,4821671.0,57.98849159293308
E11.4,2017-07-28,BIRD,499756.0,4821671.0,40.720737179008296
E11.4,2018-07-01,BIRD,499756.0,4821671.0,228.16643145030858
E11.4,2019-06-19,BIRD,499756.0,4821671.0,143.78886357577616
E11.5,2015-08-11,BIRD,499533.0,4821557.0,45.89849639618645
E11.5,2016-07-22,BIRD,499533.0,4821557.0,-13.258788969499102
E11.5,2017-07-28,BIRD,499533.0,4821557.0,-0.28545413870192826
E11.5,2018-07-01,BIRD,499533.0,4821557.0,46.93574968828556
E11.5,2019-06-19,BIRD,499533.0,4821557.0,33.39661970222277
E11.6,2015-08-11,BIRD,499310.0,4821443.0,12.212314283326334
E11.6,2016-07-22,BIRD,499310.0,4821443.0,-12.041964723767618
E11.6,2017-07-28,BIRD,499310.0,4821443.0,-9.53254903985806
E11.6,2018-07-01,BIRD,499310.0,4821443.0,23.5690232770399
E11.6,2019-06-19,BIRD,499310.0,4821443.0,19.974679537184564
E12.1,2015-07-30,BIRD,498386.0,4822416.0,77.11970398126029
E12.1,2016-07-22,BIRD,498386.0,4822416.0,40.504044861134304
E12.1,2017-07-14,BIRD,498386.0,4822416.0,58.86153712977135
E12.1,2018-07-01,BIRD,498386.0,4822416.0,110.71609087034996
E12.1,2019-06-17,BIRD,498386.0,4822416.0,109.8163130377686
E12.2,2015-07-30,BIRD,498427.0,4822170.0,82.50663536943743
E12.2,2016-07-22,BIRD,498427.0,4822170.0,20.90623951959482
E12.2,2017-07-14,BIRD,498427.0,4822170.0,30.171421223833647
E12.2,2018-07-01,BIRD,498427.0,4822170.0,32.05103306096351
E12.2,2019-06-17,BIRD,498427.0,4822170.0,46.6207340123936
E12.3,2015-07-30,BIRD,498469.0,4821923.0,91.92184451796955
E12.3,2016-07-22,BIRD,498469.0,4821923.0,0.4549166838936656
E12.3,2017-07-14,BIRD,498469.0,4821923.0,25.460096953280225
E12.3,2018-07-01,BIRD,498469.0,4821923.0,74.2014390712357
E12.3,2019-06-17,BIRD,498469.0,4821923.0,58.143036081983475
E12.4,2015-07-30,BIRD,498510.0,4821677.0,119.83718356996263
E12.4,2016-07-22,BIRD,498510.0,4821677.0,28.376523885342028
E12.4,2017-07-14,BIRD,498510.0,4821677.0,27.95369055226705
E12.4,2018-07-01,BIRD,498510.0,4821677.0,157.18325456857048
E12.4,2019-06-17,BIRD,498510.0,4821677.0,107.99530120464749
E12.5,2015-07-30,BIRD,498551.0,4821430.0,143.21207644647947
E12.5,2016-07-22,BIRD,498551.0,4821430.0,24.851014758963192
E12.5,2017-07-14,BIRD,498551.0,4821430.0,50.56170723268545
E12.5,2018-07-01,BIRD,498551.0,4821430.0,180.6956864676813
E12.5,2019-06-17,BIRD,498551.0,4821430.0,150.50968237468467
E12.6,2015-07-30,BIRD,498592.0,4821184.0,69.86899273160184
E12.6,2016-07-22,BIRD,498592.0,4821184.0,8.7403246148032
E12.6,2017-07-14,BIRD,498592.0,4821184.0,26.01223391839623
E12.6,2018-07-01,BIRD,498592.0,4821184.0,105.56558204598956
E12.6,2019-06-17,BIRD,498592.0,4821184.0,96.50767796764893
E12.7,2015-07-30,BIRD,498633.0,4820937.0,106.27373973670531
E12.7,2016-07-22,BIRD,498633.0,4820937.0,12.178594818899164
E12.7,2017-07-14,BIRD,498633.0,4820937.0,30.59321480963164
E12.7,2018-07-01,BIRD,498633.0,4820937.0,158.98540436678567
E12.7,2019-06-17,BIRD,498633.0,4820937.0,149.36227674778993
E12.8,2015-07-30,BIRD,498674.0,4820690.0,60.98252081375238
E12.8,2016-07-22,BIRD,498674.0,4820690.0,13.202592771119287
E12.8,2017-07-14,BIRD,498674.0,4820690.0,4.36191503171027
E12.8,2018-07-01,BIRD,498674.0,4820690.0,134.01825092280768
E12.8,2019-06-18,BIRD,498674.0,4820690.0,161.38483111584932
E13.1,2016-08-09,BIRD,500459.0,4820934.0,-17.49161791434602
E13.1,2017-07-31,BIRD,500459.0,4820934.0,14.43966485815249
E13.1,2018-07-01,BIRD,500459.0,4820934.0,95.07959484741305
E13.1,2019-07-24,BIRD,500459.0,4820934.0,86.85645368559443
E13.2,2015-08-16,BIRD,500535.0,4820696.0,116.1746007107045
E13.2,2017-07-31,BIRD,500535.0,4820696.0,-4.974147219816494
E13.2,2018-07-01,BIRD,500535.0,4820696.0,278.01624680051424
E13.2,2019-07-24,BIRD,500535.0,4820696.0,64.51611865467278
E13.4,2016-08-09,BIRD,500686.0,4820219.0,-0.966729021220173
E13.4,2017-07-31,BIRD,500686.0,4820219.0,8.571119334035249
E13.4,2018-07-01,BIRD,500686.0,4820219.0,245.73084539585403
E13.4,2019-07-24,BIRD,500686.0,4820219.0,274.0038832247202
E13.5,2015-08-16,BIRD,500762.0,4819981.0,20.79823042832277
E13.5,2016-08-09,BIRD,500762.0,4819981.0,-4.093211891487212
E13.5,2017-07-31,BIRD,500762.0,4819981.0,1.4483738059470381
E13.5,2018-07-01,BIRD,500762.0,4819981.0,234.8981033469975
E13.5,2019-07-24,BIRD,500762.0,4819981.0,229.68735225646785
E13.6,2015-08-16,BIRD,500837.0,4819743.0,20.958424832463177
E13.6,2016-08-09,BIRD,500837.0,4819743.0,-16.764924706326557
E13.6,2017-07-31,BIRD,500837.0,4819743.0,9.908224413405904
E13.6,2019-07-24,BIRD,500837.0,4819743.0,220.37264423738662
E13.7,2015-08-16,BIRD,500913.0,4819504.0,2.455744554123818
E13.7,2016-08-09,BIRD,500913.0,4819504.0,-6.320238275835956
E13.7,2017-07-31,BIRD,500913.0,4819504.0,12.025926704904158
E13.7,2018-07-01,BIRD,500913.0,4819504.0,206.84925419198754
E13.7,2019-07-24,BIRD,500913.0,4819504.0,261.0025495130337
E14.1,2015-08-16,BIRD,501987.0,4821210.0,138.1661762062431
E14.1,2017-07-31,BIRD,501987.0,4821210.0,137.5083486629982
E14.1,2019-07-30,BIRD,501987.0,4821210.0,332.71634369699916
E14.2,2015-08-16,BIRD,501899.0,4820976.0,131.44479749734933
E14.2,2016-08-09,BIRD,501899.0,4820976.0,66.47766728465224
E14.2,2017-07-31,BIRD,501899.0,4820976.0,96.29449348804974
E14.2,2018-07-01,BIRD,501899.0,4820976.0,219.33496873824836
E14.2,2019-07-30,BIRD,501899.0,4820976.0,215.96484743826713
E14.3,2015-08-16,BIRD,501811.0,4820742.0,64.6049951856583
E14.3,2016-08-09,BIRD,501811.0,4820742.0,31.165143027184232
E14.3,2017-07-31,BIRD,501811.0,4820742.0,17.156512187800704
E14.3,2018-07-01,BIRD,501811.0,4820742.0,86.34553546935604
E14.3,2019-07-30,BIRD,501811.0,4820742.0,88.89275173309892
E14.4,2015-08-16,BIRD,501723.0,4820508.0,95.31056832392622
E14.4,2018-07-01,BIRD,501723.0,4820508.0,214.827085324467
E14.4,2019-07-30,BIRD,501723.0,4820508.0,254.93580587029365
E14.5,2015-08-16,BIRD,501636.0,4820274.0,43.99050305248353
E14.5,2016-08-09,BIRD,501636.0,4820274.0,-4.720781251929998
E14.5,2017-07-31,BIRD,501636.0,4820274.0,40.976833994524235
E14.5,2018-07-01,BIRD,501636.0,4820274.0,192.7320885950712
E14.5,2019-07-30,BIRD,501636.0,4820274.0,320.6410846987769
E14.6,2015-08-16,BIRD,501548.0,4820040.0,-6.090023492896068
E14.6,2016-08-09,BIRD,501548.0,4820040.0,-16.381604462481445
E14.6,2017-07-31,BIRD,501548.0,4820040.0,-1.128878672168997
E14.6,2018-07-01,BIRD,501548.0,4820040.0,164.02953679396035
E14.6,2019-07-30,BIRD,501548.0,4820040.0,173.15815925301948
E14.7,2015-08-16,BIRD,501460.0,4819805.0,3.5124470864800856
E14.7,2016-08-09,BIRD,501460.0,4819805.0,-14.359309933567035
E14.7,2017-07-31,BIRD,501460.0,4819805.0,9.19341613068026
E14.7,2018-07-01,BIRD,501460.0,4819805.0,239.85440758086875
E14.7,2019-07-30,BIRD,501460.0,4819805.0,217.00648386417248
E17.1,2015-08-19,BIRD,503017.0,4818370.0,100.88455183412577
E17.2,2015-08-19,BIRD,503195.0,4818194.0,185.64988340812116
E17.2,2016-07-21,BIRD,503195.0,4818194.0,45.09703457147349
E17.2,2017-07-19,BIRD,503195.0,4818194.0,46.51126582870431
E17.2,2018-07-01,BIRD,503195.0,4818194.0,82.80271832823891
E17.3,2015-08-19,BIRD,503373.0,4818019.0,127.79261704141271
E17.4,2015-08-19,BIRD,503551.0,4817844.0,73.00271296096935
E17.4,2016-07-21,BIRD,503551.0,4817844.0,-3.785971864815359
E17.4,2017-07-19,BIRD,503551.0,4817844.0,14.192871258912247
E17.4,2018-07-01,BIRD,503551.0,4817844.0,185.29340801814863
E17.5,2015-08-19,BIRD,503729.0,4817669.0,10.215328454457627
E17.5,2016-07-21,BIRD,503729.0,4817669.0,-14.62611980948227
E17.5,2017-07-19,BIRD,503729.0,4817669.0,8.075816432388656
E17.5,2018-07-01,BIRD,503729.0,4817669.0,103.54003150288212
E18.1,2015-07-12,BIRD,500509.0,4818940.0,31.33865317542803
E18.1,2016-06-30,BIRD,500509.0,4818940.0,-4.61841323824609
E18.1,2017-06-30,BIRD,500509.0,4818940.0,22.29711785605063
E18.1,2018-07-01,BIRD,500509.0,4818940.0,92.40981240724638
E18.1,2019-07-24,BIRD,500509.0,4818940.0,210.6920836247112
E18.2,2015-07-12,BIRD,500747.0,4818861.0,14.802461475876356
E18.2,2016-06-30,BIRD,500747.0,4818861.0,-8.18086118659668
E18.2,2017-08-16,PDOG,500761.29,4818870.41,11.595
E18.2,2018-07-01,BIRD,500747.0,4818861.0,115.63441056643225
E18.2,2018-07-17,PDOG,500761.29,4818870.41,30.055
E18.2,2019-07-18,PDOG,500761.29,4818870.41,33.1025
E18.2,2019-07-24,BIRD,500747.0,4818861.0,180.44909879223377
E18.2,2021-07-21,PDOG,500761.29,4818870.41,11.9945
E18.3,2015-07-14,BIRD,500984.0,4818782.0,35.345725849767994
E18.3,2016-06-30,BIRD,500984.0,4818782.0,-4.210648902252603
E18.3,2017-06-30,BIRD,500984.0,4818782.0,14.959102581929784
E18.3,2018-07-01,BIRD,500984.0,4818782.0,118.39576320911526
E18.3,2019-07-24,BIRD,500984.0,4818782.0,182.36933496655448
E18.4,2015-07-14,BIRD,501221.0,4818703.0,23.76478668333529
E18.4,2016-06-30,BIRD,501221.0,4818703.0,-4.103603996862255
E18.4,2017-06-30,BIRD,501221.0,4818703.0,10.368703693677315
E18.4,2017-08-16,PDOG,501238.335,4818712.165,11.52115
E18.4,2018-07-01,BIRD,501221.0,4818703.0,138.89611358036979
E18.4,2019-07-18,PDOG,501238.335,4818712.165,42.593
E18.4,2019-07-19,PDOG,501238.335,4818712.165,53.2885
E18.4,2019-07-24,BIRD,501221.0,4818703.0,153.17527175155288
E18.4,2021-07-21,PDOG,501238.335,4818712.165,13.188000000000002
E18.5,2015-07-14,BIRD,501458.0,4818624.0,53.39244999384764
E18.5,2018-07-01,BIRD,501458.0,4818624.0,71.16825338174337
E18.5,2019-07-30,BIRD,501458.0,4818624.0,64.14018000014454
E18.6,2019-07-30,BIRD,501695.0,4818545.0,165.73045738894405
E18.7,2015-07-14,BIRD,501933.0,4818466.0,108.82493433679024
E18.7,2016-06-30,BIRD,501933.0,4818466.0,9.882779727740068
E18.7,2017-06-30,BIRD,501933.0,4818466.0,5.6347728776096435
E18.7,2018-07-01,BIRD,501933.0,4818466.0,126.58735466699683
E18.7,2019-07-30,BIRD,501933.0,4818466.0,134.5712724825938
E18.8,2015-07-14,BIRD,502170.0,4818387.0,130.44466802368927
E18.8,2016-06-30,BIRD,502170.0,4818387.0,52.40064283065186
E18.8,2017-06-30,BIRD,502170.0,4818387.0,141.1833808903258
E18.8,2017-08-16,PDOG,502182.595,4818394.555,17.9625
E18.8,2018-07-01,BIRD,502170.0,4818387.0,133.72572955143775
E18.8,2019-07-19,PDOG,502182.595,4818394.555,60.84475
E18.8,2019-07-30,BIRD,502170.0,4818387.0,290.34324050249273
E18.8,2021-07-21,PDOG,502182.595,4818394.555,9.90275
E2.1,2015-08-18,BIRD,500559.0,4831550.0,63.10061706973263
E2.1,2016-08-01,BIRD,500559.0,4831550.0,16.670083867256682
E2.1,2017-07-15,BIRD,500559.0,4831550.0,55.557308919412975
E2.2,2015-08-18,BIRD,500315.0,4831493.0,148.56195621191972
E2.2,2016-08-01,BIRD,500315.0,4831493.0,19.015423655828567
E2.2,2017-07-15,BIRD,500315.0,4831493.0,82.25381423784903
E2.3,2015-08-18,BIRD,500072.0,4831436.0,177.65419271790353
E2.3,2016-08-01,BIRD,500072.0,4831436.0,17.808868712278315
E2.3,2017-07-15,BIRD,500072.0,4831436.0,25.471903480236307
E2.4,2015-08-18,BIRD,499829.0,4831378.0,59.53892782791429
E2.4,2016-08-01,BIRD,499829.0,4831378.0,5.786648870741991
E2.4,2017-07-15,BIRD,499829.0,4831378.0,-2.8288566772583255
E2.5,2015-08-18,BIRD,499585.0,4831321.0,28.46714218851744
E2.6,2015-08-18,BIRD,499342.0,4831264.0,6.699172222916333
E20.1,2015-07-21,BIRD,499508.0,4816277.0,41.317471435783354
E20.1,2018-07-01,BIRD,499508.0,4816277.0,9.80541444645657
E20.1,2019-06-11,BIRD,499508.0,4816277.0,100.33735954575616
E20.2,2015-07-21,BIRD,499758.0,4816273.0,43.058825670577725
E20.2,2016-08-01,BIRD,499758.0,4816273.0,-5.244285806186648
E20.2,2017-07-07,BIRD,499758.0,4816273.0,2.465090077036885
E20.2,2017-08-10,PDOG,499778.17,4816287.56,14.402525
E20.2,2019-06-11,BIRD,499758.0,4816273.0,131.4378501525997
E20.3,2015-07-21,BIRD,500008.0,4816268.0,52.63648708359473
E20.3,2016-08-01,BIRD,500008.0,4816268.0,-2.9681458593318473
E20.3,2017-07-07,BIRD,500008.0,4816268.0,15.121214733813668
E20.3,2018-07-01,BIRD,500008.0,4816268.0,8.988680103312445
E20.4,2015-07-19,BIRD,500258.0,4816264.0,116.60247085119335
E20.4,2018-07-01,BIRD,500258.0,4816264.0,99.78454837893896
E20.4,2019-06-11,BIRD,500258.0,4816264.0,94.91509890029413
E20.4,2021-07-21,PDOG,500269.585,4816277.985,18.0265
E20.5,2015-07-19,BIRD,500508.0,4816260.0,68.41579862251812
E20.5,2017-07-07,BIRD,500508.0,4816260.0,18.27149233088895
E20.5,2018-07-01,BIRD,500508.0,4816260.0,119.66683285681079
E20.5,2019-06-11,BIRD,500508.0,4816260.0,221.3358080086215
E20.6,2015-07-19,BIRD,500758.0,4816256.0,51.74508042268534
E20.6,2016-08-01,BIRD,500758.0,4816256.0,11.799380946965629
E20.6,2017-07-07,BIRD,500758.0,4816256.0,48.506158915494034
E20.6,2019-06-11,BIRD,500758.0,4816256.0,136.81043728473531
E20.7,2015-07-21,BIRD,501008.0,4816251.0,80.01512223196283
E20.7,2017-07-07,BIRD,501008.0,4816251.0,-4.093211891487212
E20.7,2019-06-11,BIRD,501008.0,4816251.0,130.33492047904764
E20.7,2021-07-21,PDOG,501013.05,4816234.805,11.11025
E20.8,2015-07-21,BIRD,501258.0,4816247.0,105.66677151763233
E20.8,2016-08-01,BIRD,501258.0,4816247.0,19.648501274945755
E20.8,2017-07-07,BIRD,501258.0,4816247.0,18.07502037195435
E20.8,2018-07-01,BIRD,501258.0,4816247.0,114.28031783325788
E20.8,2019-06-11,BIRD,501258.0,4816247.0,171.04990289943393
E21.1,2015-07-19,BIRD,499752.0,4817907.0,226.58325651264315
E21.1,2016-08-02,BIRD,499752.0,4817907.0,39.71814385053425
E21.1,2017-07-07,BIRD,499752.0,4817907.0,91.25880951310643
E21.1,2018-07-01,BIRD,499752.0,4817907.0,209.9326138400238
E21.1,2019-06-11,BIRD,499752.0,4817907.0,140.08100961240694
E21.2,2015-07-19,BIRD,499664.0,4817672.0,384.875080328472
E21.2,2017-07-07,BIRD,499664.0,4817672.0,237.39527620028926
E21.2,2017-08-09,PDOG,499646.225,4817672.21,63.27499999999999
E21.2,2018-07-01,BIRD,499664.0,4817672.0,359.7985930095027
E21.2,2019-06-11,BIRD,499664.0,4817672.0,447.70055526161366
E21.3,2015-07-19,BIRD,499577.0,4817438.0,74.17411949863737
E21.3,2016-08-02,BIRD,499577.0,4817438.0,5.677259899138966
