index,model,numb_vars,formula,project,R2,R2_adj,AIC,rmse_kg_mean,rmse_kg_sd,mpe,rmse_pct_mean,rmse_pct_sd,rmse_pct_max,mae_kg_mean|,mae_kg_sd,mae_orig_mean,mae_orig_sd,rmse_orig_mean,rmse_orig_sd,rmse_orig_pct_mean,rmse_orig_pct_sd,rmse_kg_low_mean,rmse_pct_low_mean,mpe_low,mae_kg_mean,mae_kg_max,mae_pct_mean,mae_pct_sd,mae_pct_max
642,Project,4,np.log(bm) ~ ndii7 + nir + swir2 + bai_126 + ndii7:nir + ndii7:swir2 + ndii7:bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126,FIRE,0.3141,0.2284,81.3811,503.5717,66.6935,0.1046,0.4089,0.0542,0.4686,,57.0515,0.3126,0.0442,0.4085,0.0616,0.058,0.0088,642.4235,1.1624,1.0066,370.4478,443.0166,0.3008,0.0463,0.3597
643,Project,4,np.log(bm) ~ ndii7 + nir + swir2 + bai_136 + ndii7:nir + ndii7:swir2 + ndii7:bai_136 + nir:swir2 + nir:bai_136 + swir2:bai_136,FIRE,0.2368,0.1414,91.1071,650.2802,198.9631,0.1641,0.528,0.1615,0.7235,,64.5606,0.3375,0.0499,0.4621,0.1117,0.0657,0.0159,991.9701,1.8274,1.4083,419.7028,495.0697,0.3408,0.0524,0.402
644,Project,4,np.log(bm) ~ ndii7 + nir + swir2 + bai_236 + ndii7:nir + ndii7:swir2 + ndii7:bai_236 + nir:swir2 + nir:bai_236 + swir2:bai_236,FIRE,0.2778,0.1875,86.0792,583.9885,223.0357,0.146,0.4742,0.1811,0.8188,,80.3741,0.3263,0.0644,0.4536,0.116,0.0645,0.0165,859.0365,1.5682,1.1911,385.366,513.2308,0.3129,0.0653,0.4167
645,Project,4,np.log(bm) ~ ndii7 + nir + bai_126 + bai_136 + ndii7:nir + ndii7:bai_126 + ndii7:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136,FIRE,0.2518,0.1583,89.2956,639.0407,179.4251,0.1602,0.5189,0.1457,0.7812,,60.1221,0.349,0.0505,0.4614,0.1047,0.0656,0.0149,934.8197,1.7073,1.3226,431.3977,537.5436,0.3503,0.0488,0.4365
646,Project,4,np.log(bm) ~ ndii7 + nir + bai_126 + bai_236 + ndii7:nir + ndii7:bai_126 + ndii7:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236,FIRE,0.258,0.1653,88.5393,681.6643,215.6569,0.1804,0.5535,0.1751,0.8219,,61.4581,0.3552,0.0496,0.4744,0.1133,0.0674,0.0161,1082.328,1.9838,1.4966,445.1908,542.9011,0.3615,0.0499,0.4408
647,Project,4,np.log(bm) ~ ndii7 + swir1 + bai_126 + bai_136 + ndii7:swir1 + ndii7:bai_126 + ndii7:bai_136 + swir1:bai_126 + swir1:bai_136 + bai_126:bai_136,FIRE,0.2595,0.1669,88.3598,658.4997,199.282,0.1773,0.5347,0.1618,0.8122,,58.9802,0.3526,0.0489,0.4693,0.1105,0.0667,0.0157,996.0319,1.8376,1.4218,440.4962,503.0632,0.3577,0.0479,0.4085
648,Project,4,np.log(bm) ~ ndii7 + swir1 + bai_126 + bai_236 + ndii7:swir1 + ndii7:bai_126 + ndii7:bai_236 + swir1:bai_126 + swir1:bai_236 + bai_126:bai_236,FIRE,0.269,0.1776,87.1819,706.6952,258.9528,0.2003,0.5738,0.2103,0.9387,,75.8866,0.3517,0.055,0.474,0.1233,0.0674,0.0175,1105.3341,2.0518,1.529,450.562,544.2078,0.3658,0.0616,0.4419
649,Project,4,np.log(bm) ~ ndii7 + swir2 + bai_126 + bai_136 + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_136 + swir2:bai_126 + swir2:bai_136 + bai_126:bai_136,FIRE,0.2874,0.1984,84.8565,603.8387,107.2164,0.1451,0.4903,0.0871,0.5791,,57.4302,0.3425,0.0567,0.4493,0.0942,0.0638,0.0134,767.4986,1.4078,1.1356,421.1653,482.0303,0.342,0.0466,0.3914
650,Project,4,np.log(bm) ~ ndii7 + swir2 + bai_126 + bai_236 + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_236 + swir2:bai_126 + swir2:bai_236 + bai_126:bai_236,FIRE,0.2898,0.201,84.5548,632.1995,136.804,0.1628,0.5133,0.1111,0.6552,,60.3098,0.3471,0.0568,0.4571,0.1016,0.065,0.0144,850.265,1.5659,1.2304,430.8635,488.9594,0.3498,0.049,0.397
651,Project,4,np.log(bm) ~ nir + swir1 + bai_126 + bai_136 + nir:swir1 + nir:bai_126 + nir:bai_136 + swir1:bai_126 + swir1:bai_136 + bai_126:bai_136,FIRE,0.229,0.1326,92.0272,613.2138,177.298,0.1524,0.4979,0.144,0.7809,,62.3647,0.3354,0.0513,0.4558,0.099,0.0648,0.0141,891.4142,1.6155,1.2977,410.7889,524.7195,0.3335,0.0506,0.426
652,Project,4,np.log(bm) ~ nir + swir1 + bai_126 + bai_236 + nir:swir1 + nir:bai_126 + nir:bai_236 + swir1:bai_126 + swir1:bai_236 + bai_126:bai_236,FIRE,0.2526,0.1591,89.2031,601.7902,176.6417,0.1483,0.4886,0.1434,0.7626,,67.324,0.3404,0.0569,0.4536,0.1031,0.0645,0.0147,875.8834,1.5803,1.3087,411.4118,519.3462,0.334,0.0547,0.4217
653,Project,4,np.log(bm) ~ nir + swir1 + bai_126 + bai_246 + nir:swir1 + nir:bai_126 + nir:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,FIRE,0.2825,0.1928,85.4884,512.858,74.8882,0.1021,0.4164,0.0608,0.5122,,42.959,0.3216,0.0437,0.4251,0.0762,0.0604,0.0108,598.1755,1.0842,0.9845,377.0353,425.4044,0.3061,0.0349,0.3454
654,Project,4,np.log(bm) ~ nir + swir1 + bai_136 + bai_246 + nir:swir1 + nir:bai_136 + nir:bai_246 + swir1:bai_136 + swir1:bai_246 + bai_136:bai_246,FIRE,0.2544,0.1612,88.9777,609.6047,168.9424,0.1507,0.495,0.1372,0.7295,,52.4084,0.3414,0.0471,0.4555,0.1057,0.0647,0.015,899.0903,1.6546,1.3324,414.3114,478.243,0.3364,0.0426,0.3883
655,Project,4,np.log(bm) ~ nir + swir1 + bai_236 + bai_246 + nir:swir1 + nir:bai_236 + nir:bai_246 + swir1:bai_236 + swir1:bai_246 + bai_236:bai_246,FIRE,0.2626,0.1704,87.9785,636.0998,236.0906,0.1761,0.5165,0.1917,0.884,,81.6942,0.3312,0.0554,0.4499,0.1144,0.0639,0.0163,915.6307,1.6786,1.2791,413.0268,559.4651,0.3354,0.0663,0.4543
656,Project,4,np.log(bm) ~ nir + swir2 + bai_126 + bai_136 + nir:swir2 + nir:bai_126 + nir:bai_136 + swir2:bai_126 + swir2:bai_136 + bai_126:bai_136,FIRE,0.2724,0.1815,86.7563,565.8278,152.7251,0.1294,0.4594,0.124,0.6995,,64.7034,0.3354,0.0563,0.4354,0.0961,0.0619,0.0137,746.6873,1.3447,1.1099,404.0444,497.2109,0.3281,0.0525,0.4037
657,Project,4,np.log(bm) ~ nir + swir2 + bai_126 + bai_236 + nir:swir2 + nir:bai_126 + nir:bai_236 + swir2:bai_126 + swir2:bai_236 + bai_126:bai_236,FIRE,0.2916,0.2031,84.3196,560.0295,151.1952,0.1273,0.4547,0.1228,0.685,,70.3421,0.3381,0.0599,0.4341,0.0949,0.0617,0.0135,732.3067,1.3152,1.0933,404.2233,489.3509,0.3282,0.0571,0.3973
658,Project,4,np.log(bm) ~ nir + swir2 + bai_126 + bai_246 + nir:swir2 + nir:bai_126 + nir:bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,FIRE,0.3367,0.2538,78.3377,454.7509,54.1541,0.0704,0.3692,0.044,0.4177,,54.8892,0.3005,0.0522,0.3836,0.054,0.0545,0.0077,449.0795,0.7994,0.7732,348.2014,405.8685,0.2827,0.0446,0.3295
659,Project,4,np.log(bm) ~ nir + swir2 + bai_136 + bai_246 + nir:swir2 + nir:bai_136 + nir:bai_246 + swir2:bai_136 + swir2:bai_246 + bai_136:bai_246,FIRE,0.2535,0.1602,89.0933,613.6013,162.3706,0.1473,0.4982,0.1318,0.6979,,60.4806,0.3452,0.0584,0.4613,0.1059,0.0656,0.0151,897.4979,1.6492,1.3125,416.5018,485.0152,0.3382,0.0491,0.3938
660,Project,4,np.log(bm) ~ nir + swir2 + bai_236 + bai_246 + nir:swir2 + nir:bai_236 + nir:bai_246 + swir2:bai_236 + swir2:bai_246 + bai_236:bai_246,FIRE,0.2917,0.2031,84.3145,621.0731,219.7219,0.1652,0.5043,0.1784,0.8381,,89.6921,0.3368,0.0778,0.4629,0.137,0.0658,0.0195,833.7773,1.5315,1.1523,407.3269,555.5865,0.3307,0.0728,0.4511
661,Project,4,np.log(bm) ~ nir + bai_126 + bai_136 + bai_246 + nir:bai_126 + nir:bai_136 + nir:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,FIRE,0.2531,0.1598,89.1371,628.384,164.6935,0.1553,0.5102,0.1337,0.698,,65.4717,0.3506,0.0559,0.464,0.1057,0.0659,0.015,904.7317,1.6581,1.304,429.0166,513.9548,0.3483,0.0532,0.4173
662,Project,4,np.log(bm) ~ nir + bai_126 + bai_236 + bai_246 + nir:bai_126 + nir:bai_236 + nir:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,FIRE,0.2567,0.1638,88.7009,674.1973,215.4447,0.1755,0.5474,0.1749,0.7569,,74.2756,0.3558,0.0567,0.4781,0.1175,0.0679,0.0167,1044.4882,1.9214,1.4616,441.5604,519.3241,0.3585,0.0603,0.4217
663,Project,4,np.log(bm) ~ swir1 + bai_126 + bai_136 + bai_246 + swir1:bai_126 + swir1:bai_136 + swir1:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,FIRE,0.2739,0.1832,86.5648,593.4697,101.6134,0.1377,0.4819,0.0825,0.5525,,43.3266,0.3295,0.0444,0.4495,0.0865,0.0639,0.0123,757.7143,1.3825,1.1525,400.7598,450.4595,0.3254,0.0352,0.3657
664,Project,4,np.log(bm) ~ swir1 + bai_126 + bai_236 + bai_246 + swir1:bai_126 + swir1:bai_236 + swir1:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,FIRE,0.2951,0.207,83.8664,624.7281,133.801,0.1544,0.5072,0.1086,0.6066,,55.8868,0.3333,0.0531,0.4541,0.0974,0.0645,0.0138,816.0618,1.4957,1.2153,411.0203,469.0933,0.3337,0.0454,0.3809
665,Project,4,np.log(bm) ~ swir2 + bai_126 + bai_136 + bai_246 + swir2:bai_126 + swir2:bai_136 + swir2:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,FIRE,0.3213,0.2365,80.4246,570.2043,120.6627,0.1204,0.463,0.098,0.6171,,73.2629,0.3282,0.0544,0.4306,0.0818,0.0612,0.0116,589.7068,1.0715,0.9064,403.2994,520.4302,0.3275,0.0595,0.4226
666,Project,4,np.log(bm) ~ swir2 + bai_126 + bai_236 + bai_246 + swir2:bai_126 + swir2:bai_236 + swir2:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,FIRE,0.3245,0.24,79.9985,593.8088,119.1111,0.1386,0.4821,0.0967,0.6088,,70.6154,0.3331,0.0552,0.4412,0.0881,0.0627,0.0125,669.9151,1.2246,0.996,411.5681,516.9668,0.3342,0.0573,0.4197
667,Project,5,np.log(bm) ~ dfi + ndvi + ndti + satvi + nir + dfi:ndvi + dfi:ndti + dfi:satvi + dfi:nir + ndvi:ndti + ndvi:satvi + ndvi:nir + ndti:satvi + ndti:nir + satvi:nir,FIRE,0.315,0.1779,91.273,500.3312,107.7217,0.0881,0.4062,0.0875,0.5033,,66.5618,0.314,0.0612,0.4198,0.0909,0.0597,0.0129,550.5223,0.9868,0.884,361.8753,430.9245,0.2938,0.054,0.3499
668,Project,5,np.log(bm) ~ dfi + ndvi + ndti + satvi + swir1 + dfi:ndvi + dfi:ndti + dfi:satvi + dfi:swir1 + ndvi:ndti + ndvi:satvi + ndvi:swir1 + ndti:satvi + ndti:swir1 + satvi:swir1,FIRE,0.3049,0.1659,92.5998,526.8181,131.5325,0.0943,0.4277,0.1068,0.6073,,62.5032,0.3196,0.0441,0.4127,0.083,0.0586,0.0118,576.2914,1.0351,0.8753,381.1426,458.0061,0.3095,0.0507,0.3719
669,Project,5,np.log(bm) ~ dfi + ndvi + ndti + satvi + bai_126 + dfi:ndvi + dfi:ndti + dfi:satvi + dfi:bai_126 + ndvi:ndti + ndvi:satvi + ndvi:bai_126 + ndti:satvi + ndti:bai_126 + satvi:bai_126,FIRE,0.289,0.1468,94.6567,523.7264,104.4909,0.1005,0.4252,0.0848,0.5601,,55.449,0.3351,0.0642,0.4369,0.1077,0.0621,0.0153,590.8799,1.0624,0.9487,386.7159,463.4862,0.314,0.045,0.3763
670,Project,5,np.log(bm) ~ dfi + ndvi + ndti + satvi + bai_246 + dfi:ndvi + dfi:ndti + dfi:satvi + dfi:bai_246 + ndvi:ndti + ndvi:satvi + ndvi:bai_246 + ndti:satvi + ndti:bai_246 + satvi:bai_246,FIRE,0.3179,0.1814,90.8865,505.5704,95.7355,0.0903,0.4105,0.0777,0.4907,,51.7957,0.3242,0.0558,0.4289,0.0872,0.061,0.0124,557.798,0.9978,0.8755,369.3262,419.4609,0.2999,0.0421,0.3406
671,Project,5,np.log(bm) ~ dfi + ndvi + ndti + nir + swir1 + dfi:ndvi + dfi:ndti + dfi:nir + dfi:swir1 + ndvi:ndti + ndvi:nir + ndvi:swir1 + ndti:nir + ndti:swir1 + nir:swir1,FIRE,0.305,0.166,92.5815,526.4803,104.7463,0.1039,0.4275,0.085,0.5724,,54.1417,0.3249,0.0486,0.4291,0.0773,0.061,0.011,620.9893,1.1262,0.9225,377.5539,451.9166,0.3066,0.044,0.3669
672,Project,5,np.log(bm) ~ dfi + ndvi + ndti + nir + bai_126 + dfi:ndvi + dfi:ndti + dfi:nir + dfi:bai_126 + ndvi:ndti + ndvi:nir + ndvi:bai_126 + ndti:nir + ndti:bai_126 + nir:bai_126,FIRE,0.34,0.208,87.8821,512.3967,143.5692,0.1096,0.416,0.1166,0.5482,,92.3899,0.3295,0.0813,0.4187,0.1073,0.0595,0.0152,547.777,0.9697,0.827,386.1231,495.5092,0.3135,0.075,0.4023
673,Project,5,np.log(bm) ~ dfi + ndvi + ndti + nir + bai_136 + dfi:ndvi + dfi:ndti + dfi:nir + dfi:bai_136 + ndvi:ndti + ndvi:nir + ndvi:bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136,FIRE,0.3956,0.2747,79.8726,488.8125,118.9414,0.0838,0.3969,0.0966,0.5714,,94.7062,0.3205,0.0587,0.397,0.0734,0.0564,0.0104,426.6944,0.7626,0.7074,379.6669,556.0047,0.3083,0.0769,0.4514
674,Project,5,np.log(bm) ~ dfi + ndvi + ndti + nir + bai_246 + dfi:ndvi + dfi:ndti + dfi:nir + dfi:bai_246 + ndvi:ndti + ndvi:nir + ndvi:bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246,FIRE,0.3707,0.2448,83.5519,573.7425,247.4134,0.102,0.4658,0.2009,0.85,,146.4144,0.3199,0.0596,0.4097,0.0759,0.0582,0.0108,455.9878,0.8166,0.7285,408.8493,688.1446,0.332,0.1189,0.5587
675,Project,5,np.log(bm) ~ dfi + ndvi + ndti + swir1 + bai_126 + dfi:ndvi + dfi:ndti + dfi:swir1 + dfi:bai_126 + ndvi:ndti + ndvi:swir1 + ndvi:bai_126 + ndti:swir1 + ndti:bai_126 + swir1:bai_126,FIRE,0.2895,0.1474,94.5941,555.3521,172.8902,0.1313,0.4509,0.1404,0.7106,,80.685,0.3411,0.0661,0.44,0.1024,0.0625,0.0146,665.1436,1.1988,0.9643,405.7168,539.4754,0.3294,0.0655,0.438
676,Project,5,np.log(bm) ~ dfi + ndvi + ndti + swir1 + bai_136 + dfi:ndvi + dfi:ndti + dfi:swir1 + dfi:bai_136 + ndvi:ndti + ndvi:swir1 + ndvi:bai_136 + ndti:swir1 + ndti:bai_136 + swir1:bai_136,FIRE,0.3143,0.1772,91.3554,496.607,55.1107,0.0941,0.4032,0.0447,0.4555,,30.4277,0.3279,0.0453,0.4252,0.0597,0.0604,0.0085,571.0199,1.024,0.9439,373.8298,410.9481,0.3035,0.0247,0.3337
677,Project,5,np.log(bm) ~ dfi + ndvi + ndti + swir1 + bai_246 + dfi:ndvi + dfi:ndti + dfi:swir1 + dfi:bai_246 + ndvi:ndti + ndvi:swir1 + ndvi:bai_246 + ndti:swir1 + ndti:bai_246 + swir1:bai_246,FIRE,0.3072,0.1687,92.291,516.9542,72.8873,0.1028,0.4197,0.0592,0.5225,,46.4249,0.3213,0.0452,0.4261,0.0706,0.0606,0.01,625.7181,1.137,0.953,371.3434,435.4603,0.3015,0.0377,0.3536
678,Project,5,np.log(bm) ~ dfi + ndvi + ndti + bai_126 + bai_136 + dfi:ndvi + dfi:ndti + dfi:bai_126 + dfi:bai_136 + ndvi:ndti + ndvi:bai_126 + ndvi:bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,FIRE,0.3704,0.2445,83.5921,519.0483,143.0627,0.1156,0.4214,0.1162,0.5532,,90.6423,0.3243,0.0693,0.4187,0.0992,0.0595,0.0141,548.7948,0.9788,0.8299,387.8605,503.6195,0.3149,0.0736,0.4089
679,Project,5,np.log(bm) ~ dfi + ndvi + ndti + bai_126 + bai_246 + dfi:ndvi + dfi:ndti + dfi:bai_126 + dfi:bai_246 + ndvi:ndti + ndvi:bai_126 + ndvi:bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,FIRE,0.3428,0.2113,87.4997,517.8426,151.6149,0.1025,0.4205,0.1231,0.5854,,86.8526,0.3234,0.0828,0.4185,0.1167,0.0595,0.0166,550.2238,0.9806,0.7956,379.2858,479.9936,0.308,0.0705,0.3897
680,Project,5,np.log(bm) ~ dfi + ndvi + ndti + bai_136 + bai_246 + dfi:ndvi + dfi:ndti + dfi:bai_136 + dfi:bai_246 + ndvi:ndti + ndvi:bai_136 + ndvi:bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,FIRE,0.3773,0.2528,82.5856,523.4873,40.7467,0.0846,0.425,0.0331,0.4669,,30.7921,0.3371,0.0511,0.4329,0.0789,0.0615,0.0112,453.9565,0.8152,0.7448,386.9962,421.4742,0.3142,0.025,0.3422
681,Project,5,np.log(bm) ~ dfi + ndvi + satvi + nir + swir1 + dfi:ndvi + dfi:satvi + dfi:nir + dfi:swir1 + ndvi:satvi + ndvi:nir + ndvi:swir1 + satvi:nir + satvi:swir1 + nir:swir1,FIRE,0.3653,0.2383,84.3279,545.1956,66.698,0.1255,0.4427,0.0542,0.5067,,27.7274,0.3185,0.0198,0.4311,0.0534,0.0613,0.0076,625.9647,1.1281,0.9804,383.6446,430.8702,0.3115,0.0225,0.3498
682,Project,5,np.log(bm) ~ dfi + ndvi + satvi + nir + swir2 + dfi:ndvi + dfi:satvi + dfi:nir + dfi:swir2 + ndvi:satvi + ndvi:nir + ndvi:swir2 + satvi:nir + satvi:swir2 + nir:swir2,FIRE,0.3412,0.2094,87.72,501.386,100.8378,0.1102,0.4071,0.0819,0.5333,,53.8971,0.3083,0.0441,0.4103,0.0756,0.0583,0.0107,582.9019,1.0351,0.9182,362.1516,414.7144,0.294,0.0438,0.3367
683,Project,5,np.log(bm) ~ dfi + ndvi + satvi + nir + bai_126 + dfi:ndvi + dfi:satvi + dfi:nir + dfi:bai_126 + ndvi:satvi + ndvi:nir + ndvi:bai_126 + satvi:nir + satvi:bai_126 + nir:bai_126,FIRE,0.2987,0.1585,93.4032,606.3475,104.9689,0.1642,0.4923,0.0852,0.6038,,48.8768,0.3597,0.0486,0.4739,0.0881,0.0673,0.0125,804.7463,1.4592,1.2153,433.2715,494.8517,0.3518,0.0397,0.4018
684,Project,5,np.log(bm) ~ dfi + ndvi + satvi + nir + bai_246 + dfi:ndvi + dfi:satvi + dfi:nir + dfi:bai_246 + ndvi:satvi + ndvi:nir + ndvi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,FIRE,0.3487,0.2185,86.6734,520.975,133.8013,0.1065,0.423,0.1086,0.6025,,63.2892,0.3094,0.049,0.419,0.0824,0.0595,0.0117,586.3194,1.0467,0.8557,366.3114,431.8725,0.2974,0.0514,0.3507
685,Project,5,np.log(bm) ~ dfi + ndvi + satvi + swir1 + bai_126 + dfi:ndvi + dfi:satvi + dfi:swir1 + dfi:bai_126 + ndvi:satvi + ndvi:swir1 + ndvi:bai_126 + satvi:swir1 + satvi:bai_126 + swir1:bai_126,FIRE,0.3026,0.1631,92.9052,535.2566,114.3341,0.1298,0.4346,0.0928,0.5612,,70.6584,0.3497,0.0564,0.4474,0.0832,0.0636,0.0118,632.8954,1.1213,1.0209,408.7418,474.6684,0.3319,0.0574,0.3854
686,Project,5,np.log(bm) ~ dfi + ndvi + satvi + swir1 + bai_246 + dfi:ndvi + dfi:satvi + dfi:swir1 + dfi:bai_246 + ndvi:satvi + ndvi:swir1 + ndvi:bai_246 + satvi:swir1 + satvi:bai_246 + swir1:bai_246,FIRE,0.3344,0.2012,88.6564,513.3624,107.2052,0.1119,0.4168,0.087,0.5379,,53.7194,0.3177,0.0416,0.4294,0.0705,0.061,0.01,582.1187,1.0352,0.9159,369.2326,444.622,0.2998,0.0436,0.361
687,Project,5,np.log(bm) ~ dfi + ndvi + satvi + swir2 + bai_126 + dfi:ndvi + dfi:satvi + dfi:swir2 + dfi:bai_126 + ndvi:satvi + ndvi:swir2 + ndvi:bai_126 + satvi:swir2 + satvi:bai_126 + swir2:bai_126,FIRE,0.2732,0.1278,96.6601,552.398,90.412,0.1379,0.4485,0.0734,0.5483,,55.9409,0.3549,0.0478,0.4579,0.0747,0.0651,0.0106,711.5904,1.2715,1.1448,416.825,475.0582,0.3384,0.0454,0.3857
688,Project,5,np.log(bm) ~ dfi + ndvi + satvi + swir2 + bai_246 + dfi:ndvi + dfi:satvi + dfi:swir2 + dfi:bai_246 + ndvi:satvi + ndvi:swir2 + ndvi:bai_246 + satvi:swir2 + satvi:bai_246 + swir2:bai_246,FIRE,0.3417,0.21,87.6512,504.0859,107.7108,0.1076,0.4093,0.0875,0.5106,,67.5745,0.314,0.0536,0.4216,0.0755,0.0599,0.0107,557.5734,0.9894,0.8759,365.601,466.0794,0.2968,0.0549,0.3784
689,Project,5,np.log(bm) ~ dfi + ndvi + satvi + bai_126 + bai_246 + dfi:ndvi + dfi:satvi + dfi:bai_126 + dfi:bai_246 + ndvi:satvi + ndvi:bai_126 + ndvi:bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,FIRE,0.3066,0.168,92.3713,575.9637,82.3637,0.1468,0.4676,0.0669,0.5587,,50.3334,0.3449,0.0514,0.4577,0.079,0.065,0.0112,673.7152,1.2128,1.0496,413.2129,489.7278,0.3355,0.0409,0.3976
690,Project,5,np.log(bm) ~ dfi + ndvi + nir + swir1 + bai_126 + dfi:ndvi + dfi:nir + dfi:swir1 + dfi:bai_126 + ndvi:nir + ndvi:swir1 + ndvi:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126,FIRE,0.334,0.2008,88.7076,572.0772,134.8109,0.1493,0.4645,0.1095,0.6423,,57.4035,0.3411,0.0557,0.451,0.1009,0.0641,0.0143,752.5507,1.3759,1.1478,408.3099,461.9907,0.3315,0.0466,0.3751
691,Project,5,np.log(bm) ~ dfi + ndvi + nir + swir1 + bai_136 + dfi:ndvi + dfi:nir + dfi:swir1 + dfi:bai_136 + ndvi:nir + ndvi:swir1 + ndvi:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,FIRE,0.333,0.1996,88.8457,699.6529,330.461,0.1991,0.5681,0.2683,1.0898,,109.55,0.3641,0.0664,0.4897,0.1335,0.0696,0.019,1074.8473,2.0047,1.5128,452.3111,636.0041,0.3673,0.0889,0.5164
692,Project,5,np.log(bm) ~ dfi + ndvi + nir + swir1 + bai_246 + dfi:ndvi + dfi:nir + dfi:swir1 + dfi:bai_246 + ndvi:nir + ndvi:swir1 + ndvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,FIRE,0.3115,0.1739,91.7241,730.9709,350.1423,0.2087,0.5935,0.2843,1.1409,,99.6318,0.3593,0.0614,0.5025,0.1193,0.0714,0.017,1162.0906,2.1627,1.5566,448.9183,610.7326,0.3645,0.0809,0.4959
693,Project,5,np.log(bm) ~ dfi + ndvi + nir + swir2 + bai_126 + dfi:ndvi + dfi:nir + dfi:swir2 + dfi:bai_126 + ndvi:nir + ndvi:swir2 + ndvi:bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126,FIRE,0.3653,0.2383,84.3319,494.7266,87.3358,0.1161,0.4017,0.0709,0.4964,,64.5824,0.3203,0.0658,0.4142,0.0872,0.0589,0.0124,490.134,0.8751,0.8241,375.0867,470.3391,0.3045,0.0524,0.3819
694,Project,5,np.log(bm) ~ dfi + ndvi + nir + swir2 + bai_136 + dfi:ndvi + dfi:nir + dfi:swir2 + dfi:bai_136 + ndvi:nir + ndvi:swir2 + ndvi:bai_136 + nir:swir2 + nir:bai_136 + swir2:bai_136,FIRE,0.3993,0.2792,79.3111,540.9247,151.0185,0.1434,0.4392,0.1226,0.6663,,53.5701,0.3315,0.0377,0.4314,0.0879,0.0613,0.0125,734.7158,1.3506,1.1282,390.1992,464.6803,0.3168,0.0435,0.3773
695,Project,5,np.log(bm) ~ dfi + ndvi + nir + swir2 + bai_246 + dfi:ndvi + dfi:nir + dfi:swir2 + dfi:bai_246 + ndvi:nir + ndvi:swir2 + ndvi:bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,FIRE,0.3306,0.1967,89.1741,574.0817,124.2711,0.1404,0.4661,0.1009,0.5709,,71.8807,0.3464,0.0706,0.4668,0.1066,0.0663,0.0152,731.4088,1.3319,1.0927,405.8153,471.541,0.3295,0.0584,0.3829
696,Project,5,np.log(bm) ~ dfi + ndvi + nir + bai_126 + bai_136 + dfi:ndvi + dfi:nir + dfi:bai_126 + dfi:bai_136 + ndvi:nir + ndvi:bai_126 + ndvi:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136,FIRE,0.2873,0.1447,94.8798,634.8351,223.6601,0.1639,0.5155,0.1816,0.8585,,93.0784,0.3646,0.0715,0.4813,0.1162,0.0684,0.0165,846.3868,1.5295,1.2017,438.2264,596.0845,0.3558,0.0756,0.484
697,Project,5,np.log(bm) ~ dfi + ndvi + nir + bai_126 + bai_246 + dfi:ndvi + dfi:nir + dfi:bai_126 + dfi:bai_246 + ndvi:nir + ndvi:bai_126 + ndvi:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246,FIRE,0.3268,0.1922,89.6856,637.2825,199.3078,0.1793,0.5174,0.1618,0.7839,,71.2859,0.34,0.0588,0.4642,0.1106,0.066,0.0157,903.6506,1.6725,1.281,420.7089,502.9338,0.3416,0.0579,0.4084
698,Project,5,np.log(bm) ~ dfi + ndvi + nir + bai_136 + bai_246 + dfi:ndvi + dfi:nir + dfi:bai_136 + dfi:bai_246 + ndvi:nir + ndvi:bai_136 + ndvi:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,FIRE,0.4264,0.3117,75.1161,502.6244,109.8929,0.1136,0.4081,0.0892,0.5415,,58.0698,0.316,0.0473,0.4028,0.0849,0.0572,0.0121,498.3342,0.9012,0.7952,371.009,428.3211,0.3012,0.0471,0.3478
